ReservaID,FechaEntrada,FechaSalida,Noches,TipoHabitacion,Plan,Mercado,Adultos,Ninos,TotalPersonas,TarifaNoche,ServiciosExtra,CostoServicios,Descuento,TotalReserva,Estado,CanalReserva,EsFinDeSemana,Mes,Trimestre,Temporada
RES002649,2023-02-08,2023-02-11,3,Suite,Alojamiento + Desayuno,Europa,2,1,3,57750.0,Ninguno,0,17480.96,155769.04,Check-out,Expedia,False,2023-02,T1,Alta
RES002650,2023-02-08,2023-02-12,4,Familiar,Media Pensión,Argentina,1,2,3,45675.0,Ninguno,0,17203.54,165496.46,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002651,2023-02-08,2023-02-11,3,Standard,Alojamiento + Desayuno,Estados Unidos,1,1,2,28906.25,"Desayuno, Estacionamiento",3000,0.0,89718.75,No Show,Expedia,False,2023-02,T1,Alta
RES002652,2023-02-08,2023-02-10,2,Standard,Solo Alojamiento,Estados Unidos,1,0,1,23125.0,Desayuno,1500,0.0,47750.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002653,2023-02-08,2023-02-11,3,Standard,Solo Alojamiento,Brasil,1,1,2,21275.0,Desayuno,1500,0.0,65325.0,Check-in,Booking.com,False,2023-02,T1,Alta
RES002654,2023-02-08,2023-02-11,3,Suite,Todo Incluido,Brasil,4,0,4,73053.75,Ninguno,0,13455.51,205705.74,Check-out,Booking.com,False,2023-02,T1,Alta
RES002655,2023-02-08,2023-02-09,1,Standard,Solo Alojamiento,Estados Unidos,1,0,1,23125.0,Spa,1500,1510.45,23114.55,Check-in,Sitio Web,False,2023-02,T1,Alta
RES002656,2023-02-08,2023-02-12,4,Superior,Todo Incluido,Europa,1,2,3,48510.0,Ninguno,0,0.0,194040.0,No Show,Expedia,False,2023-02,T1,Alta
RES002657,2023-02-08,2023-02-09,1,Suite,Media Pensión,Estados Unidos,4,0,4,69781.25,Ninguno,0,0.0,69781.25,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002658,2023-02-08,2023-02-14,6,Suite,Alojamiento + Desayuno,Estados Unidos,2,1,3,60156.25,Ninguno,0,0.0,360937.5,Check-out,Directo,False,2023-02,T1,Alta
RES002659,2023-02-08,2023-02-11,3,Superior,Todo Incluido,Europa,2,0,2,48510.0,Spa,1500,0.0,147030.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002660,2023-02-08,2023-02-12,4,Familiar,Alojamiento + Desayuno,Argentina,3,1,4,39375.0,"Estacionamiento, Spa",3000,12215.03,148284.97,Check-in,Booking.com,False,2023-02,T1,Alta
RES002661,2023-02-08,2023-02-13,5,Suite,Alojamiento + Desayuno,Europa,2,2,4,57750.0,Desayuno,1500,15830.8,274419.2,Cancelada,Sitio Web,False,2023-02,T1,Alta
RES002662,2023-02-08,2023-02-12,4,Superior,Solo Alojamiento,Argentina,1,2,3,24500.0,Ninguno,0,0.0,98000.0,Check-out,Expedia,False,2023-02,T1,Alta
RES002663,2023-02-08,2023-02-12,4,Familiar,Alojamiento + Desayuno,Argentina,2,1,3,39375.0,Ninguno,0,0.0,157500.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002664,2023-02-08,2023-02-12,4,Suite,Alojamiento + Desayuno,Brasil,2,1,3,55343.75,Ninguno,0,0.0,221375.0,Check-out,Directo,False,2023-02,T1,Alta
RES002665,2023-02-08,2023-02-12,4,Suite,Media Pensión,Brasil,4,0,4,64198.75,Ninguno,0,0.0,256795.0,Check-in,Sitio Web,False,2023-02,T1,Alta
RES002666,2023-02-08,2023-02-11,3,Familiar,Media Pensión,Argentina,3,1,4,45675.0,Desayuno,1500,0.0,138525.0,No Show,Booking.com,False,2023-02,T1,Alta
RES002667,2023-02-08,2023-02-11,3,Superior,Media Pensión,Europa,2,1,3,42630.0,"Desayuno, Cama Adicional",3000,13725.23,117164.77,Check-in,Booking.com,False,2023-02,T1,Alta
RES002668,2023-02-08,2023-02-13,5,Superior,Media Pensión,Brasil,3,0,3,40853.75,Desayuno,1500,13998.81,191769.94,Check-out,Directo,False,2023-02,T1,Alta
RES002669,2023-02-08,2023-02-13,5,Suite,Media Pensión,Estados Unidos,2,2,4,69781.25,Desayuno,1500,0.0,350406.25,Check-out,Booking.com,False,2023-02,T1,Alta
RES002670,2023-02-08,2023-02-13,5,Standard,Solo Alojamiento,Brasil,2,0,2,21275.0,Ninguno,0,0.0,106375.0,No Show,Despegar,False,2023-02,T1,Alta
RES002671,2023-02-08,2023-02-12,4,Superior,Media Pensión,Europa,1,0,1,42630.0,"Desayuno, Estacionamiento",3000,0.0,173520.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002672,2023-02-08,2023-02-10,2,Superior,Alojamiento + Desayuno,Europa,3,0,3,36750.0,"Desayuno, Estacionamiento",3000,0.0,76500.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002673,2023-02-08,2023-02-12,4,Superior,Todo Incluido,Estados Unidos,1,2,3,50531.25,Desayuno,1500,0.0,203625.0,Check-in,Booking.com,False,2023-02,T1,Alta
RES002674,2023-02-08,2023-02-11,3,Familiar,Todo Incluido,Argentina,3,1,4,51975.0,Cama Adicional,1500,0.0,157425.0,No Show,Despegar,False,2023-02,T1,Alta
RES002675,2023-02-08,2023-02-10,2,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Spa,1500,0.0,62750.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002676,2023-02-08,2023-02-12,4,Superior,Todo Incluido,Argentina,2,1,3,40425.0,Ninguno,0,0.0,161700.0,Cancelada,Despegar,False,2023-02,T1,Alta
RES002677,2023-02-08,2023-02-10,2,Standard,Todo Incluido,Brasil,1,1,2,35103.75,Cama Adicional,1500,0.0,71707.5,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002678,2023-02-08,2023-02-10,2,Suite,Todo Incluido,Europa,2,0,2,76230.0,Ninguno,0,0.0,152460.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002679,2023-02-08,2023-02-11,3,Suite,Solo Alojamiento,Argentina,4,0,4,38500.0,Ninguno,0,0.0,115500.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002680,2023-02-08,2023-02-11,3,Superior,Alojamiento + Desayuno,Otros Latinoamérica,3,0,3,33687.5,Ninguno,0,0.0,101062.5,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002681,2023-02-08,2023-02-15,7,Suite,Media Pensión,Brasil,4,0,4,64198.75,Ninguno,0,0.0,449391.25,Check-out,Expedia,False,2023-02,T1,Alta
RES002682,2023-02-08,2023-02-10,2,Superior,Todo Incluido,Estados Unidos,2,0,2,50531.25,Ninguno,0,0.0,101062.5,Check-out,Booking.com,False,2023-02,T1,Alta
RES002683,2023-02-08,2023-02-11,3,Superior,Todo Incluido,Argentina,3,0,3,40425.0,Ninguno,0,0.0,121275.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002684,2023-02-08,2023-02-10,2,Familiar,Todo Incluido,Brasil,3,0,3,59771.25,Ninguno,0,0.0,119542.5,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002685,2023-02-08,2023-02-12,4,Suite,Media Pensión,Argentina,4,0,4,55825.0,Desayuno,1500,0.0,224800.0,Cancelada,Expedia,False,2023-02,T1,Alta
RES002686,2023-02-08,2023-02-10,2,Superior,Alojamiento + Desayuno,Otros Latinoamérica,1,0,1,33687.5,Desayuno,1500,0.0,68875.0,No Show,Agencia,False,2023-02,T1,Alta
RES002687,2023-02-08,2023-02-11,3,Familiar,Todo Incluido,Europa,3,2,5,62370.0,"Desayuno, Estacionamiento, Spa",4500,0.0,191610.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002688,2023-02-08,2023-02-12,4,Superior,Media Pensión,Argentina,1,2,3,35525.0,Desayuno,1500,0.0,143600.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002689,2023-02-08,2023-02-12,4,Familiar,Alojamiento + Desayuno,Argentina,4,0,4,39375.0,Ninguno,0,11618.2,145881.8,Check-in,Sitio Web,False,2023-02,T1,Alta
RES002690,2023-02-08,2023-02-11,3,Superior,Alojamiento + Desayuno,Brasil,2,0,2,35218.75,Ninguno,0,11586.38,94069.87,Check-out,Agencia,False,2023-02,T1,Alta
RES002691,2023-02-08,2023-02-11,3,Standard,Media Pensión,Argentina,1,1,2,26825.0,Desayuno,1500,0.0,81975.0,Check-out,Expedia,False,2023-02,T1,Alta
RES002692,2023-02-08,2023-02-14,6,Superior,Solo Alojamiento,Argentina,2,0,2,24500.0,Desayuno,1500,0.0,148500.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002693,2023-02-08,2023-02-11,3,Familiar,Alojamiento + Desayuno,Argentina,4,1,5,39375.0,"Desayuno, Estacionamiento",3000,0.0,121125.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002694,2023-02-08,2023-02-12,4,Superior,Solo Alojamiento,Argentina,1,0,1,24500.0,Spa,1500,0.0,99500.0,Check-in,Booking.com,False,2023-02,T1,Alta
RES002695,2023-02-08,2023-02-11,3,Familiar,Todo Incluido,Argentina,4,1,5,51975.0,Estacionamiento,1500,0.0,157425.0,Check-out,Expedia,False,2023-02,T1,Alta
RES002696,2023-02-08,2023-02-11,3,Suite,Media Pensión,Argentina,4,0,4,55825.0,Ninguno,0,0.0,167475.0,Cancelada,Sitio Web,False,2023-02,T1,Alta
RES002697,2023-02-08,2023-02-10,2,Superior,Media Pensión,Argentina,1,0,1,35525.0,Ninguno,0,0.0,71050.0,Check-out,Agencia,False,2023-02,T1,Alta
RES002698,2023-02-08,2023-02-10,2,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Desayuno,1500,0.0,38500.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002699,2023-02-09,2023-02-10,1,Familiar,Alojamiento + Desayuno,Brasil,4,1,5,45281.25,Desayuno,1500,0.0,46781.25,Check-out,Despegar,False,2023-02,T1,Alta
RES002700,2023-02-09,2023-02-14,5,Standard,Media Pensión,Argentina,2,0,2,26825.0,Estacionamiento,1500,0.0,135625.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002701,2023-02-09,2023-02-11,2,Superior,Media Pensión,Brasil,2,0,2,40853.75,"Estacionamiento, Spa",3000,0.0,84707.5,No Show,Expedia,False,2023-02,T1,Alta
RES002702,2023-02-09,2023-02-10,1,Superior,Alojamiento + Desayuno,Otros Latinoamérica,2,1,3,33687.5,Desayuno,1500,0.0,35187.5,Check-out,Despegar,False,2023-02,T1,Alta
RES002703,2023-02-09,2023-02-13,4,Superior,Solo Alojamiento,Argentina,1,0,1,24500.0,Ninguno,0,7798.06,90201.94,Check-out,Booking.com,False,2023-02,T1,Alta
RES002704,2023-02-09,2023-02-13,4,Familiar,Todo Incluido,Otros Latinoamérica,1,0,1,57172.5,Desayuno,1500,0.0,230190.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002705,2023-02-09,2023-02-14,5,Suite,Media Pensión,Argentina,4,0,4,55825.0,Desayuno,1500,0.0,280625.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002706,2023-02-09,2023-02-11,2,Suite,Media Pensión,Europa,3,0,3,66990.0,Ninguno,0,0.0,133980.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002707,2023-02-09,2023-02-12,3,Familiar,Solo Alojamiento,Estados Unidos,3,0,3,39375.0,Ninguno,0,0.0,118125.0,Check-out,Agencia,False,2023-02,T1,Alta
RES002708,2023-02-09,2023-02-12,3,Familiar,Solo Alojamiento,Brasil,1,3,4,36225.0,Cama Adicional,1500,0.0,110175.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002709,2023-02-09,2023-02-11,2,Superior,Alojamiento + Desayuno,Otros Latinoamérica,3,0,3,33687.5,Spa,1500,0.0,68875.0,Check-in,Booking.com,False,2023-02,T1,Alta
RES002710,2023-02-09,2023-02-12,3,Superior,Alojamiento + Desayuno,Brasil,2,0,2,35218.75,Ninguno,0,0.0,105656.25,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002711,2023-02-09,2023-02-12,3,Familiar,Solo Alojamiento,Estados Unidos,4,1,5,39375.0,Ninguno,0,0.0,118125.0,Check-in,Expedia,False,2023-02,T1,Alta
RES002712,2023-02-09,2023-02-12,3,Standard,Alojamiento + Desayuno,Otros Latinoamérica,2,0,2,25437.5,Ninguno,0,0.0,76312.5,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002713,2023-02-09,2023-02-12,3,Superior,Alojamiento + Desayuno,Argentina,3,0,3,30625.0,Spa,1500,0.0,93375.0,No Show,Sitio Web,False,2023-02,T1,Alta
RES002714,2023-02-09,2023-02-15,6,Standard,Media Pensión,Argentina,2,0,2,26825.0,Ninguno,0,0.0,160950.0,Check-in,Booking.com,False,2023-02,T1,Alta
RES002715,2023-02-09,2023-02-14,5,Superior,Todo Incluido,Argentina,1,0,1,40425.0,Ninguno,0,0.0,202125.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002716,2023-02-09,2023-02-13,4,Familiar,Todo Incluido,Brasil,4,1,5,59771.25,Ninguno,0,0.0,239085.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002717,2023-02-09,2023-02-13,4,Superior,Solo Alojamiento,Estados Unidos,1,1,2,30625.0,Estacionamiento,1500,9236.71,114763.29,Check-out,Despegar,False,2023-02,T1,Alta
RES002718,2023-02-09,2023-02-10,1,Superior,Alojamiento + Desayuno,Brasil,3,0,3,35218.75,Spa,1500,0.0,36718.75,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002719,2023-02-09,2023-02-10,1,Superior,Todo Incluido,Otros Latinoamérica,1,1,2,44467.5,Ninguno,0,0.0,44467.5,Check-out,Booking.com,False,2023-02,T1,Alta
RES002720,2023-02-09,2023-02-14,5,Familiar,Solo Alojamiento,Brasil,4,0,4,36225.0,Desayuno,1500,0.0,182625.0,Check-in,Expedia,False,2023-02,T1,Alta
RES002721,2023-02-09,2023-02-13,4,Standard,Todo Incluido,Argentina,2,0,2,30525.0,Ninguno,0,0.0,122100.0,Check-out,Expedia,False,2023-02,T1,Alta
RES002722,2023-02-09,2023-02-11,2,Suite,Todo Incluido,Argentina,3,0,3,63525.0,"Desayuno, Estacionamiento, Spa",4500,0.0,131550.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002723,2023-02-09,2023-02-13,4,Superior,Todo Incluido,Argentina,1,0,1,40425.0,Ninguno,0,0.0,161700.0,Check-out,Directo,False,2023-02,T1,Alta
RES002724,2023-02-09,2023-02-11,2,Superior,Media Pensión,Europa,2,1,3,42630.0,Ninguno,0,0.0,85260.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002725,2023-02-09,2023-02-13,4,Standard,Todo Incluido,Estados Unidos,1,1,2,38156.25,Desayuno,1500,0.0,154125.0,Check-out,Directo,False,2023-02,T1,Alta
RES002726,2023-02-09,2023-02-12,3,Standard,Alojamiento + Desayuno,Argentina,1,0,1,23125.0,Ninguno,0,7611.42,61763.58,Check-out,Booking.com,False,2023-02,T1,Alta
RES002727,2023-02-09,2023-02-10,1,Familiar,Solo Alojamiento,Brasil,4,0,4,36225.0,Ninguno,0,0.0,36225.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002728,2023-02-09,2023-02-16,7,Superior,Todo Incluido,Argentina,1,0,1,40425.0,Ninguno,0,0.0,282975.0,Check-out,Agencia,False,2023-02,T1,Alta
RES002729,2023-02-09,2023-02-15,6,Familiar,Todo Incluido,Estados Unidos,2,0,2,64968.75,Estacionamiento,1500,0.0,391312.5,Check-out,Booking.com,False,2023-02,T1,Alta
RES002730,2023-02-09,2023-02-12,3,Standard,Alojamiento + Desayuno,Argentina,2,0,2,23125.0,Ninguno,0,0.0,69375.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002731,2023-02-09,2023-02-12,3,Standard,Media Pensión,Argentina,2,0,2,26825.0,Desayuno,1500,0.0,81975.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002732,2023-02-09,2023-02-10,1,Suite,Media Pensión,Otros Latinoamérica,2,0,2,61407.5,Ninguno,0,0.0,61407.5,Cancelada,Expedia,False,2023-02,T1,Alta
RES002733,2023-02-09,2023-02-11,2,Familiar,Solo Alojamiento,Brasil,1,2,3,36225.0,"Desayuno, Estacionamiento",3000,5550.75,69899.25,Check-in,Booking.com,False,2023-02,T1,Alta
RES002734,2023-02-09,2023-02-12,3,Standard,Media Pensión,Brasil,1,0,1,30848.75,Desayuno,1500,0.0,94046.25,Cancelada,Agencia,False,2023-02,T1,Alta
RES002735,2023-02-09,2023-02-11,2,Suite,Todo Incluido,Estados Unidos,2,2,4,79406.25,Desayuno,1500,0.0,160312.5,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002736,2023-02-09,2023-02-13,4,Standard,Solo Alojamiento,Otros Latinoamérica,2,0,2,20350.0,Desayuno,1500,0.0,82900.0,Check-out,Agencia,False,2023-02,T1,Alta
RES002737,2023-02-09,2023-02-13,4,Superior,Solo Alojamiento,Argentina,2,1,3,24500.0,"Desayuno, Estacionamiento",3000,0.0,101000.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002738,2023-02-09,2023-02-12,3,Familiar,Media Pensión,Otros Latinoamérica,4,0,4,50242.5,Estacionamiento,1500,0.0,152227.5,Cancelada,Directo,False,2023-02,T1,Alta
RES002739,2023-02-09,2023-02-13,4,Standard,Solo Alojamiento,Argentina,2,0,2,18500.0,Estacionamiento,1500,0.0,75500.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002740,2023-02-09,2023-02-13,4,Standard,Todo Incluido,Argentina,1,1,2,30525.0,"Spa, Cama Adicional",3000,0.0,125100.0,Check-out,Expedia,False,2023-02,T1,Alta
RES002741,2023-02-09,2023-02-14,5,Superior,Solo Alojamiento,Otros Latinoamérica,3,0,3,26950.0,Desayuno,1500,0.0,136250.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002742,2023-02-09,2023-02-16,7,Standard,Todo Incluido,Argentina,1,1,2,30525.0,Cama Adicional,1500,0.0,215175.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002743,2023-02-09,2023-02-14,5,Suite,Alojamiento + Desayuno,Argentina,1,0,1,48125.0,Ninguno,0,0.0,240625.0,No Show,Expedia,False,2023-02,T1,Alta
RES002744,2023-02-09,2023-02-11,2,Familiar,Media Pensión,Europa,4,0,4,54810.0,Desayuno,1500,0.0,111120.0,Check-in,Despegar,False,2023-02,T1,Alta
RES002745,2023-02-09,2023-02-14,5,Standard,Todo Incluido,Brasil,2,0,2,35103.75,Estacionamiento,1500,20183.47,156835.28,No Show,Agencia,False,2023-02,T1,Alta
RES002746,2023-02-09,2023-02-14,5,Standard,Alojamiento + Desayuno,Argentina,1,1,2,23125.0,Desayuno,1500,0.0,117125.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002747,2023-02-09,2023-02-16,7,Standard,Alojamiento + Desayuno,Otros Latinoamérica,2,0,2,25437.5,Ninguno,0,0.0,178062.5,Check-in,Despegar,False,2023-02,T1,Alta
RES002748,2023-02-09,2023-02-12,3,Suite,Todo Incluido,Argentina,1,3,4,63525.0,"Desayuno, Cama Adicional",3000,0.0,193575.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002749,2023-02-09,2023-02-13,4,Familiar,Alojamiento + Desayuno,Estados Unidos,4,0,4,49218.75,Ninguno,0,16264.88,180610.12,Check-in,Expedia,False,2023-02,T1,Alta
RES002750,2023-02-09,2023-02-10,1,Standard,Solo Alojamiento,Argentina,1,1,2,18500.0,Ninguno,0,0.0,18500.0,Check-out,Directo,False,2023-02,T1,Alta
RES002751,2023-02-09,2023-02-11,2,Suite,Alojamiento + Desayuno,Argentina,1,0,1,48125.0,Desayuno,1500,0.0,97750.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002752,2023-02-09,2023-02-11,2,Suite,Media Pensión,Estados Unidos,1,1,2,69781.25,Ninguno,0,0.0,139562.5,Check-in,Booking.com,False,2023-02,T1,Alta
RES002753,2023-02-09,2023-02-11,2,Familiar,Alojamiento + Desayuno,Argentina,2,1,3,39375.0,Ninguno,0,0.0,78750.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002754,2023-02-09,2023-02-14,5,Superior,Solo Alojamiento,Argentina,3,0,3,24500.0,Spa,1500,6791.35,117208.65,Check-out,Booking.com,False,2023-02,T1,Alta
RES002755,2023-02-09,2023-02-12,3,Superior,Media Pensión,Brasil,3,0,3,40853.75,Ninguno,0,0.0,122561.25,Check-out,Booking.com,False,2023-02,T1,Alta
RES002756,2023-02-09,2023-02-11,2,Suite,Solo Alojamiento,Argentina,3,1,4,38500.0,Ninguno,0,4358.29,72641.71,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002757,2023-02-09,2023-02-13,4,Superior,Alojamiento + Desayuno,Argentina,2,1,3,30625.0,Desayuno,1500,0.0,124000.0,Cancelada,Sitio Web,False,2023-02,T1,Alta
RES002758,2023-02-09,2023-02-13,4,Superior,Solo Alojamiento,Brasil,2,0,2,28175.0,Ninguno,0,0.0,112700.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002759,2023-02-09,2023-02-12,3,Suite,Todo Incluido,Brasil,1,1,2,73053.75,Ninguno,0,0.0,219161.25,Check-out,Booking.com,False,2023-02,T1,Alta
RES002760,2023-02-09,2023-02-12,3,Superior,Todo Incluido,Argentina,2,0,2,40425.0,Ninguno,0,0.0,121275.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002761,2023-02-09,2023-02-13,4,Superior,Media Pensión,Argentina,1,0,1,35525.0,Ninguno,0,0.0,142100.0,Check-out,Expedia,False,2023-02,T1,Alta
RES002762,2023-02-09,2023-02-12,3,Standard,Media Pensión,Otros Latinoamérica,1,0,1,29507.5,"Desayuno, Estacionamiento",3000,8970.5,82552.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002763,2023-02-09,2023-02-11,2,Standard,Solo Alojamiento,Brasil,2,0,2,21275.0,Ninguno,0,3425.48,39124.52,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002764,2023-02-09,2023-02-12,3,Suite,Media Pensión,Europa,2,2,4,66990.0,Ninguno,0,11816.25,189153.75,Cancelada,Booking.com,False,2023-02,T1,Alta
RES002765,2023-02-09,2023-02-11,2,Superior,Solo Alojamiento,Brasil,1,1,2,28175.0,Desayuno,1500,0.0,57850.0,Check-out,Despegar,False,2023-02,T1,Alta
RES002766,2023-02-09,2023-02-12,3,Superior,Alojamiento + Desayuno,Otros Latinoamérica,2,0,2,33687.5,Ninguno,0,0.0,101062.5,Check-out,Expedia,False,2023-02,T1,Alta
RES002767,2023-02-09,2023-02-14,5,Superior,Solo Alojamiento,Argentina,1,2,3,24500.0,Desayuno,1500,0.0,124000.0,Check-out,Sitio Web,False,2023-02,T1,Alta
RES002768,2023-02-09,2023-02-14,5,Suite,Todo Incluido,Argentina,1,0,1,63525.0,Ninguno,0,0.0,317625.0,Check-out,Booking.com,False,2023-02,T1,Alta
RES002769,2023-02-10,2023-02-14,4,Superior,Solo Alojamiento,Argentina,1,2,3,24500.0,Desayuno,1500,0.0,99500.0,Check-out,Booking.com,True,2023-02,T1,Alta
RES002770,2023-02-10,2023-02-11,1,Familiar,Media Pensión,Estados Unidos,1,2,3,57093.75,Ninguno,0,6080.79,51012.96,Check-in,Booking.com,True,2023-02,T1,Alta
RES002771,2023-02-10,2023-02-12,2,Suite,Media Pensión,Argentina,2,1,3,55825.0,Ninguno,0,0.0,111650.0,Check-out,Expedia,True,2023-02,T1,Alta
RES002772,2023-02-10,2023-02-12,2,Suite,Todo Incluido,Otros Latinoamérica,4,0,4,69877.5,"Desayuno, Spa",3000,0.0,142755.0,Cancelada,Expedia,True,2023-02,T1,Alta
RES002773,2023-02-10,2023-02-13,3,Superior,Alojamiento + Desayuno,Estados Unidos,2,0,2,38281.25,Ninguno,0,0.0,114843.75,Check-out,Despegar,True,2023-02,T1,Alta
RES002774,2023-02-10,2023-02-12,2,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Estacionamiento,1500,0.0,62750.0,Check-out,Despegar,True,2023-02,T1,Alta
RES002775,2023-02-10,2023-02-17,7,Suite,Media Pensión,Brasil,1,1,2,64198.75,Cama Adicional,1500,45424.84,405466.41,Check-in,Agencia,True,2023-02,T1,Alta
RES002776,2023-02-10,2023-02-13,3,Standard,Alojamiento + Desayuno,Otros Latinoamérica,1,0,1,25437.5,Estacionamiento,1500,4682.04,73130.46,Cancelada,Sitio Web,True,2023-02,T1,Alta
RES002777,2023-02-10,2023-02-12,2,Suite,Media Pensión,Argentina,2,0,2,55825.0,Ninguno,0,0.0,111650.0,Check-out,Booking.com,True,2023-02,T1,Alta
RES002778,2023-02-10,2023-02-14,4,Familiar,Todo Incluido,Argentina,3,1,4,51975.0,Cama Adicional,1500,11043.36,198356.64,Check-out,Directo,True,2023-02,T1,Alta
RES002779,2023-02-10,2023-02-11,1,Superior,Media Pensión,Argentina,1,2,3,35525.0,Estacionamiento,1500,0.0,37025.0,Check-out,Booking.com,True,2023-02,T1,Alta
RES002780,2023-02-10,2023-02-13,3,Familiar,Solo Alojamiento,Europa,4,1,5,37800.0,Ninguno,0,10192.36,103207.64,Check-out,Booking.com,True,2023-02,T1,Alta
RES002781,2023-02-10,2023-02-12,2,Superior,Todo Incluido,Argentina,1,1,2,40425.0,Ninguno,0,0.0,80850.0,Check-out,Despegar,True,2023-02,T1,Alta
RES002782,2023-02-10,2023-02-14,4,Familiar,Alojamiento + Desayuno,Otros Latinoamérica,1,1,2,43312.5,Ninguno,0,0.0,173250.0,Check-out,Sitio Web,True,2023-02,T1,Alta
RES002783,2023-02-10,2023-02-14,4,Suite,Media Pensión,Europa,1,2,3,66990.0,Ninguno,0,0.0,267960.0,Check-in,Sitio Web,True,2023-02,T1,Alta
RES002784,2023-02-10,2023-02-15,5,Standard,Alojamiento + Desayuno,Europa,2,0,2,27750.0,Desayuno,1500,12081.33,128168.67,Check-out,Expedia,True,2023-02,T1,Alta
RES002785,2023-02-10,2023-02-12,2,Superior,Alojamiento + Desayuno,Europa,2,1,3,36750.0,Desayuno,1500,0.0,75000.0,Check-out,Sitio Web,True,2023-02,T1,Alta
RES002786,2023-02-10,2023-02-14,4,Standard,Alojamiento + Desayuno,Europa,1,0,1,27750.0,Desayuno,1500,0.0,112500.0,Check-out,Agencia,True,2023-02,T1,Alta
RES002787,2023-02-10,2023-02-14,4,Superior,Media Pensión,Argentina,2,0,2,35525.0,Ninguno,0,16204.83,125895.17,Check-out,Booking.com,True,2023-02,T1,Alta
RES002788,2023-02-10,2023-02-13,3,Standard,Todo Incluido,Estados Unidos,1,1,2,38156.25,"Desayuno, Cama Adicional",3000,0.0,117468.75,Check-out,Despegar,True,2023-02,T1,Alta
RES002789,2023-02-10,2023-02-14,4,Suite,Todo Incluido,Brasil,4,0,4,73053.75,Ninguno,0,0.0,292215.0,Check-out,Booking.com,True,2023-02,T1,Alta
RES002790,2023-02-10,2023-02-12,2,Suite,Media Pensión,Argentina,4,0,4,55825.0,Ninguno,0,0.0,111650.0,Check-out,Sitio Web,True,2023-02,T1,Alta
RES002791,2023-02-10,2023-02-13,3,Superior,Solo Alojamiento,Argentina,2,1,3,24500.0,Desayuno,1500,0.0,75000.0,Check-out,Booking.com,True,2023-02,T1,Alta
RES002792,2023-02-10,2023-02-12,2,Familiar,Todo Incluido,Estados Unidos,1,0,1,64968.75,Estacionamiento,1500,0.0,131437.5,Check-out,Expedia,True,2023-02,T1,Alta
RES002793,2023-02-10,2023-02-14,4,Superior,Alojamiento + Desayuno,Argentina,2,0,2,30625.0,Ninguno,0,0.0,122500.0,Check-out,Agencia,True,2023-02,T1,Alta
