VentaID,Fecha,Sucursal,ClienteID,SKU,Producto,Categoria,Cantidad,CostoUnitario,PrecioUnitario,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Año,Mes,Trimestre,DiaSemana,Es_Finde
VTA00007685,2022-08-30,Mendoza,CLI004,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,49,310.81,403.55,0.0,19773.95,4544.26,22.98,2022,2022-08,T3-2022,Tuesday,False
VTA00007686,2022-08-30,GBA_Oeste,CLI010,BEB-002,Coca-Cola 2.25L,BEBIDAS,26,461.63,602.67,0.0,15669.42,3667.040000000001,23.4,2022,2022-08,T3-2022,Tuesday,False
VTA00007687,2022-08-30,La_Plata,CLI007,ALK-002,Azúcar Ledesma 1kg,ALMACEN,96,248.61,338.64,4473.51,28035.93,4169.369999999999,14.87,2022,2022-08,T3-2022,Tuesday,False
VTA00007688,2022-08-30,Rosario,CLI042,ALK-002,Azúcar Ledesma 1kg,ALMACEN,99,248.61,340.09,3465.37,30203.54,5591.149999999998,18.51,2022,2022-08,T3-2022,Tuesday,False
VTA00007689,2022-08-30,GBA_Oeste,CLI016,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,5,592.63,754.4,0.0,3772.0,808.8499999999999,21.44,2022,2022-08,T3-2022,Tuesday,False
VTA00007690,2022-08-30,GBA_Oeste,CLI023,BEB-004,Vino Tinto Toro 1L,BEBIDAS,18,592.63,688.8,0.0,12398.4,1731.0599999999995,13.96,2022,2022-08,T3-2022,Tuesday,False
VTA00007691,2022-08-30,GBA_Oeste,CLI039,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,50,202.01,248.38,0.0,12419.0,2318.5,18.67,2022,2022-08,T3-2022,Tuesday,False
VTA00007692,2022-08-30,Mendoza,CLI001,BEB-002,Coca-Cola 2.25L,BEBIDAS,6,461.63,621.68,0.0,3730.08,960.3000000000002,25.74,2022,2022-08,T3-2022,Tuesday,False
VTA00007693,2022-08-30,CABA_Norte,CLI046,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,46,248.61,315.01,0.0,14490.46,3054.399999999998,21.08,2022,2022-08,T3-2022,Tuesday,False
VTA00007694,2022-08-30,GBA_Sur,CLI042,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,80,860.05,1092.21,11046.8,76330.0,7526.0,9.86,2022,2022-08,T3-2022,Tuesday,False
VTA00007695,2022-08-30,Mendoza,CLI044,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,95,248.61,291.35,3326.06,24352.19,734.239999999998,3.02,2022,2022-08,T3-2022,Tuesday,False
VTA00007696,2022-08-30,CABA_Norte,CLI037,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,36,592.63,813.33,0.0,29279.88,7945.200000000001,27.14,2022,2022-08,T3-2022,Tuesday,False
VTA00007697,2022-08-30,GBA_Oeste,CLI030,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,49,202.01,233.3,0.0,11431.7,1533.210000000001,13.41,2022,2022-08,T3-2022,Tuesday,False
VTA00007698,2022-08-30,GBA_Sur,CLI020,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,38,592.63,813.03,0.0,30895.14,8375.2,27.11,2022,2022-08,T3-2022,Tuesday,False
VTA00007699,2022-08-30,Córdoba,CLI042,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,77,860.05,1033.68,5497.8,74095.56,7871.710000000006,10.62,2022,2022-08,T3-2022,Tuesday,False
VTA00007700,2022-08-30,CABA_Centro,CLI020,BEB-001,Agua Villa del Sur 2L,BEBIDAS,24,157.61,184.74,0.0,4433.76,651.1199999999999,14.69,2022,2022-08,T3-2022,Tuesday,False
VTA00007701,2022-08-31,Rosario,CLI036,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,8,107.16,143.78,0.0,1150.24,292.96000000000004,25.47,2022,2022-08,T3-2022,Wednesday,False
VTA00007702,2022-08-31,GBA_Oeste,CLI038,BEB-002,Coca-Cola 2.25L,BEBIDAS,26,461.88,622.87,0.0,16194.62,4185.740000000002,25.85,2022,2022-08,T3-2022,Wednesday,False
VTA00007703,2022-08-31,GBA_Sur,CLI023,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,9,592.93,828.12,0.0,7453.08,2116.71,28.4,2022,2022-08,T3-2022,Wednesday,False
VTA00007704,2022-08-31,La_Plata,CLI001,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,92,400.83,558.16,7073.43,44277.29,7400.93,16.71,2022,2022-08,T3-2022,Wednesday,False
VTA00007705,2022-08-31,La_Plata,CLI005,LIM-002,Detergente Magistral 750ml,LIMPIEZA,31,283.15,344.95,0.0,10693.45,1915.800000000001,17.92,2022,2022-08,T3-2022,Wednesday,False
VTA00007706,2022-08-31,GBA_Sur,CLI032,BEB-002,Coca-Cola 2.25L,BEBIDAS,25,461.88,572.72,0.0,14318.0,2771.0,19.35,2022,2022-08,T3-2022,Wednesday,False
VTA00007707,2022-08-31,GBA_Sur,CLI049,BEB-003,Cerveza Quilmes 1L,BEBIDAS,42,248.73,327.13,0.0,13739.46,3292.7999999999993,23.97,2022,2022-08,T3-2022,Wednesday,False
VTA00007708,2022-08-31,Córdoba,CLI013,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,95,400.83,474.73,2637.02,42462.33,4383.480000000003,10.32,2022,2022-08,T3-2022,Wednesday,False
VTA00007709,2022-08-31,CABA_Centro,CLI005,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,37,202.1,247.97,0.0,9174.89,1697.1899999999996,18.5,2022,2022-08,T3-2022,Wednesday,False
VTA00007710,2022-08-31,La_Plata,CLI004,BEB-002,Coca-Cola 2.25L,BEBIDAS,11,461.88,573.75,0.0,6311.25,1230.5699999999997,19.5,2022,2022-08,T3-2022,Wednesday,False
VTA00007711,2022-08-31,Rosario,CLI012,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,92,400.83,485.69,6142.6,38540.88,1664.5199999999968,4.32,2022,2022-08,T3-2022,Wednesday,False
VTA00007712,2022-08-31,CABA_Norte,CLI015,BEB-002,Coca-Cola 2.25L,BEBIDAS,48,461.88,546.39,0.0,26226.72,4056.480000000003,15.47,2022,2022-08,T3-2022,Wednesday,False
VTA00007713,2022-08-31,CABA_Norte,CLI005,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,34,248.73,325.85,0.0,11078.9,2622.08,23.67,2022,2022-08,T3-2022,Wednesday,False
VTA00007714,2022-08-31,GBA_Oeste,CLI007,BEB-003,Cerveza Quilmes 1L,BEBIDAS,23,248.73,289.03,0.0,6647.69,926.8999999999996,13.94,2022,2022-08,T3-2022,Wednesday,False
VTA00007715,2022-08-31,GBA_Sur,CLI028,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,48,400.83,479.29,0.0,23005.92,3766.079999999998,16.37,2022,2022-08,T3-2022,Wednesday,False
VTA00007716,2022-08-31,Rosario,CLI047,BEB-001,Agua Villa del Sur 2L,BEBIDAS,8,157.68,195.95,0.0,1567.6,306.15999999999985,19.53,2022,2022-08,T3-2022,Wednesday,False
VTA00007717,2022-08-31,CABA_Centro,CLI031,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,34,400.83,467.98,0.0,15911.32,2283.1000000000004,14.35,2022,2022-08,T3-2022,Wednesday,False
VTA00007718,2022-08-31,Córdoba,CLI024,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,41,860.5,1148.08,0.0,47071.28,11790.779999999999,25.05,2022,2022-08,T3-2022,Wednesday,False
VTA00007719,2022-08-31,CABA_Norte,CLI025,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,94,202.1,233.41,3178.14,18762.4,-234.99999999999636,-1.25,2022,2022-08,T3-2022,Wednesday,False
VTA00007720,2022-08-31,GBA_Oeste,CLI031,BEB-003,Cerveza Quilmes 1L,BEBIDAS,15,248.73,314.08,0.0,4711.2,980.25,20.81,2022,2022-08,T3-2022,Wednesday,False
VTA00007721,2022-08-31,La_Plata,CLI005,BEB-001,Agua Villa del Sur 2L,BEBIDAS,47,157.68,219.41,0.0,10312.27,2901.3100000000004,28.13,2022,2022-08,T3-2022,Wednesday,False
VTA00007722,2022-08-31,Córdoba,CLI018,LIM-002,Detergente Magistral 750ml,LIMPIEZA,89,283.15,337.14,1690.93,28314.53,3114.1800000000003,11.0,2022,2022-08,T3-2022,Wednesday,False
VTA00007723,2022-08-31,CABA_Centro,CLI035,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,81,860.5,1182.65,5625.38,90169.27,20468.770000000004,22.7,2022,2022-08,T3-2022,Wednesday,False
VTA00007724,2022-08-31,La_Plata,CLI031,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,51,400.83,466.89,2794.31,21017.08,574.7500000000036,2.73,2022,2022-08,T3-2022,Wednesday,False
VTA00007725,2022-08-31,La_Plata,CLI003,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,41,202.1,264.33,0.0,10837.53,2551.4300000000003,23.54,2022,2022-08,T3-2022,Wednesday,False
VTA00007726,2022-08-31,CABA_Norte,CLI041,ALK-002,Azúcar Ledesma 1kg,ALMACEN,20,248.73,296.73,0.0,5934.6,960.0000000000009,16.18,2022,2022-08,T3-2022,Wednesday,False
VTA00007727,2022-08-31,La_Plata,CLI034,BEB-003,Cerveza Quilmes 1L,BEBIDAS,40,248.73,311.41,0.0,12456.4,2507.2000000000007,20.13,2022,2022-08,T3-2022,Wednesday,False
VTA00007728,2022-09-01,CABA_Norte,CLI011,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,12,311.07,398.36,0.0,4780.32,1047.4799999999996,21.91,2022,2022-09,T3-2022,Thursday,False
VTA00007729,2022-09-01,GBA_Oeste,CLI029,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,19,593.23,705.72,0.0,13408.68,2137.3099999999995,15.94,2022,2022-09,T3-2022,Thursday,False
VTA00007730,2022-09-01,Mendoza,CLI045,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,35,202.19,266.11,0.0,9313.85,2237.2000000000007,24.02,2022,2022-09,T3-2022,Thursday,False
VTA00007731,2022-09-01,GBA_Oeste,CLI040,BEB-004,Vino Tinto Toro 1L,BEBIDAS,26,593.23,796.48,0.0,20708.48,5284.5,25.52,2022,2022-09,T3-2022,Thursday,False
VTA00007732,2022-09-01,Mendoza,CLI016,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,26,107.21,149.25,0.0,3880.5,1093.04,28.17,2022,2022-09,T3-2022,Thursday,False
VTA00007733,2022-09-01,GBA_Oeste,CLI008,BEB-002,Coca-Cola 2.25L,BEBIDAS,33,462.14,577.13,0.0,19045.29,3794.670000000002,19.92,2022,2022-09,T3-2022,Thursday,False
VTA00007734,2022-09-01,La_Plata,CLI014,BEB-001,Agua Villa del Sur 2L,BEBIDAS,10,157.75,195.61,0.0,1956.1,378.5999999999999,19.35,2022,2022-09,T3-2022,Thursday,False
VTA00007735,2022-09-01,CABA_Norte,CLI002,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,20,248.85,294.0,0.0,5880.0,903.0,15.36,2022,2022-09,T3-2022,Thursday,False
VTA00007736,2022-09-01,Córdoba,CLI026,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,14,401.04,496.8,0.0,6955.2,1340.6399999999994,19.28,2022,2022-09,T3-2022,Thursday,False
VTA00007737,2022-09-01,GBA_Sur,CLI033,ALK-002,Azúcar Ledesma 1kg,ALMACEN,86,248.85,317.89,3767.76,23570.78,2169.6800000000003,9.2,2022,2022-09,T3-2022,Thursday,False
VTA00007738,2022-09-01,La_Plata,CLI044,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,29,860.96,1103.09,0.0,31989.61,7021.77,21.95,2022,2022-09,T3-2022,Thursday,False
VTA00007739,2022-09-01,CABA_Norte,CLI011,BEB-004,Vino Tinto Toro 1L,BEBIDAS,26,593.23,796.56,0.0,20710.56,5286.580000000002,25.53,2022,2022-09,T3-2022,Thursday,False
VTA00007740,2022-09-01,La_Plata,CLI019,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,32,107.21,132.0,0.0,4224.0,793.2800000000002,18.78,2022,2022-09,T3-2022,Thursday,False
VTA00007741,2022-09-01,CABA_Centro,CLI007,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,23,202.19,258.1,0.0,5936.3,1285.9300000000003,21.66,2022,2022-09,T3-2022,Thursday,False
VTA00007742,2022-09-01,CABA_Norte,CLI042,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,14,107.21,140.74,0.0,1970.36,469.4200000000001,23.82,2022,2022-09,T3-2022,Thursday,False
VTA00007743,2022-09-01,CABA_Centro,CLI023,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,33,202.19,266.16,0.0,8783.28,2111.010000000001,24.03,2022,2022-09,T3-2022,Thursday,False
VTA00007744,2022-09-01,GBA_Oeste,CLI029,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,89,248.85,299.28,2141.04,24494.88,2347.230000000003,9.58,2022,2022-09,T3-2022,Thursday,False
VTA00007745,2022-09-01,La_Plata,CLI012,ALK-002,Azúcar Ledesma 1kg,ALMACEN,47,248.85,294.05,0.0,13820.35,2124.4000000000015,15.37,2022,2022-09,T3-2022,Thursday,False
VTA00007746,2022-09-01,Córdoba,CLI046,LIM-002,Detergente Magistral 750ml,LIMPIEZA,32,283.29,341.9,0.0,10940.8,1875.5199999999986,17.14,2022,2022-09,T3-2022,Thursday,False
VTA00007747,2022-09-01,Mendoza,CLI010,BEB-001,Agua Villa del Sur 2L,BEBIDAS,44,157.75,198.52,0.0,8734.88,1793.8799999999992,20.54,2022,2022-09,T3-2022,Thursday,False
VTA00007748,2022-09-01,Rosario,CLI026,BEB-002,Coca-Cola 2.25L,BEBIDAS,46,462.14,645.29,0.0,29683.34,8424.900000000001,28.38,2022,2022-09,T3-2022,Thursday,False
VTA00007749,2022-09-01,CABA_Centro,CLI048,ALK-002,Azúcar Ledesma 1kg,ALMACEN,27,248.85,322.97,0.0,8720.19,2001.2400000000007,22.95,2022,2022-09,T3-2022,Thursday,False
VTA00007750,2022-09-01,Córdoba,CLI016,BEB-004,Vino Tinto Toro 1L,BEBIDAS,35,593.23,721.38,0.0,25248.3,4485.25,17.76,2022,2022-09,T3-2022,Thursday,False
VTA00007751,2022-09-01,CABA_Centro,CLI023,BEB-001,Agua Villa del Sur 2L,BEBIDAS,45,157.75,199.75,0.0,8988.75,1890.0,21.03,2022,2022-09,T3-2022,Thursday,False
VTA00007752,2022-09-01,GBA_Oeste,CLI016,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,65,401.04,512.68,2464.74,30859.46,4791.859999999997,15.53,2022,2022-09,T3-2022,Thursday,False
VTA00007753,2022-09-01,Córdoba,CLI035,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,33,311.07,391.39,0.0,12915.87,2650.5600000000013,20.52,2022,2022-09,T3-2022,Thursday,False
VTA00007754,2022-09-01,Córdoba,CLI046,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,62,401.04,471.61,3021.56,26218.26,1353.7799999999988,5.16,2022,2022-09,T3-2022,Thursday,False
VTA00007755,2022-09-01,Rosario,CLI004,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,39,107.21,145.04,0.0,5656.56,1475.3700000000008,26.08,2022,2022-09,T3-2022,Thursday,False
VTA00007756,2022-09-01,GBA_Sur,CLI036,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,69,860.96,1107.33,9503.24,66902.53,7496.289999999994,11.2,2022,2022-09,T3-2022,Thursday,False
VTA00007757,2022-09-01,GBA_Sur,CLI032,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,25,593.23,760.64,0.0,19016.0,4185.25,22.01,2022,2022-09,T3-2022,Thursday,False
VTA00007758,2022-09-01,GBA_Sur,CLI013,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,13,401.04,505.16,0.0,6567.08,1353.5599999999995,20.61,2022,2022-09,T3-2022,Thursday,False
VTA00007759,2022-09-01,CABA_Norte,CLI029,ALK-002,Azúcar Ledesma 1kg,ALMACEN,77,248.85,290.14,2825.54,19515.24,353.7900000000009,1.81,2022,2022-09,T3-2022,Thursday,False
VTA00007760,2022-09-01,Mendoza,CLI033,BEB-001,Agua Villa del Sur 2L,BEBIDAS,6,157.75,212.95,0.0,1277.7,331.20000000000005,25.92,2022,2022-09,T3-2022,Thursday,False
VTA00007761,2022-09-01,La_Plata,CLI009,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,39,593.23,786.68,0.0,30680.52,7544.549999999999,24.59,2022,2022-09,T3-2022,Thursday,False
VTA00007762,2022-09-01,GBA_Sur,CLI018,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,41,202.19,277.64,0.0,11383.24,3093.4500000000007,27.18,2022,2022-09,T3-2022,Thursday,False
VTA00007763,2022-09-01,Mendoza,CLI025,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,40,248.85,295.72,0.0,11828.8,1874.7999999999993,15.85,2022,2022-09,T3-2022,Thursday,False
VTA00007764,2022-09-01,Córdoba,CLI048,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,36,202.19,273.26,0.0,9837.36,2558.5200000000004,26.01,2022,2022-09,T3-2022,Thursday,False
VTA00007765,2022-09-01,GBA_Sur,CLI004,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,38,248.85,318.78,0.0,12113.64,2657.34,21.94,2022,2022-09,T3-2022,Thursday,False
VTA00007766,2022-09-01,Mendoza,CLI016,BEB-003,Cerveza Quilmes 1L,BEBIDAS,36,248.85,326.35,0.0,11748.6,2790.0,23.75,2022,2022-09,T3-2022,Thursday,False
VTA00007767,2022-09-01,CABA_Centro,CLI014,ALK-002,Azúcar Ledesma 1kg,ALMACEN,80,248.85,321.29,1750.75,23952.45,4044.4500000000007,16.89,2022,2022-09,T3-2022,Thursday,False
VTA00007768,2022-09-01,GBA_Sur,CLI032,BEB-001,Agua Villa del Sur 2L,BEBIDAS,27,157.75,198.79,0.0,5367.33,1108.08,20.64,2022,2022-09,T3-2022,Thursday,False
VTA00007769,2022-09-01,GBA_Oeste,CLI029,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,29,107.21,130.58,0.0,3786.82,677.7300000000005,17.9,2022,2022-09,T3-2022,Thursday,False
VTA00007770,2022-09-01,Mendoza,CLI016,BEB-004,Vino Tinto Toro 1L,BEBIDAS,37,593.23,683.72,0.0,25297.64,3348.1299999999974,13.23,2022,2022-09,T3-2022,Thursday,False
VTA00007771,2022-09-01,CABA_Norte,CLI033,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,69,248.85,292.23,1728.1,18435.77,1265.1200000000026,6.86,2022,2022-09,T3-2022,Thursday,False
VTA00007772,2022-09-01,CABA_Centro,CLI017,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,42,202.19,241.76,0.0,10153.92,1661.9400000000005,16.37,2022,2022-09,T3-2022,Thursday,False
VTA00007773,2022-09-02,CABA_Centro,CLI038,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,17,202.28,263.04,0.0,4471.68,1032.92,23.1,2022,2022-09,T3-2022,Friday,False
VTA00007774,2022-09-02,Córdoba,CLI007,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,75,401.25,490.79,1917.65,34891.6,4797.8499999999985,13.75,2022,2022-09,T3-2022,Friday,False
VTA00007775,2022-09-02,GBA_Oeste,CLI003,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,29,202.28,235.17,0.0,6819.93,953.8100000000004,13.99,2022,2022-09,T3-2022,Friday,False
VTA00007776,2022-09-02,GBA_Sur,CLI022,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,66,311.2,403.4,1700.28,24924.12,4384.919999999998,17.59,2022,2022-09,T3-2022,Friday,False
VTA00007777,2022-09-02,GBA_Oeste,CLI041,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,39,202.28,281.55,0.0,10980.45,3091.5300000000007,28.15,2022,2022-09,T3-2022,Friday,False
VTA00007778,2022-09-02,CABA_Norte,CLI010,LIM-002,Detergente Magistral 750ml,LIMPIEZA,17,283.42,347.64,0.0,5909.88,1091.7399999999998,18.47,2022,2022-09,T3-2022,Friday,False
VTA00007779,2022-09-02,La_Plata,CLI046,LIM-002,Detergente Magistral 750ml,LIMPIEZA,87,283.42,383.06,3556.38,29769.84,5112.299999999999,17.17,2022,2022-09,T3-2022,Friday,False
VTA00007780,2022-09-02,CABA_Centro,CLI021,BEB-002,Coca-Cola 2.25L,BEBIDAS,29,462.39,636.31,0.0,18452.99,5043.680000000002,27.33,2022,2022-09,T3-2022,Friday,False
VTA00007781,2022-09-02,La_Plata,CLI001,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,39,202.28,237.74,0.0,9271.86,1382.9400000000005,14.92,2022,2022-09,T3-2022,Friday,False
VTA00007782,2022-09-02,Rosario,CLI021,LIM-002,Detergente Magistral 750ml,LIMPIEZA,90,283.42,371.07,4991.0,28405.3,2897.4999999999964,10.2,2022,2022-09,T3-2022,Friday,False
VTA00007783,2022-09-02,GBA_Sur,CLI020,BEB-004,Vino Tinto Toro 1L,BEBIDAS,34,593.53,829.37,0.0,28198.58,8018.560000000001,28.44,2022,2022-09,T3-2022,Friday,False
VTA00007784,2022-09-02,GBA_Sur,CLI002,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,56,401.25,539.18,3176.13,27017.95,4547.950000000001,16.83,2022,2022-09,T3-2022,Friday,False
VTA00007785,2022-09-02,GBA_Oeste,CLI050,BEB-003,Cerveza Quilmes 1L,BEBIDAS,37,248.97,307.12,0.0,11363.44,2151.550000000001,18.93,2022,2022-09,T3-2022,Friday,False
VTA00007786,2022-09-02,GBA_Oeste,CLI041,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,42,202.28,250.02,0.0,10500.84,2005.08,19.09,2022,2022-09,T3-2022,Friday,False
VTA00007787,2022-09-02,GBA_Sur,CLI030,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,44,248.97,306.06,0.0,13466.64,2511.959999999999,18.65,2022,2022-09,T3-2022,Friday,False
VTA00007788,2022-09-02,GBA_Sur,CLI030,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,43,107.26,148.59,0.0,6389.37,1777.1899999999996,27.81,2022,2022-09,T3-2022,Friday,False
VTA00007789,2022-09-02,GBA_Oeste,CLI009,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,63,202.28,233.97,989.21,13750.9,1007.2600000000002,7.33,2022,2022-09,T3-2022,Friday,False
VTA00007790,2022-09-02,CABA_Norte,CLI048,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,85,401.25,498.18,3209.89,39135.41,5029.1600000000035,12.85,2022,2022-09,T3-2022,Friday,False
VTA00007791,2022-09-02,CABA_Centro,CLI002,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,78,401.25,523.58,5918.21,34921.03,3623.529999999999,10.38,2022,2022-09,T3-2022,Friday,False
VTA00007792,2022-09-02,Mendoza,CLI027,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,21,593.53,821.85,0.0,17258.85,4794.719999999999,27.78,2022,2022-09,T3-2022,Friday,False
VTA00007793,2022-09-02,GBA_Oeste,CLI009,BEB-001,Agua Villa del Sur 2L,BEBIDAS,22,157.83,216.21,0.0,4756.62,1284.3599999999997,27.0,2022,2022-09,T3-2022,Friday,False
VTA00007794,2022-09-02,Mendoza,CLI037,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,94,248.97,308.41,3862.54,25128.0,1724.8199999999997,6.86,2022,2022-09,T3-2022,Friday,False
VTA00007795,2022-09-02,Córdoba,CLI006,LIM-002,Detergente Magistral 750ml,LIMPIEZA,15,283.42,346.74,0.0,5201.1,949.8000000000002,18.26,2022,2022-09,T3-2022,Friday,False
VTA00007796,2022-09-02,CABA_Centro,CLI025,BEB-004,Vino Tinto Toro 1L,BEBIDAS,36,593.53,757.77,0.0,27279.72,5912.640000000003,21.67,2022,2022-09,T3-2022,Friday,False
VTA00007797,2022-09-02,GBA_Oeste,CLI005,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,96,401.25,507.5,4625.03,44094.97,5574.970000000001,12.64,2022,2022-09,T3-2022,Friday,False
VTA00007798,2022-09-02,CABA_Centro,CLI016,ALK-002,Azúcar Ledesma 1kg,ALMACEN,34,248.97,308.8,0.0,10499.2,2034.2200000000012,19.38,2022,2022-09,T3-2022,Friday,False
VTA00007799,2022-09-02,Córdoba,CLI004,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,39,107.26,132.05,0.0,5149.95,966.8099999999995,18.77,2022,2022-09,T3-2022,Friday,False
VTA00007800,2022-09-02,GBA_Sur,CLI023,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,31,202.28,257.48,0.0,7981.88,1711.1999999999998,21.44,2022,2022-09,T3-2022,Friday,False
VTA00007801,2022-09-02,Córdoba,CLI020,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,82,861.42,1112.13,13348.3,77846.36,7209.919999999998,9.26,2022,2022-09,T3-2022,Friday,False
VTA00007802,2022-09-02,Mendoza,CLI007,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,90,311.2,388.68,4421.07,30560.13,2552.130000000001,8.35,2022,2022-09,T3-2022,Friday,False
VTA00007803,2022-09-02,GBA_Sur,CLI036,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,46,401.25,527.86,0.0,24281.56,5824.060000000001,23.99,2022,2022-09,T3-2022,Friday,False
VTA00007804,2022-09-02,CABA_Norte,CLI005,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,46,311.2,368.47,0.0,16949.62,2634.42,15.54,2022,2022-09,T3-2022,Friday,False
VTA00007805,2022-09-02,Mendoza,CLI029,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,17,107.26,129.13,0.0,2195.21,371.78999999999996,16.94,2022,2022-09,T3-2022,Friday,False
VTA00007806,2022-09-02,CABA_Norte,CLI042,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,30,593.53,733.7,0.0,22011.0,4205.100000000002,19.1,2022,2022-09,T3-2022,Friday,False
VTA00007807,2022-09-02,Rosario,CLI011,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,49,401.25,553.54,0.0,27123.46,7462.209999999999,27.51,2022,2022-09,T3-2022,Friday,False
VTA00007808,2022-09-02,CABA_Centro,CLI011,BEB-002,Coca-Cola 2.25L,BEBIDAS,42,462.39,558.91,0.0,23474.22,4053.84,17.27,2022,2022-09,T3-2022,Friday,False
VTA00007809,2022-09-02,Rosario,CLI047,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,85,311.2,397.61,2498.81,31298.04,4846.040000000001,15.48,2022,2022-09,T3-2022,Friday,False
VTA00007810,2022-09-02,Córdoba,CLI050,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,81,202.28,262.21,3005.52,18233.49,1848.8100000000013,10.14,2022,2022-09,T3-2022,Friday,False
VTA00007811,2022-09-05,GBA_Oeste,CLI045,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,84,401.88,477.83,4718.02,35419.7,1661.7799999999988,4.69,2022,2022-09,T3-2022,Monday,False
VTA00007812,2022-09-05,GBA_Oeste,CLI030,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,33,401.88,494.75,0.0,16326.75,3064.710000000001,18.77,2022,2022-09,T3-2022,Monday,False
VTA00007813,2022-09-05,Córdoba,CLI024,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,84,862.79,1026.35,4476.39,81737.01,9262.649999999994,11.33,2022,2022-09,T3-2022,Monday,False
