VentaID,FechaVenta,ClienteID,ProductoID,Cantidad,PrecioUnitario,DescuentoPorcentaje,TotalDescuento,TotalVenta,Estado,MetodoPago,VendedorID,Sucursal
VTA00001441,2023-02-20,CLI010,ALK-002,25,543.53,0,0.0,13588.21,COMPLETADA,MercadoPago,VEND-01,CABA_Centro
VTA00001442,2023-02-20,CLI032,BEB-002,20,992.19,0,0.0,19843.8,COMPLETADA,Tarjeta Crédito,VEND-08,Córdoba
VTA00001443,2023-02-20,CLI011,ALK-005,90,1854.64,6,10015.07,156902.78,COMPLETADA,Transferencia,VEND-07,Mendoza
VTA00001444,2023-02-20,CLI045,BEB-004,30,1262.72,0,0.0,37881.69,COMPLETADA,Efectivo,VEND-06,GBA_Oeste
VTA00001445,2023-02-20,CLI047,ALK-004,74,414.78,14,4297.09,26396.43,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00001446,2023-02-20,CLI016,LIM-001,6,510.31,0,0.0,3061.89,COMPLETADA,MercadoPago,VEND-03,Rosario
VTA00001447,2023-02-20,CLI041,ALK-004,97,431.5,11,4604.07,37251.14,COMPLETADA,Transferencia,VEND-01,CABA_Centro
VTA00001448,2023-02-20,CLI017,LAC-003,30,227.89,0,0.0,6836.77,COMPLETADA,Transferencia,VEND-09,CABA_Centro
VTA00001449,2023-02-20,CLI046,BEB-004,18,1272.04,0,0.0,22896.68,COMPLETADA,Tarjeta Crédito,VEND-02,Rosario
VTA00001450,2023-02-20,CLI021,ALK-004,93,403.77,14,5257.02,32293.14,COMPLETADA,MercadoPago,VEND-10,CABA_Norte
VTA00001451,2023-02-20,CLI050,LAC-001,19,440.82,0,0.0,8375.58,COMPLETADA,Tarjeta Crédito,VEND-09,Rosario
VTA00001452,2023-02-20,CLI048,BEB-002,12,960.09,0,0.0,11521.03,COMPLETADA,Efectivo,VEND-02,CABA_Centro
VTA00001453,2023-02-20,CLI025,BEB-003,24,541.75,0,0.0,13002.02,COMPLETADA,Transferencia,VEND-02,CABA_Centro
VTA00001454,2023-02-20,CLI015,LAC-001,46,412.83,3,569.7,18420.27,COMPLETADA,MercadoPago,VEND-03,CABA_Norte
VTA00001455,2023-02-20,CLI050,ALK-002,59,530.72,11,3444.36,27868.0,COMPLETADA,MercadoPago,VEND-09,La_Plata
VTA00001456,2023-02-20,CLI038,BEB-001,3,362.0,0,0.0,1085.99,COMPLETADA,Transferencia,VEND-01,CABA_Centro
VTA00001457,2023-02-20,CLI034,ALK-004,26,404.5,0,0.0,10516.91,COMPLETADA,Transferencia,VEND-07,Rosario
VTA00001458,2023-02-20,CLI008,ALK-001,40,651.75,13,3389.1,22680.91,COMPLETADA,Efectivo,VEND-08,CABA_Norte
VTA00001459,2023-02-20,CLI032,BEB-003,23,503.61,0,0.0,11583.0,COMPLETADA,Tarjeta Crédito,VEND-08,La_Plata
VTA00001460,2023-02-20,CLI002,LAC-002,16,1190.93,0,0.0,19054.87,COMPLETADA,Transferencia,VEND-03,La_Plata
VTA00001461,2023-02-20,CLI043,LAC-003,37,229.5,15,1273.7,7217.64,COMPLETADA,Transferencia,VEND-09,GBA_Sur
VTA00001462,2023-02-20,CLI025,ALK-003,98,813.43,6,4782.98,74933.31,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Centro
VTA00001463,2023-02-20,CLI034,ALK-002,49,540.29,4,1058.97,25415.25,COMPLETADA,Transferencia,VEND-07,GBA_Oeste
VTA00001464,2023-02-20,CLI014,LAC-001,29,413.21,0,0.0,11983.15,COMPLETADA,MercadoPago,VEND-07,CABA_Norte
VTA00001465,2023-02-20,CLI010,ALK-003,69,879.79,4,2428.23,58277.55,COMPLETADA,MercadoPago,VEND-01,GBA_Oeste
VTA00001466,2023-02-20,CLI018,ALK-001,99,670.94,8,5313.87,61109.48,COMPLETADA,Tarjeta Crédito,VEND-03,Córdoba
VTA00001467,2023-02-20,CLI025,LAC-003,48,228.0,2,218.88,10725.01,COMPLETADA,Transferencia,VEND-02,Rosario
VTA00001468,2023-02-20,CLI003,ALK-004,51,427.38,5,1089.83,20706.74,COMPLETADA,MercadoPago,VEND-04,GBA_Oeste
VTA00001469,2023-02-21,CLI007,LIM-003,94,869.11,1,816.97,80879.67,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00001470,2023-02-21,CLI049,LIM-003,76,835.44,8,5079.5,58414.21,COMPLETADA,Transferencia,VEND-01,La_Plata
VTA00001471,2023-02-21,CLI009,BEB-001,40,337.54,5,675.08,12826.43,COMPLETADA,MercadoPago,VEND-07,GBA_Oeste
VTA00001472,2023-02-21,CLI024,ALK-004,15,435.32,0,0.0,6529.76,COMPLETADA,Efectivo,VEND-09,La_Plata
VTA00001473,2023-02-21,CLI012,BEB-002,49,1017.52,7,3490.1,46368.45,COMPLETADA,Transferencia,VEND-05,CABA_Centro
VTA00001474,2023-02-21,CLI029,LAC-001,26,431.19,0,0.0,11210.96,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Centro
VTA00001475,2023-02-21,CLI029,LIM-001,79,518.81,5,2049.31,38936.82,COMPLETADA,Tarjeta Crédito,VEND-08,GBA_Sur
VTA00001476,2023-02-21,CLI007,BEB-002,39,1010.02,2,787.82,38603.1,COMPLETADA,Tarjeta Crédito,VEND-03,Mendoza
VTA00001477,2023-02-21,CLI009,BEB-004,4,1229.83,0,0.0,4919.33,COMPLETADA,Efectivo,VEND-07,GBA_Oeste
VTA00001478,2023-02-21,CLI024,LIM-001,60,529.41,12,3811.73,27952.69,COMPLETADA,Efectivo,VEND-09,Córdoba
VTA00001479,2023-02-21,CLI050,LAC-002,8,1229.15,0,0.0,9833.16,COMPLETADA,Efectivo,VEND-09,La_Plata
VTA00001480,2023-02-21,CLI007,LIM-001,44,516.21,7,1589.93,21123.37,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00001481,2023-02-21,CLI008,BEB-004,46,1234.05,9,5108.97,51657.36,COMPLETADA,Transferencia,VEND-08,GBA_Sur
VTA00001482,2023-02-21,CLI028,LIM-001,37,515.8,12,2290.14,16794.33,COMPLETADA,MercadoPago,VEND-03,GBA_Oeste
VTA00001483,2023-02-21,CLI040,BEB-003,12,537.56,0,0.0,6450.75,COMPLETADA,Efectivo,VEND-10,Mendoza
VTA00001484,2023-02-21,CLI047,LIM-003,47,831.71,10,3909.06,35181.54,COMPLETADA,MercadoPago,VEND-09,CABA_Norte
VTA00001485,2023-02-21,CLI020,ALK-005,48,1885.44,2,1810.03,88691.24,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Norte
VTA00001486,2023-02-21,CLI026,LAC-003,27,220.72,0,0.0,5959.39,COMPLETADA,Tarjeta Crédito,VEND-06,GBA_Sur
VTA00001487,2023-02-21,CLI033,BEB-001,48,361.66,12,2083.16,15276.48,COMPLETADA,Transferencia,VEND-03,CABA_Norte
VTA00001488,2023-02-21,CLI047,ALK-004,28,403.16,0,0.0,11288.58,COMPLETADA,Transferencia,VEND-09,Córdoba
VTA00001489,2023-02-22,CLI045,ALK-001,33,650.02,3,643.52,20807.1,COMPLETADA,MercadoPago,VEND-06,GBA_Oeste
VTA00001490,2023-02-22,CLI032,LAC-002,15,1228.58,0,0.0,18428.77,COMPLETADA,MercadoPago,VEND-08,Mendoza
VTA00001491,2023-02-22,CLI007,LIM-003,83,867.48,13,9360.11,62640.71,COMPLETADA,Efectivo,VEND-03,Mendoza
VTA00001492,2023-02-22,CLI031,LAC-001,39,401.8,13,2037.13,13633.13,COMPLETADA,MercadoPago,VEND-03,Córdoba
VTA00001493,2023-02-22,CLI006,LIM-003,52,873.75,13,5906.53,39528.32,COMPLETADA,Efectivo,VEND-10,Mendoza
VTA00001494,2023-02-22,CLI042,LAC-002,46,1308.5,6,3611.47,56579.64,COMPLETADA,Transferencia,VEND-02,GBA_Oeste
VTA00001495,2023-02-22,CLI034,ALK-002,59,507.81,2,599.21,29361.4,COMPLETADA,Transferencia,VEND-07,Mendoza
VTA00001496,2023-02-22,CLI001,LIM-003,46,848.26,12,4682.39,34337.54,COMPLETADA,Transferencia,VEND-10,GBA_Oeste
VTA00001497,2023-02-22,CLI020,BEB-002,36,973.02,12,4203.43,30825.18,COMPLETADA,Transferencia,VEND-08,Rosario
VTA00001498,2023-02-22,CLI033,LIM-001,45,516.78,15,3488.24,19766.68,COMPLETADA,MercadoPago,VEND-03,CABA_Centro
VTA00001499,2023-02-22,CLI021,BEB-003,16,543.7,0,0.0,8699.26,COMPLETADA,MercadoPago,VEND-10,La_Plata
VTA00001500,2023-02-22,CLI038,BEB-003,21,519.97,0,0.0,10919.31,COMPLETADA,Efectivo,VEND-01,La_Plata
VTA00001501,2023-02-22,CLI050,ALK-003,31,829.46,10,2571.31,23141.82,COMPLETADA,Efectivo,VEND-09,Mendoza
VTA00001502,2023-02-22,CLI028,ALK-002,15,530.46,0,0.0,7956.9,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00001503,2023-02-22,CLI001,LIM-002,36,613.61,5,1104.5,20985.52,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00001504,2023-02-22,CLI023,LAC-001,25,402.01,0,0.0,10050.37,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Norte
VTA00001505,2023-02-22,CLI018,LIM-003,11,828.09,0,0.0,9109.02,COMPLETADA,Efectivo,VEND-03,Córdoba
VTA00001506,2023-02-22,CLI035,LAC-002,45,1247.27,1,561.27,55566.0,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Centro
VTA00001507,2023-02-22,CLI020,LIM-003,100,888.71,7,6220.99,82650.3,COMPLETADA,MercadoPago,VEND-08,GBA_Oeste
VTA00001508,2023-02-22,CLI014,LIM-002,12,574.55,0,0.0,6894.61,COMPLETADA,MercadoPago,VEND-07,GBA_Oeste
VTA00001509,2023-02-22,CLI004,LIM-002,57,604.62,6,2067.79,32395.37,COMPLETADA,Tarjeta Crédito,VEND-04,Córdoba
VTA00001510,2023-02-22,CLI027,LAC-001,18,407.43,0,0.0,7333.72,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Norte
VTA00001511,2023-02-22,CLI026,ALK-004,74,400.42,9,2666.78,26964.15,COMPLETADA,Transferencia,VEND-06,La_Plata
VTA00001512,2023-02-22,CLI035,ALK-001,41,623.03,3,766.33,24777.92,COMPLETADA,Transferencia,VEND-10,Córdoba
VTA00001513,2023-02-22,CLI032,ALK-001,9,625.08,0,0.0,5625.7,COMPLETADA,Efectivo,VEND-08,CABA_Norte
VTA00001514,2023-02-22,CLI014,ALK-002,47,501.57,8,1885.91,21687.94,COMPLETADA,MercadoPago,VEND-07,Córdoba
VTA00001515,2023-02-22,CLI013,LIM-003,57,827.38,12,5659.31,41501.62,COMPLETADA,Tarjeta Crédito,VEND-03,Rosario
VTA00001516,2023-02-22,CLI048,ALK-002,30,502.46,0,0.0,15073.82,COMPLETADA,Tarjeta Crédito,VEND-02,CABA_Norte
VTA00001517,2023-02-22,CLI049,ALK-004,76,433.14,4,1316.74,31601.73,COMPLETADA,Efectivo,VEND-01,CABA_Norte
VTA00001518,2023-02-22,CLI042,ALK-004,13,438.7,0,0.0,5703.07,COMPLETADA,Tarjeta Crédito,VEND-02,GBA_Oeste
VTA00001519,2023-02-22,CLI016,LIM-001,83,541.5,7,3146.11,41798.34,COMPLETADA,Efectivo,VEND-03,CABA_Norte
VTA00001520,2023-02-22,CLI040,ALK-003,96,825.53,13,10302.64,68948.42,COMPLETADA,Efectivo,VEND-10,Mendoza
VTA00001521,2023-02-22,CLI046,LIM-002,46,577.58,6,1594.12,24974.6,COMPLETADA,Efectivo,VEND-02,Rosario
VTA00001522,2023-02-22,CLI040,LIM-001,14,525.67,0,0.0,7359.43,COMPLETADA,Tarjeta Crédito,VEND-10,Córdoba
VTA00001523,2023-02-22,CLI037,LIM-002,53,616.98,7,2288.99,30410.87,COMPLETADA,Efectivo,VEND-08,GBA_Sur
VTA00001524,2023-02-22,CLI031,LIM-001,71,500.3,4,1420.84,34100.18,COMPLETADA,Transferencia,VEND-03,GBA_Oeste
VTA00001525,2023-02-22,CLI016,BEB-004,26,1262.85,0,0.0,32834.07,COMPLETADA,Efectivo,VEND-03,CABA_Centro
VTA00001526,2023-02-22,CLI006,BEB-002,36,954.96,9,3094.06,31284.37,COMPLETADA,Transferencia,VEND-10,CABA_Norte
VTA00001527,2023-02-22,CLI043,ALK-003,20,858.23,0,0.0,17164.51,COMPLETADA,MercadoPago,VEND-09,La_Plata
VTA00001528,2023-02-22,CLI017,BEB-002,49,947.94,3,1393.48,45055.77,COMPLETADA,MercadoPago,VEND-09,GBA_Oeste
VTA00001529,2023-02-22,CLI044,LIM-001,71,534.63,13,4934.66,33024.29,COMPLETADA,Transferencia,VEND-01,CABA_Norte
VTA00001530,2023-02-22,CLI040,BEB-003,5,538.64,0,0.0,2693.19,COMPLETADA,MercadoPago,VEND-10,GBA_Oeste
VTA00001531,2023-02-22,CLI012,LIM-002,15,579.49,0,0.0,8692.39,COMPLETADA,MercadoPago,VEND-05,Córdoba
VTA00001532,2023-02-22,CLI035,BEB-002,49,1019.11,9,4494.28,45442.15,COMPLETADA,Efectivo,VEND-10,CABA_Norte
VTA00001533,2023-02-22,CLI033,LAC-002,27,1311.47,0,0.0,35409.78,COMPLETADA,Tarjeta Crédito,VEND-03,CABA_Centro
VTA00001534,2023-02-22,CLI017,ALK-004,25,403.98,0,0.0,10099.39,COMPLETADA,Efectivo,VEND-09,CABA_Norte
VTA00001535,2023-02-22,CLI033,LIM-003,52,825.85,0,0.0,42944.37,COMPLETADA,MercadoPago,VEND-03,CABA_Norte
VTA00001536,2023-02-22,CLI009,ALK-001,44,656.49,3,866.56,28018.89,COMPLETADA,MercadoPago,VEND-07,La_Plata
VTA00001537,2023-02-22,CLI004,BEB-002,41,937.0,15,5762.55,32654.46,COMPLETADA,Transferencia,VEND-04,La_Plata
VTA00001538,2023-02-22,CLI033,ALK-001,81,661.02,7,3748.01,49794.99,COMPLETADA,Efectivo,VEND-03,GBA_Oeste
VTA00001539,2023-02-22,CLI005,ALK-004,20,416.14,0,0.0,8322.85,COMPLETADA,Tarjeta Crédito,VEND-02,Rosario
VTA00001540,2023-02-22,CLI039,BEB-001,24,343.88,0,0.0,8253.15,COMPLETADA,MercadoPago,VEND-05,Córdoba
VTA00001541,2023-02-23,CLI006,ALK-002,84,507.09,9,3833.59,38761.88,COMPLETADA,Efectivo,VEND-10,GBA_Oeste
VTA00001542,2023-02-23,CLI041,ALK-004,65,431.36,5,1401.92,26636.5,COMPLETADA,Efectivo,VEND-01,GBA_Oeste
VTA00001543,2023-02-23,CLI045,ALK-005,37,1760.39,1,651.34,64483.12,COMPLETADA,MercadoPago,VEND-06,CABA_Norte
VTA00001544,2023-02-23,CLI023,LAC-002,47,1246.27,7,4100.22,54474.38,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00001545,2023-02-23,CLI001,ALK-004,33,433.22,9,1286.65,13009.49,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00001546,2023-02-23,CLI013,LIM-002,57,601.12,1,342.64,33921.15,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00001547,2023-02-23,CLI048,ALK-002,56,543.33,7,2129.86,28296.73,COMPLETADA,Transferencia,VEND-02,CABA_Centro
VTA00001548,2023-02-23,CLI036,LAC-002,45,1263.16,9,5115.78,51726.21,COMPLETADA,Transferencia,VEND-09,GBA_Sur
VTA00001549,2023-02-23,CLI009,LAC-002,24,1282.35,0,0.0,30776.43,COMPLETADA,Transferencia,VEND-07,CABA_Centro
VTA00001550,2023-02-23,CLI005,LAC-002,38,1231.7,14,6552.66,40252.08,COMPLETADA,Transferencia,VEND-02,CABA_Norte
VTA00001551,2023-02-23,CLI006,ALK-004,71,415.72,12,3541.97,25974.45,COMPLETADA,Transferencia,VEND-10,Córdoba
VTA00001552,2023-02-23,CLI026,BEB-003,44,516.63,1,227.32,22504.39,COMPLETADA,MercadoPago,VEND-06,CABA_Norte
VTA00001553,2023-02-23,CLI011,BEB-002,31,1015.32,13,4091.76,27383.31,COMPLETADA,MercadoPago,VEND-07,La_Plata
VTA00001554,2023-02-23,CLI004,LIM-002,98,601.45,4,2357.69,56584.48,COMPLETADA,Tarjeta Crédito,VEND-04,La_Plata
VTA00001555,2023-02-23,CLI036,LAC-001,40,417.28,7,1168.38,15522.75,COMPLETADA,Tarjeta Crédito,VEND-09,La_Plata
VTA00001556,2023-02-23,CLI009,ALK-005,25,1835.98,0,0.0,45899.6,COMPLETADA,Tarjeta Crédito,VEND-07,La_Plata
VTA00001557,2023-02-23,CLI004,BEB-004,8,1270.34,0,0.0,10162.73,COMPLETADA,Tarjeta Crédito,VEND-04,CABA_Norte
VTA00001558,2023-02-23,CLI006,LIM-002,21,602.41,0,0.0,12650.66,COMPLETADA,MercadoPago,VEND-10,CABA_Centro
VTA00001559,2023-02-23,CLI003,LIM-002,79,626.6,15,7425.26,42076.5,COMPLETADA,MercadoPago,VEND-04,GBA_Sur
VTA00001560,2023-02-23,CLI013,ALK-004,52,402.18,11,2300.48,18613.0,COMPLETADA,Tarjeta Crédito,VEND-03,Rosario
VTA00001561,2023-02-23,CLI025,LIM-002,16,617.04,0,0.0,9872.71,COMPLETADA,Efectivo,VEND-02,Córdoba
VTA00001562,2023-02-23,CLI022,ALK-005,94,1917.35,9,16220.78,164010.14,COMPLETADA,Tarjeta Crédito,VEND-05,CABA_Norte
VTA00001563,2023-02-23,CLI041,LAC-003,49,223.05,5,546.46,10382.82,COMPLETADA,Tarjeta Crédito,VEND-01,GBA_Sur
VTA00001564,2023-02-23,CLI047,ALK-005,66,1938.16,11,14071.06,113847.64,COMPLETADA,Tarjeta Crédito,VEND-09,Mendoza
VTA00001565,2023-02-23,CLI020,BEB-001,9,365.73,0,0.0,3291.58,COMPLETADA,Tarjeta Crédito,VEND-08,CABA_Norte
VTA00001566,2023-02-23,CLI047,ALK-003,88,876.34,3,2313.54,74804.52,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00001567,2023-02-23,CLI045,LAC-003,7,210.84,0,0.0,1475.9,COMPLETADA,MercadoPago,VEND-06,CABA_Centro
VTA00001568,2023-02-23,CLI047,BEB-003,32,522.26,14,2339.71,14372.53,COMPLETADA,Transferencia,VEND-09,GBA_Sur
VTA00001569,2023-02-23,CLI011,BEB-002,50,964.9,4,1929.8,46315.19,COMPLETADA,Transferencia,VEND-07,GBA_Oeste
VTA00001570,2023-02-23,CLI016,BEB-001,46,360.89,15,2490.12,14110.69,COMPLETADA,Efectivo,VEND-03,CABA_Centro
VTA00001571,2023-02-23,CLI043,BEB-003,46,517.71,3,714.44,23100.29,COMPLETADA,Efectivo,VEND-09,La_Plata
VTA00001572,2023-02-23,CLI028,ALK-004,62,409.22,11,2790.85,22580.55,COMPLETADA,Transferencia,VEND-03,Rosario
VTA00001573,2023-02-23,CLI031,ALK-003,6,810.96,0,0.0,4865.78,COMPLETADA,MercadoPago,VEND-03,La_Plata
VTA00001574,2023-02-23,CLI014,ALK-002,36,530.03,15,2862.18,16219.02,COMPLETADA,MercadoPago,VEND-07,La_Plata
VTA00001575,2023-02-23,CLI037,LAC-003,42,212.79,15,1340.59,7596.65,COMPLETADA,MercadoPago,VEND-08,CABA_Norte
VTA00001576,2023-02-23,CLI047,LIM-002,97,603.4,15,8779.5,49750.49,COMPLETADA,Transferencia,VEND-09,Rosario
VTA00001577,2023-02-23,CLI047,LAC-002,44,1254.44,14,7727.36,47468.1,COMPLETADA,Efectivo,VEND-09,Rosario
VTA00001578,2023-02-23,CLI018,LIM-001,82,508.77,2,834.38,40884.53,COMPLETADA,MercadoPago,VEND-03,La_Plata
VTA00001579,2023-02-23,CLI024,ALK-004,64,412.96,11,2907.25,23522.27,COMPLETADA,Tarjeta Crédito,VEND-09,Rosario
VTA00001580,2023-02-23,CLI017,LIM-003,72,821.16,12,7094.84,52028.81,COMPLETADA,Efectivo,VEND-09,GBA_Oeste
VTA00001581,2023-02-23,CLI035,LIM-002,18,622.05,0,0.0,11196.98,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00001582,2023-02-23,CLI027,LAC-002,41,1256.68,9,4637.15,46886.72,COMPLETADA,Efectivo,VEND-02,Córdoba
VTA00001583,2023-02-23,CLI036,LAC-001,13,415.65,0,0.0,5403.44,COMPLETADA,Efectivo,VEND-09,GBA_Sur
VTA00001584,2023-02-23,CLI042,BEB-001,50,340.18,10,1700.91,15308.17,COMPLETADA,MercadoPago,VEND-02,Rosario
VTA00001585,2023-02-23,CLI016,BEB-003,39,507.27,15,2967.54,16816.04,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00001586,2023-02-23,CLI023,ALK-002,96,508.26,0,0.0,48793.41,COMPLETADA,MercadoPago,VEND-10,Córdoba
VTA00001587,2023-02-23,CLI025,BEB-001,18,336.26,0,0.0,6052.73,COMPLETADA,Efectivo,VEND-02,GBA_Sur
VTA00001588,2023-02-23,CLI006,ALK-005,66,1774.5,7,8198.18,108918.63,COMPLETADA,Tarjeta Crédito,VEND-10,La_Plata
VTA00001589,2023-02-23,CLI021,LAC-003,16,223.48,0,0.0,3575.71,COMPLETADA,Efectivo,VEND-10,La_Plata
VTA00001590,2023-02-23,CLI005,LIM-001,78,540.22,6,2528.23,39608.96,COMPLETADA,Efectivo,VEND-02,CABA_Centro
VTA00001591,2023-02-23,CLI044,LIM-001,19,497.47,0,0.0,9452.01,COMPLETADA,Tarjeta Crédito,VEND-01,GBA_Oeste
VTA00001592,2023-02-23,CLI008,BEB-004,15,1193.46,0,0.0,17901.89,COMPLETADA,Efectivo,VEND-08,Córdoba
VTA00001593,2023-02-23,CLI012,LAC-001,14,433.66,0,0.0,6071.21,COMPLETADA,Transferencia,VEND-05,CABA_Norte
VTA00001594,2023-02-23,CLI003,ALK-003,17,880.2,0,0.0,14963.47,COMPLETADA,Transferencia,VEND-04,Mendoza
VTA00001595,2023-02-23,CLI033,ALK-003,34,822.64,4,1118.78,26850.84,COMPLETADA,MercadoPago,VEND-03,CABA_Norte
VTA00001596,2023-02-23,CLI023,ALK-002,83,545.38,14,6337.27,38928.94,COMPLETADA,Transferencia,VEND-10,GBA_Sur
VTA00001597,2023-02-24,CLI032,BEB-002,39,976.39,7,2665.53,35413.52,COMPLETADA,MercadoPago,VEND-08,GBA_Oeste
VTA00001598,2023-02-24,CLI011,ALK-002,31,535.25,11,1825.19,14767.47,COMPLETADA,Tarjeta Crédito,VEND-07,GBA_Oeste
VTA00001599,2023-02-24,CLI033,ALK-005,65,1789.23,13,15118.96,101180.71,COMPLETADA,Tarjeta Crédito,VEND-03,Mendoza
VTA00001600,2023-02-24,CLI013,ALK-001,28,668.54,0,0.0,18719.12,COMPLETADA,Transferencia,VEND-03,GBA_Sur
VTA00001601,2023-02-24,CLI019,BEB-002,29,1001.04,0,0.0,29030.05,COMPLETADA,Transferencia,VEND-05,Mendoza
VTA00001602,2023-02-24,CLI015,ALK-005,34,1762.32,3,1797.56,58121.19,COMPLETADA,Tarjeta Crédito,VEND-03,GBA_Oeste
VTA00001603,2023-02-24,CLI004,ALK-003,71,817.61,0,0.0,58050.61,COMPLETADA,MercadoPago,VEND-04,CABA_Centro
VTA00001604,2023-02-24,CLI047,BEB-004,49,1203.99,12,7079.48,51916.16,COMPLETADA,Transferencia,VEND-09,CABA_Norte
VTA00001605,2023-02-24,CLI001,BEB-002,23,1004.48,0,0.0,23102.96,COMPLETADA,Tarjeta Crédito,VEND-10,GBA_Oeste
VTA00001606,2023-02-24,CLI009,ALK-004,8,420.54,0,0.0,3364.36,COMPLETADA,Tarjeta Crédito,VEND-07,Rosario
VTA00001607,2023-02-24,CLI003,LIM-003,5,842.77,0,0.0,4213.84,COMPLETADA,Tarjeta Crédito,VEND-04,CABA_Centro
VTA00001608,2023-02-24,CLI014,BEB-003,3,521.28,0,0.0,1563.83,COMPLETADA,MercadoPago,VEND-07,La_Plata
VTA00001609,2023-02-24,CLI011,BEB-002,16,984.16,0,0.0,15746.49,COMPLETADA,Efectivo,VEND-07,La_Plata
VTA00001610,2023-02-24,CLI022,LAC-002,36,1212.73,4,1746.33,41911.87,COMPLETADA,Tarjeta Crédito,VEND-05,Córdoba
VTA00001611,2023-02-24,CLI029,ALK-001,56,658.75,1,368.9,36520.85,COMPLETADA,Transferencia,VEND-08,Mendoza
VTA00001612,2023-02-24,CLI007,ALK-003,9,870.87,0,0.0,7837.81,COMPLETADA,MercadoPago,VEND-03,La_Plata
VTA00001613,2023-02-24,CLI047,ALK-005,81,1902.55,4,6164.27,147942.51,COMPLETADA,Transferencia,VEND-09,Mendoza
VTA00001614,2023-02-24,CLI034,LIM-003,49,849.71,14,5829.03,35806.88,COMPLETADA,Tarjeta Crédito,VEND-07,Mendoza
VTA00001615,2023-02-24,CLI017,BEB-004,35,1231.55,3,1293.13,41811.16,COMPLETADA,Transferencia,VEND-09,La_Plata
VTA00001616,2023-02-24,CLI001,ALK-004,98,410.24,15,6030.56,34173.16,COMPLETADA,Transferencia,VEND-10,GBA_Sur
VTA00001617,2023-02-24,CLI020,LIM-001,81,516.03,1,417.99,41380.73,COMPLETADA,Tarjeta Crédito,VEND-08,Rosario
VTA00001618,2023-02-24,CLI047,ALK-002,43,500.75,7,1507.27,20025.1,COMPLETADA,Efectivo,VEND-09,CABA_Centro
VTA00001619,2023-02-24,CLI001,ALK-001,50,646.75,2,646.75,31690.6,COMPLETADA,Tarjeta Crédito,VEND-10,CABA_Centro
VTA00001620,2023-02-24,CLI036,LAC-003,6,223.67,0,0.0,1342.02,COMPLETADA,Transferencia,VEND-09,GBA_Oeste
VTA00001621,2023-02-24,CLI033,BEB-002,8,985.08,0,0.0,7880.65,COMPLETADA,Tarjeta Crédito,VEND-03,La_Plata
VTA00001622,2023-02-24,CLI002,ALK-001,77,676.83,14,7296.18,44819.39,COMPLETADA,MercadoPago,VEND-03,GBA_Sur
VTA00001623,2023-02-24,CLI041,BEB-003,31,523.91,4,649.65,15591.58,COMPLETADA,Transferencia,VEND-01,CABA_Centro
VTA00001624,2023-02-27,CLI045,ALK-004,77,433.29,3,1000.9,32362.34,COMPLETADA,Transferencia,VEND-06,GBA_Oeste
VTA00001625,2023-02-27,CLI033,LAC-002,7,1212.24,0,0.0,8485.65,COMPLETADA,Transferencia,VEND-03,Mendoza
VTA00001626,2023-02-27,CLI048,LIM-001,32,522.01,7,1169.31,15535.14,COMPLETADA,Efectivo,VEND-02,Rosario
VTA00001627,2023-02-27,CLI037,ALK-004,77,411.25,12,3799.98,27866.53,COMPLETADA,Efectivo,VEND-08,GBA_Oeste
VTA00001628,2023-02-27,CLI046,ALK-004,9,421.95,0,0.0,3797.52,COMPLETADA,Transferencia,VEND-02,GBA_Oeste
VTA00001629,2023-02-27,CLI034,ALK-004,100,406.55,12,4878.59,35776.32,COMPLETADA,MercadoPago,VEND-07,La_Plata
VTA00001630,2023-02-27,CLI045,LAC-003,46,218.02,6,601.74,9427.25,COMPLETADA,Transferencia,VEND-06,GBA_Oeste
VTA00001631,2023-02-27,CLI016,BEB-001,34,333.28,15,1699.73,9631.82,COMPLETADA,Efectivo,VEND-03,La_Plata
VTA00001632,2023-02-27,CLI025,ALK-004,49,401.48,6,1180.34,18492.02,COMPLETADA,Efectivo,VEND-02,GBA_Oeste
VTA00001633,2023-02-27,CLI001,LIM-001,44,542.47,11,2625.55,21243.05,COMPLETADA,Transferencia,VEND-10,CABA_Centro
VTA00001634,2023-02-27,CLI040,ALK-004,75,402.02,5,1507.56,28643.72,COMPLETADA,Transferencia,VEND-10,CABA_Centro
