VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,CostoTotal,Descuento,TotalVenta,Ganancia,MargenPorcentaje,Mes,Trimestre,Rentabilidad
VTA2022000437,2022-01-07,Rosario,Interior,Almacén Punto de Venta,LACTEOS,Leche Entera La Serenísima 1L,29,203.87,180,5220,0.0,5912.23,692.2299999999996,11.71,2022-01,T1-2022,Baja
VTA2022000438,2022-07-13,Córdoba,Interior,Carrefour Argentina S.A.,BEBIDAS,Fernet Branca 750ml,28,2534.55,1800,50400,0.0,70967.4,20567.399999999994,28.98,2022-07,T3-2022,Alta
VTA2022000439,2022-10-19,Rosario,Interior,Almacén El Cruce,LACTEOS,Dulce Leche Verónica 400g,18,530.99,380,6840,0.0,9557.82,2717.8199999999997,28.44,2022-10,T4-2022,Alta
VTA2022000440,2022-11-29,La_Plata,Interior,Supermercados Vea S.A.,BEBIDAS,Agua Villa del Sur 2L,23,162.77,140,3220,0.0,3743.71,523.71,13.99,2022-11,T4-2022,Baja
VTA2022000441,2022-02-02,GBA_Oeste,GBA,Supermercados Walmart Argentina,ALMACEN,Yerba Mate Playadito 500g,24,605.25,500,12000,0.0,14526.0,2526.0,17.39,2022-02,T1-2022,Media
VTA2022000442,2022-05-02,CABA_Norte,CABA,Supermercados Walmart Argentina,LACTEOS,Manteca San Ignacio 200g,9,338.82,250,2250,0.0,3049.38,799.3800000000001,26.21,2022-05,T2-2022,Alta
VTA2022000443,2022-05-13,La_Plata,Interior,Kiosco Central,ALMACEN,Harina 0000 Favorita 1kg,61,329.43,250,15250,3026.23,17069.0,1819.0,10.66,2022-05,T2-2022,Baja
VTA2022000444,2022-07-28,CABA_Norte,CABA,Carrefour Argentina S.A.,BEBIDAS,Coca-Cola 2.25L,19,568.67,400,7600,0.0,10804.73,3204.7299999999996,29.66,2022-07,T3-2022,Alta
VTA2022000445,2022-11-30,Mendoza,Interior,Almacén El Progreso,BEBIDAS,Pepsi 2L,9,439.97,320,2880,0.0,3959.73,1079.73,27.27,2022-11,T4-2022,Alta
VTA2022000446,2022-04-01,CABA_Centro,CABA,Supermercados Vea S.A.,LIMPIEZA,Lavandina Ayudín 1L,20,254.56,220,4400,0.0,5091.2,691.1999999999998,13.58,2022-04,T2-2022,Baja
VTA2022000447,2022-09-27,GBA_Sur,GBA,Maxikiosco Luz,BEBIDAS,Pepsi 2L,39,396.21,320,12480,0.0,15452.19,2972.1900000000005,19.23,2022-09,T3-2022,Media
VTA2022000448,2022-07-18,Rosario,Interior,Distribuidora Rápida,LACTEOS,Yogur Firme La Serenísima 190g,18,113.09,95,1710,0.0,2035.62,325.6199999999999,16.0,2022-07,T3-2022,Media
VTA2022000449,2022-08-19,GBA_Sur,GBA,Distribuidora El Norte,LIMPIEZA,Limpiador Cif Crema 500g,67,380.38,330,22110,2360.71,23124.75,1014.75,4.39,2022-08,T3-2022,Baja
VTA2022000450,2022-12-09,GBA_Oeste,GBA,Supermercados Changomás,BEBIDAS,Agua Villa del Sur 2L,39,174.5,140,5460,0.0,6805.5,1345.5,19.77,2022-12,T4-2022,Media
VTA2022000451,2022-08-12,GBA_Oeste,GBA,Distribuidora El Norte,LACTEOS,Yogur Firme La Serenísima 190g,29,118.47,95,2755,0.0,3435.63,680.6300000000001,19.81,2022-08,T3-2022,Media
VTA2022000452,2022-12-23,GBA_Oeste,GBA,Supermercados Walmart Argentina,BEBIDAS,Cerveza Quilmes 1L,4,272.61,220,880,0.0,1090.44,210.44000000000005,19.3,2022-12,T4-2022,Media
VTA2022000453,2022-02-25,Rosario,Interior,Supermercados Jumbo S.A.,ALMACEN,Yerba Mate Playadito 500g,31,619.64,500,15500,0.0,19208.84,3708.84,19.31,2022-02,T1-2022,Media
VTA2022000454,2022-04-28,Mendoza,Interior,Distribuidora El Norte,BEBIDAS,Coca-Cola 2.25L,21,509.28,400,8400,0.0,10694.88,2294.879999999999,21.46,2022-04,T2-2022,Media
VTA2022000455,2022-11-28,CABA_Norte,CABA,Supermercado Coto S.A.,LIMPIEZA,Jabón Polvo Ala 800g,41,474.07,350,14350,2901.79,16535.08,2185.0800000000017,13.21,2022-11,T4-2022,Baja
VTA2022000456,2022-04-26,GBA_Sur,GBA,Distribuidora Rápida,ALMACEN,Aceite Girasol Natura 1.5L,20,932.69,750,15000,0.0,18653.8,3653.7999999999993,19.59,2022-04,T2-2022,Media
VTA2022000457,2022-09-26,CABA_Centro,CABA,Supermercados La Anónima,LIMPIEZA,Suavizante Vivere 1L,76,406.64,300,22800,5383.55,25521.09,2721.09,10.66,2022-09,T3-2022,Baja
VTA2022000458,2022-06-17,CABA_Norte,CABA,Mayorista Precio Bajo,LACTEOS,Manteca San Ignacio 200g,25,341.59,250,6250,0.0,8539.75,2289.75,26.81,2022-06,T2-2022,Alta
VTA2022000459,2022-01-17,GBA_Oeste,GBA,Supermercados DIA % S.A.,BEBIDAS,Pepsi 2L,11,462.55,320,3520,0.0,5088.05,1568.0500000000002,30.82,2022-01,T1-2022,Alta
VTA2022000460,2022-02-11,CABA_Norte,CABA,Almacén El Progreso,LACTEOS,Dulce Leche Verónica 400g,31,516.12,380,11780,0.0,15999.72,4219.719999999999,26.37,2022-02,T1-2022,Alta
VTA2022000461,2022-01-10,La_Plata,Interior,Supermercado Disco S.A.,LIMPIEZA,Jabón Polvo Ala 800g,21,485.18,350,7350,0.0,10188.78,2838.7800000000007,27.86,2022-01,T1-2022,Alta
VTA2022000462,2022-07-21,GBA_Oeste,GBA,Supermercados Vea S.A.,LIMPIEZA,Suavizante Vivere 1L,65,391.05,300,19500,3600.7,21817.55,2317.5499999999993,10.62,2022-07,T3-2022,Baja
VTA2022000463,2022-08-30,Córdoba,Interior,Mayorista El Economico,LIMPIEZA,Desengrasante Grasa Relief 500ml,62,350.86,280,17360,4158.79,17594.53,234.52999999999884,1.33,2022-08,T3-2022,Baja
VTA2022000464,2022-09-27,Rosario,Interior,Maxikiosco Luz,LIMPIEZA,Limpiador Cif Crema 500g,24,392.69,330,7920,0.0,9424.56,1504.5599999999995,15.96,2022-09,T3-2022,Media
VTA2022000465,2022-01-11,GBA_Sur,GBA,Supermercados Changomás,LACTEOS,Yogur Firme La Serenísima 190g,27,123.4,95,2565,0.0,3331.8,766.8000000000002,23.01,2022-01,T1-2022,Media
VTA2022000466,2022-11-23,La_Plata,Interior,Supermercados Walmart Argentina,LACTEOS,Leche Entera La Serenísima 1L,10,257.8,180,1800,0.0,2578.0,778.0,30.18,2022-11,T4-2022,Alta
VTA2022000467,2022-12-12,La_Plata,Interior,Almacén San José,LIMPIEZA,Suavizante Vivere 1L,45,339.52,300,13500,2329.99,12948.41,-551.5900000000001,-4.26,2022-12,T4-2022,Baja
VTA2022000468,2022-03-09,La_Plata,Interior,Supermercados Changomás,LIMPIEZA,Jabón Polvo Ala 800g,52,446.56,350,18200,2798.39,20422.73,2222.7299999999996,10.88,2022-03,T1-2022,Baja
VTA2022000469,2022-03-08,CABA_Norte,CABA,Supermercados Jumbo S.A.,BEBIDAS,Agua Villa del Sur 2L,40,199.97,140,5600,0.0,7998.8,2398.8,29.99,2022-03,T1-2022,Alta
VTA2022000470,2022-02-22,GBA_Oeste,GBA,Carrefour Argentina S.A.,ALMACEN,Aceite Girasol Natura 1.5L,17,956.78,750,12750,0.0,16265.26,3515.26,21.61,2022-02,T1-2022,Media
VTA2022000471,2022-12-26,CABA_Centro,CABA,Supermercados La Anónima,LIMPIEZA,Detergente Magistral 750ml,24,316.15,250,6000,0.0,7587.6,1587.6000000000004,20.92,2022-12,T4-2022,Media
VTA2022000472,2022-02-02,CABA_Centro,CABA,Supermercados Jumbo S.A.,ALMACEN,Dulce Leche San Ignacio 400g,44,506.84,400,17600,4436.3,17864.66,264.65999999999985,1.48,2022-02,T1-2022,Baja
VTA2022000473,2022-10-19,CABA_Norte,CABA,Kiosco 24 Horas,LIMPIEZA,Desengrasante Grasa Relief 500ml,78,344.27,280,21840,4925.54,21927.52,87.52000000000044,0.4,2022-10,T4-2022,Baja
VTA2022000474,2022-09-13,GBA_Sur,GBA,Almacén El Progreso,LACTEOS,Leche Entera La Serenísima 1L,5,250.28,180,900,0.0,1251.4,351.4000000000001,28.08,2022-09,T3-2022,Alta
VTA2022000475,2022-12-16,La_Plata,Interior,Almacén El Cruce,LIMPIEZA,Suavizante Vivere 1L,8,341.42,300,2400,0.0,2731.36,331.3600000000001,12.13,2022-12,T4-2022,Baja
VTA2022000476,2022-05-09,CABA_Norte,CABA,Almacén El Cruce,LACTEOS,Leche Entera La Serenísima 1L,28,234.32,180,5040,0.0,6560.96,1520.96,23.18,2022-05,T2-2022,Media
VTA2022000477,2022-04-22,GBA_Oeste,GBA,Supermercados Walmart Argentina,LIMPIEZA,Suavizante Vivere 1L,80,346.11,300,24000,4240.47,23448.33,-551.6699999999983,-2.35,2022-04,T2-2022,Baja
VTA2022000478,2022-01-18,Córdoba,Interior,Almacén El Cruce,LACTEOS,Manteca San Ignacio 200g,32,340.13,250,8000,0.0,10884.16,2884.16,26.5,2022-01,T1-2022,Alta
VTA2022000479,2022-08-18,CABA_Centro,CABA,Mayorista Precio Bajo,LIMPIEZA,Detergente Magistral 750ml,16,281.94,250,4000,0.0,4511.04,511.03999999999996,11.33,2022-08,T3-2022,Baja
VTA2022000480,2022-12-30,GBA_Oeste,GBA,Mayorista Precio Bajo,LACTEOS,Yogur Firme La Serenísima 190g,31,132.94,95,2945,0.0,4121.14,1176.1400000000003,28.54,2022-12,T4-2022,Alta
VTA2022000481,2022-04-29,CABA_Centro,CABA,Supermercados Vea S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,20,166.02,120,2400,0.0,3320.4,920.4000000000001,27.72,2022-04,T2-2022,Alta
VTA2022000482,2022-05-24,Mendoza,Interior,Almacén San José,ALMACEN,Fideos Moñito Matarazzo 500g,42,232.43,180,7560,1740.83,8021.23,461.22999999999956,5.75,2022-05,T2-2022,Baja
VTA2022000483,2022-10-20,Córdoba,Interior,Supermercados Vea S.A.,BEBIDAS,Vino Tinto Toro 1L,38,614.71,520,19760,0.0,23358.98,3598.9799999999996,15.41,2022-10,T4-2022,Media
VTA2022000484,2022-11-02,CABA_Centro,CABA,Mayorista El Economico,LIMPIEZA,Lavandina Ayudín 1L,14,259.19,220,3080,0.0,3628.66,548.6599999999999,15.12,2022-11,T4-2022,Media
VTA2022000485,2022-01-07,GBA_Sur,GBA,Supermercados La Anónima,LACTEOS,Queso Cremón La Paulina 400g,21,628.8,520,10920,0.0,13204.8,2284.7999999999993,17.3,2022-01,T1-2022,Media
VTA2022000486,2022-07-22,GBA_Sur,GBA,Kiosco 24 Horas,ALMACEN,Arroz Largo Fino Gallo 1kg,27,491.32,350,9450,0.0,13265.64,3815.6399999999994,28.76,2022-07,T3-2022,Alta
VTA2022000487,2022-08-19,GBA_Sur,GBA,Mayorista Precio Bajo,ALMACEN,Yerba Mate Playadito 500g,51,724.91,500,25500,6179.34,30791.07,5291.07,17.18,2022-08,T3-2022,Media
VTA2022000488,2022-05-30,GBA_Sur,GBA,Almacén El Cruce,ALMACEN,Harina 0000 Favorita 1kg,31,284.74,250,7750,0.0,8826.94,1076.9400000000005,12.2,2022-05,T2-2022,Baja
VTA2022000489,2022-06-20,Córdoba,Interior,Supermercados Changomás,LACTEOS,Leche Entera La Serenísima 1L,8,227.19,180,1440,0.0,1817.52,377.52,20.77,2022-06,T2-2022,Media
VTA2022000490,2022-08-08,GBA_Sur,GBA,Mayorista Precio Bajo,LIMPIEZA,Desengrasante Grasa Relief 500ml,56,328.7,280,15680,2590.61,15816.59,136.59000000000015,0.86,2022-08,T3-2022,Baja
VTA2022000491,2022-07-20,CABA_Norte,CABA,Supermercados Jumbo S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,32,172.8,120,3840,0.0,5529.6,1689.6000000000004,30.56,2022-07,T3-2022,Alta
VTA2022000492,2022-06-07,GBA_Oeste,GBA,Distribuidora Rápida,LIMPIEZA,Jabón Polvo Ala 800g,78,505.97,350,27300,5248.55,34217.11,6917.110000000001,20.22,2022-06,T2-2022,Media
VTA2022000493,2022-04-06,GBA_Oeste,GBA,Almacén San José,LIMPIEZA,Detergente Magistral 750ml,53,317.56,250,13250,1408.24,15422.44,2172.4400000000005,14.09,2022-04,T2-2022,Baja
VTA2022000494,2022-11-02,GBA_Sur,GBA,Almacén Don Pedro,LIMPIEZA,Lavandina Ayudín 1L,52,307.98,220,11440,3016.31,12998.65,1558.6499999999996,11.99,2022-11,T4-2022,Baja
VTA2022000495,2022-03-30,Córdoba,Interior,Supermercados DIA % S.A.,BEBIDAS,Cerveza Quilmes 1L,36,272.41,220,7920,0.0,9806.76,1886.7600000000002,19.24,2022-03,T1-2022,Media
VTA2022000496,2022-02-09,La_Plata,Interior,Supermercados DIA % S.A.,LIMPIEZA,Lavandina Ayudín 1L,48,273.71,220,10560,1412.1,11725.98,1165.9799999999996,9.94,2022-02,T1-2022,Baja
VTA2022000497,2022-01-31,CABA_Centro,CABA,Almacén El Progreso,ALMACEN,Azúcar Ledesma 1kg,73,262.95,220,16060,3610.77,15584.58,-475.4200000000001,-3.05,2022-01,T1-2022,Baja
VTA2022000498,2022-08-29,GBA_Oeste,GBA,Distribuidora Quick S.A.,LIMPIEZA,Suavizante Vivere 1L,40,402.63,300,12000,0.0,16105.2,4105.200000000001,25.49,2022-08,T3-2022,Alta
VTA2022000499,2022-03-30,CABA_Norte,CABA,Supermercados Vea S.A.,ALMACEN,Sal Fina Celusal 500g,50,91.26,65,3250,553.38,4009.62,759.6199999999999,18.94,2022-03,T1-2022,Media
VTA2022000500,2022-01-21,Córdoba,Interior,Supermercados La Anónima,LIMPIEZA,Suavizante Vivere 1L,10,422.99,300,3000,0.0,4229.9,1229.8999999999996,29.08,2022-01,T1-2022,Alta
VTA2022000501,2022-04-13,CABA_Centro,CABA,Almacén Don Pedro,BEBIDAS,Pepsi 2L,11,429.67,320,3520,0.0,4726.37,1206.37,25.52,2022-04,T2-2022,Alta
VTA2022000502,2022-03-25,CABA_Centro,CABA,Almacén San José,LIMPIEZA,Jabón Polvo Ala 800g,35,419.36,350,12250,0.0,14677.6,2427.6000000000004,16.54,2022-03,T1-2022,Media
VTA2022000503,2022-09-13,CABA_Norte,CABA,Supermercado Coto S.A.,LACTEOS,Leche Entera La Serenísima 1L,27,222.24,180,4860,0.0,6000.48,1140.4799999999996,19.01,2022-09,T3-2022,Media
VTA2022000504,2022-03-14,GBA_Oeste,GBA,Almacén El Progreso,BEBIDAS,Fernet Branca 750ml,19,2340.81,1800,34200,0.0,44475.39,10275.39,23.1,2022-03,T1-2022,Media
VTA2022000505,2022-01-26,Córdoba,Interior,Supermercado Coto S.A.,LACTEOS,Queso Cremón La Paulina 400g,35,677.74,520,18200,0.0,23720.9,5520.9000000000015,23.27,2022-01,T1-2022,Media
VTA2022000506,2022-03-03,Mendoza,Interior,Almacén San José,BEBIDAS,Cerveza Quilmes 1L,32,251.92,220,7040,0.0,8061.44,1021.4399999999996,12.67,2022-03,T1-2022,Baja
VTA2022000507,2022-02-21,CABA_Norte,CABA,Almacén Don Pedro,LIMPIEZA,Jabón Polvo Ala 800g,12,422.09,350,4200,0.0,5065.08,865.0799999999999,17.08,2022-02,T1-2022,Media
VTA2022000508,2022-09-09,CABA_Norte,CABA,Supermercados Vea S.A.,BEBIDAS,Coca-Cola 2.25L,25,455.65,400,10000,0.0,11391.25,1391.25,12.21,2022-09,T3-2022,Baja
VTA2022000509,2022-07-21,Mendoza,Interior,Kiosco 24 Horas,ALMACEN,Mermelada La Campagnola 454g,55,377.24,300,16500,2523.21,18224.99,1724.9900000000016,9.46,2022-07,T3-2022,Baja
VTA2022000510,2022-03-17,CABA_Centro,CABA,Almacén Punto de Venta,BEBIDAS,Agua Saborizada Villavicencio 500ml,20,155.81,120,2400,0.0,3116.2,716.1999999999998,22.98,2022-03,T1-2022,Media
VTA2022000511,2022-07-21,GBA_Oeste,GBA,Distribuidora El Norte,ALMACEN,Harina 0000 Favorita 1kg,11,348.53,250,2750,0.0,3833.83,1083.83,28.27,2022-07,T3-2022,Alta
VTA2022000512,2022-06-06,Mendoza,Interior,Supermercados Jumbo S.A.,BEBIDAS,Fernet Branca 750ml,10,2108.84,1800,18000,0.0,21088.4,3088.4000000000015,14.65,2022-06,T2-2022,Baja
VTA2022000513,2022-01-14,GBA_Sur,GBA,Almacén El Cruce,ALMACEN,Azúcar Ledesma 1kg,10,297.71,220,2200,0.0,2977.1,777.0999999999999,26.1,2022-01,T1-2022,Alta
VTA2022000514,2022-04-21,Córdoba,Interior,Supermercados La Anónima,BEBIDAS,Coca-Cola 2.25L,36,553.87,400,14400,0.0,19939.32,5539.32,27.78,2022-04,T2-2022,Alta
VTA2022000515,2022-01-20,GBA_Sur,GBA,Almacén El Progreso,ALMACEN,Galletitas Oreo 117g,39,200.16,140,5460,0.0,7806.24,2346.24,30.06,2022-01,T1-2022,Alta
VTA2022000516,2022-03-21,CABA_Centro,CABA,Supermercados Jumbo S.A.,ALMACEN,Yerba Mate Playadito 500g,44,607.55,500,22000,2750.83,23981.37,1981.369999999999,8.26,2022-03,T1-2022,Baja
VTA2022000517,2022-10-24,Rosario,Interior,Supermercados Walmart Argentina,BEBIDAS,Fernet Branca 750ml,15,2204.7,1800,27000,0.0,33070.5,6070.5,18.36,2022-10,T4-2022,Media
VTA2022000518,2022-05-04,GBA_Oeste,GBA,Supermercado Disco S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,26,164.19,120,3120,0.0,4268.94,1148.9399999999996,26.91,2022-05,T2-2022,Alta
VTA2022000519,2022-02-04,Rosario,Interior,Supermercado Coto S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,57,359.04,280,15960,2251.76,18213.52,2253.5200000000004,12.37,2022-02,T1-2022,Baja
VTA2022000520,2022-04-05,GBA_Oeste,GBA,Supermercados Jumbo S.A.,LACTEOS,Queso Cremón La Paulina 400g,27,718.29,520,14040,0.0,19393.83,5353.830000000002,27.61,2022-04,T2-2022,Alta
VTA2022000521,2022-11-21,GBA_Sur,GBA,Kiosco Central,LIMPIEZA,Detergente Magistral 750ml,30,305.92,250,7500,0.0,9177.6,1677.6000000000004,18.28,2022-11,T4-2022,Media
VTA2022000522,2022-10-13,GBA_Oeste,GBA,Almacén El Progreso,LACTEOS,Queso Cremón La Paulina 400g,13,665.46,520,6760,0.0,8650.98,1890.9799999999996,21.86,2022-10,T4-2022,Media
VTA2022000523,2022-07-21,GBA_Sur,GBA,Carrefour Argentina S.A.,ALMACEN,Aceite Girasol Natura 1.5L,43,1061.9,750,32250,6711.84,38949.86,6699.860000000001,17.2,2022-07,T3-2022,Media
VTA2022000524,2022-04-01,La_Plata,Interior,Supermercado Disco S.A.,LACTEOS,Leche Entera La Serenísima 1L,34,214.47,180,6120,0.0,7291.98,1171.9799999999996,16.07,2022-04,T2-2022,Media
VTA2022000525,2022-08-16,Rosario,Interior,Almacén Punto de Venta,LIMPIEZA,Suavizante Vivere 1L,58,347.65,300,17400,3360.49,16803.21,-596.7900000000009,-3.55,2022-08,T3-2022,Baja
VTA2022000526,2022-08-01,CABA_Norte,CABA,Maxikiosco Luz,ALMACEN,Arroz Largo Fino Gallo 1kg,39,450.12,350,13650,0.0,17554.68,3904.6800000000003,22.24,2022-08,T3-2022,Media
VTA2022000527,2022-11-17,CABA_Norte,CABA,Mayorista Precio Bajo,ALMACEN,Galletitas Oreo 117g,35,192.23,140,4900,0.0,6728.05,1828.0500000000002,27.17,2022-11,T4-2022,Alta
VTA2022000528,2022-12-30,Rosario,Interior,Almacén El Progreso,LIMPIEZA,Jabón Polvo Ala 800g,52,431.27,350,18200,3028.74,19397.3,1197.2999999999993,6.17,2022-12,T4-2022,Baja
VTA2022000529,2022-07-13,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Manteca San Ignacio 200g,34,299.1,250,8500,0.0,10169.4,1669.3999999999996,16.42,2022-07,T3-2022,Media
VTA2022000530,2022-10-26,CABA_Norte,CABA,Almacén San José,LIMPIEZA,Lavandina Ayudín 1L,12,289.38,220,2640,0.0,3472.56,832.56,23.98,2022-10,T4-2022,Media
VTA2022000531,2022-07-25,La_Plata,Interior,Maxikiosco Luz,LACTEOS,Yogur Firme La Serenísima 190g,14,121.06,95,1330,0.0,1694.84,364.8399999999999,21.53,2022-07,T3-2022,Media
VTA2022000532,2022-12-07,Mendoza,Interior,Supermercado Coto S.A.,BEBIDAS,Pepsi 2L,32,395.69,320,10240,0.0,12662.08,2422.08,19.13,2022-12,T4-2022,Media
VTA2022000533,2022-03-28,Mendoza,Interior,Almacén Don Pedro,BEBIDAS,Agua Saborizada Villavicencio 500ml,32,166.76,120,3840,0.0,5336.32,1496.3199999999997,28.04,2022-03,T1-2022,Alta
VTA2022000534,2022-08-10,GBA_Sur,GBA,Supermercados Changomás,LIMPIEZA,Jabón Polvo Ala 800g,53,502.76,350,18550,3705.2,22941.08,4391.080000000002,19.14,2022-08,T3-2022,Media
VTA2022000535,2022-03-14,Rosario,Interior,Maxikiosco Luz,LACTEOS,Dulce Leche Verónica 400g,23,456.14,380,8740,0.0,10491.22,1751.2199999999993,16.69,2022-03,T1-2022,Media
VTA2022000536,2022-10-13,La_Plata,Interior,Distribuidora Rápida,LIMPIEZA,Desengrasante Grasa Relief 500ml,34,377.42,280,9520,0.0,12832.28,3312.2800000000007,25.81,2022-10,T4-2022,Alta
VTA2022000537,2022-10-18,GBA_Oeste,GBA,Mayorista Precio Bajo,ALMACEN,Aceite Girasol Natura 1.5L,76,1000.97,750,57000,12627.05,63446.67,6446.669999999998,10.16,2022-10,T4-2022,Baja
VTA2022000538,2022-12-19,CABA_Centro,CABA,Almacén El Progreso,ALMACEN,Dulce Leche San Ignacio 400g,29,569.55,400,11600,0.0,16516.95,4916.950000000001,29.77,2022-12,T4-2022,Alta
VTA2022000539,2022-11-08,CABA_Centro,CABA,Supermercados Changomás,ALMACEN,Arroz Largo Fino Gallo 1kg,46,459.99,350,16100,2656.69,18502.85,2402.8499999999985,12.99,2022-11,T4-2022,Baja
VTA2022000540,2022-10-18,Mendoza,Interior,Almacén Punto de Venta,ALMACEN,Dulce Leche San Ignacio 400g,63,524.09,400,25200,3404.95,29612.72,4412.720000000001,14.9,2022-10,T4-2022,Baja
VTA2022000541,2022-04-27,Mendoza,Interior,Kiosco Central,LIMPIEZA,Suavizante Vivere 1L,41,416.15,300,12300,2777.34,14284.81,1984.8099999999995,13.89,2022-04,T2-2022,Baja
VTA2022000542,2022-02-14,Rosario,Interior,Supermercado Disco S.A.,ALMACEN,Galletitas Oreo 117g,32,182.13,140,4480,0.0,5828.16,1348.1599999999999,23.13,2022-02,T1-2022,Media
VTA2022000543,2022-01-17,Rosario,Interior,Distribuidora Quick S.A.,ALMACEN,Arroz Largo Fino Gallo 1kg,20,398.83,350,7000,0.0,7976.6,976.6000000000004,12.24,2022-01,T1-2022,Baja
VTA2022000544,2022-10-17,Rosario,Interior,Carrefour Argentina S.A.,ALMACEN,Harina 0000 Favorita 1kg,42,353.31,250,10500,1939.1,12899.92,2399.92,18.6,2022-10,T4-2022,Media
VTA2022000545,2022-03-02,CABA_Centro,CABA,Supermercados DIA % S.A.,LIMPIEZA,Detergente Magistral 750ml,16,327.81,250,4000,0.0,5244.96,1244.96,23.74,2022-03,T1-2022,Media
VTA2022000546,2022-06-07,GBA_Oeste,GBA,Almacén El Cruce,LIMPIEZA,Suavizante Vivere 1L,55,384.03,300,16500,2084.57,19037.08,2537.0800000000017,13.33,2022-06,T2-2022,Baja
VTA2022000547,2022-07-15,Rosario,Interior,Almacén San José,LACTEOS,Leche Entera La Serenísima 1L,11,210.68,180,1980,0.0,2317.48,337.48,14.56,2022-07,T3-2022,Baja
VTA2022000548,2022-04-14,Mendoza,Interior,Almacén Punto de Venta,LACTEOS,Queso Cremón La Paulina 400g,23,589.17,520,11960,0.0,13550.91,1590.9099999999999,11.74,2022-04,T2-2022,Baja
VTA2022000549,2022-07-14,Mendoza,Interior,Maxikiosco Luz,LIMPIEZA,Desengrasante Grasa Relief 500ml,58,337.48,280,16240,3067.7,16506.14,266.1399999999994,1.61,2022-07,T3-2022,Baja
VTA2022000550,2022-09-22,CABA_Centro,CABA,Supermercados La Anónima,BEBIDAS,Pepsi 2L,17,407.17,320,5440,0.0,6921.89,1481.8900000000003,21.41,2022-09,T3-2022,Media
VTA2022000551,2022-10-28,La_Plata,Interior,Mayorista El Economico,LIMPIEZA,Limpiador Cif Crema 500g,24,425.8,330,7920,0.0,10219.2,2299.2000000000007,22.5,2022-10,T4-2022,Media
VTA2022000552,2022-05-03,Rosario,Interior,Kiosco Central,LIMPIEZA,Lavandina Ayudín 1L,33,289.77,220,7260,0.0,9562.41,2302.41,24.08,2022-05,T2-2022,Media
VTA2022000553,2022-12-08,Rosario,Interior,Supermercado Coto S.A.,ALMACEN,Aceite Girasol Natura 1.5L,25,1005.11,750,18750,0.0,25127.75,6377.75,25.38,2022-12,T4-2022,Alta
VTA2022000554,2022-10-24,CABA_Centro,CABA,Supermercados Walmart Argentina,ALMACEN,Harina 0000 Favorita 1kg,68,326.02,250,17000,3011.48,19157.88,2157.880000000001,11.26,2022-10,T4-2022,Baja
VTA2022000555,2022-11-10,Mendoza,Interior,Almacén El Progreso,ALMACEN,Galletitas Oreo 117g,55,186.04,140,7700,1055.14,9177.06,1477.0599999999995,16.1,2022-11,T4-2022,Media
VTA2022000556,2022-10-13,CABA_Centro,CABA,Kiosco Central,LIMPIEZA,Detergente Magistral 750ml,65,339.76,250,16250,2615.16,19469.24,3219.2400000000016,16.54,2022-10,T4-2022,Media
VTA2022000557,2022-05-19,GBA_Sur,GBA,Mayorista Precio Bajo,ALMACEN,Arroz Largo Fino Gallo 1kg,77,469.85,350,26950,3181.49,32996.96,6046.959999999999,18.33,2022-05,T2-2022,Media
VTA2022000558,2022-08-16,CABA_Centro,CABA,Mayorista El Economico,LACTEOS,Leche Entera La Serenísima 1L,14,249.14,180,2520,0.0,3487.96,967.96,27.75,2022-08,T3-2022,Alta
VTA2022000559,2022-07-25,CABA_Norte,CABA,Maxikiosco Luz,BEBIDAS,Vino Tinto Toro 1L,39,659.02,520,20280,0.0,25701.78,5421.779999999999,21.09,2022-07,T3-2022,Media
VTA2022000560,2022-03-02,Rosario,Interior,Almacén San José,ALMACEN,Yerba Mate Playadito 500g,68,679.99,500,34000,6725.7,39513.62,5513.620000000003,13.95,2022-03,T1-2022,Baja
VTA2022000561,2022-06-20,GBA_Sur,GBA,Distribuidora El Norte,LIMPIEZA,Lavandina Ayudín 1L,77,280.27,220,16940,2486.47,19094.32,2154.3199999999997,11.28,2022-06,T2-2022,Baja
VTA2022000562,2022-04-20,GBA_Sur,GBA,Supermercados Vea S.A.,LIMPIEZA,Suavizante Vivere 1L,73,336.28,300,21900,3216.13,21332.31,-567.6899999999987,-2.66,2022-04,T2-2022,Baja
VTA2022000563,2022-11-23,CABA_Norte,CABA,Carrefour Argentina S.A.,BEBIDAS,Fernet Branca 750ml,31,2161.05,1800,55800,0.0,66992.55,11192.550000000003,16.71,2022-11,T4-2022,Media
VTA2022000564,2022-10-20,Rosario,Interior,Supermercados Vea S.A.,LACTEOS,Manteca San Ignacio 200g,16,350.16,250,4000,0.0,5602.56,1602.5600000000004,28.6,2022-10,T4-2022,Alta
VTA2022000565,2022-11-23,Mendoza,Interior,Almacén El Progreso,LIMPIEZA,Limpiador Cif Crema 500g,26,421.56,330,8580,0.0,10960.56,2380.5599999999995,21.72,2022-11,T4-2022,Media
