VentaID,Fecha,Sucursal,Zona,Cliente,Categoria,Producto,Cantidad,PrecioUnitario,CostoUnitario,Descuento,TotalVenta,Margen,Mes,Trimestre
VTA2023001904,2023-08-17,Mendoza,Interior,Kiosco 24 Horas,BEBIDAS,Vino Tinto Toro 1L,40,833.55,680,0.0,33342.0,18.42,2023-08,T3-2023
VTA2023001905,2023-03-23,GBA_Sur,GBA,Supermercados Vea S.A.,LACTEOS,Leche Entera La Serenísima 1L,44,282.28,220,0.0,12420.32,22.06,2023-03,T1-2023
VTA2023001906,2023-03-23,Mendoza,Interior,Almacén Don Pedro,BEBIDAS,Coca-Cola 2.25L,14,684.3,520,0.0,9580.2,24.01,2023-03,T1-2023
VTA2023001907,2023-08-16,CABA_Norte,CABA,Carrefour Argentina S.A.,BEBIDAS,Jugo Baggio 1L,35,405.83,320,0.0,14204.05,21.15,2023-08,T3-2023
VTA2023001908,2023-03-29,CABA_Centro,CABA,Kiosco Central,LIMPIEZA,Suavizante Vivere 1L,33,492.56,380,0.0,16254.48,22.85,2023-03,T1-2023
VTA2023001909,2023-08-18,CABA_Centro,CABA,Distribuidora Quick S.A.,LIMPIEZA,Jabón Polvo Ala 800g,57,628.63,450,2038.44,33793.47,28.42,2023-08,T3-2023
VTA2023001910,2023-11-16,La_Plata,Interior,Almacén San José,BEBIDAS,Coca-Cola 2.25L,47,727.08,520,0.0,34172.76,28.48,2023-11,T4-2023
VTA2023001911,2023-04-11,Rosario,Interior,Almacén El Progreso,ALMACEN,Sal Fina Celusal 500g,73,110.56,85,416.42,7654.46,23.12,2023-04,T2-2023
VTA2023001912,2023-10-30,Córdoba,Interior,Supermercados Vea S.A.,LIMPIEZA,Jabón Polvo Ala 800g,45,539.1,450,0.0,24259.5,16.53,2023-10,T4-2023
VTA2023001913,2023-01-13,Mendoza,Interior,Kiosco 24 Horas,BEBIDAS,Agua Villa del Sur 2L,49,236.22,180,0.0,11574.78,23.8,2023-01,T1-2023
VTA2023001914,2023-06-06,La_Plata,Interior,Mayorista El Economico,LACTEOS,Queso Cremón La Paulina 400g,47,788.88,680,0.0,37077.36,13.8,2023-06,T2-2023
VTA2023001915,2023-08-23,CABA_Norte,CABA,Kiosco 24 Horas,ALMACEN,Arroz Largo Fino Gallo 1kg,89,615.6,450,2797.92,51990.48,26.9,2023-08,T3-2023
VTA2023001916,2023-01-10,La_Plata,Interior,Almacén San José,BEBIDAS,Agua Saborizada Villavicencio 500ml,7,186.75,150,0.0,1307.25,19.68,2023-01,T1-2023
VTA2023001917,2023-12-22,La_Plata,Interior,Almacén San José,LIMPIEZA,Jabón Polvo Ala 800g,64,607.85,450,3529.21,35373.19,25.97,2023-12,T4-2023
VTA2023001918,2023-03-09,Rosario,Interior,Almacén Don Pedro,BEBIDAS,Agua Saborizada Villavicencio 500ml,10,183.06,150,0.0,1830.6,18.06,2023-03,T1-2023
VTA2023001919,2023-02-13,Rosario,Interior,Mayorista Precio Bajo,ALMACEN,Harina 0000 Favorita 1kg,23,432.86,320,0.0,9955.78,26.07,2023-02,T1-2023
VTA2023001920,2023-05-05,CABA_Norte,CABA,Supermercados Vea S.A.,LIMPIEZA,Lavandina Ayudín 1L,40,332.78,280,0.0,13311.2,15.86,2023-05,T2-2023
VTA2023001921,2023-02-14,CABA_Norte,CABA,Supermercado Coto S.A.,ALMACEN,Sal Fina Celusal 500g,89,116.24,85,590.08,9755.28,26.88,2023-02,T1-2023
VTA2023001922,2023-10-26,Mendoza,Interior,Kiosco 24 Horas,ALMACEN,Mermelada La Campagnola 454g,100,448.59,380,2865.21,41993.79,15.29,2023-10,T4-2023
VTA2023001923,2023-04-06,CABA_Norte,CABA,Supermercados Jumbo S.A.,ALMACEN,Yerba Mate Playadito 500g,39,876.13,650,0.0,34169.07,25.81,2023-04,T2-2023
VTA2023001924,2023-04-18,CABA_Centro,CABA,Supermercados Jumbo S.A.,LACTEOS,Queso Cremón La Paulina 400g,17,888.33,680,0.0,15101.61,23.45,2023-04,T2-2023
VTA2023001925,2023-09-01,GBA_Oeste,GBA,Distribuidora Quick S.A.,BEBIDAS,Agua Saborizada Villavicencio 500ml,48,183.3,150,0.0,8798.4,18.17,2023-09,T3-2023
VTA2023001926,2023-10-31,CABA_Centro,CABA,Mayorista El Economico,BEBIDAS,Agua Villa del Sur 2L,17,210.58,180,0.0,3579.86,14.52,2023-10,T4-2023
VTA2023001927,2023-05-15,GBA_Sur,GBA,Almacén El Cruce,BEBIDAS,Coca-Cola 2.25L,9,689.37,520,0.0,6204.33,24.57,2023-05,T2-2023
VTA2023001928,2023-04-07,GBA_Sur,GBA,Kiosco 24 Horas,BEBIDAS,Pepsi 2L,42,524.44,420,0.0,22026.48,19.91,2023-04,T2-2023
VTA2023001929,2023-06-01,Córdoba,Interior,Mayorista Precio Bajo,LIMPIEZA,Detergente Magistral 750ml,54,402.12,320,2682.7,19031.78,20.42,2023-06,T2-2023
VTA2023001930,2023-09-29,CABA_Centro,CABA,Almacén Don Pedro,LIMPIEZA,Detergente Magistral 750ml,18,373.17,320,0.0,6717.06,14.25,2023-09,T3-2023
VTA2023001931,2023-06-26,CABA_Centro,CABA,Distribuidora Rápida,LACTEOS,Leche Entera La Serenísima 1L,50,290.07,220,0.0,14503.5,24.16,2023-06,T2-2023
VTA2023001932,2023-08-17,CABA_Centro,CABA,Supermercados Jumbo S.A.,LIMPIEZA,Limpiador Cif Crema 500g,56,564.0,420,3784.0,27800.0,25.53,2023-08,T3-2023
VTA2023001933,2023-11-07,CABA_Norte,CABA,Kiosco Central,LIMPIEZA,Desengrasante Grasa Relief 500ml,67,475.98,350,2736.58,29154.08,26.47,2023-11,T4-2023
VTA2023001934,2023-09-13,La_Plata,Interior,Distribuidora Quick S.A.,LIMPIEZA,Limpiador Cif Crema 500g,34,587.91,420,0.0,19988.94,28.56,2023-09,T3-2023
VTA2023001935,2023-04-27,GBA_Sur,GBA,Carrefour Argentina S.A.,LIMPIEZA,Suavizante Vivere 1L,69,481.17,380,2736.96,30463.77,21.03,2023-04,T2-2023
VTA2023001936,2023-07-26,Mendoza,Interior,Mayorista El Economico,LACTEOS,Yogur Firme La Serenísima 190g,29,142.26,120,0.0,4125.54,15.65,2023-07,T3-2023
VTA2023001937,2023-08-03,CABA_Centro,CABA,Supermercados Walmart Argentina,LIMPIEZA,Suavizante Vivere 1L,90,531.03,380,3103.58,44689.12,28.44,2023-08,T3-2023
VTA2023001938,2023-07-07,CABA_Centro,CABA,Distribuidora El Norte,BEBIDAS,Pepsi 2L,16,545.26,420,0.0,8724.16,22.97,2023-07,T3-2023
VTA2023001939,2023-01-09,Córdoba,Interior,Distribuidora Quick S.A.,BEBIDAS,Vino Tinto Toro 1L,6,839.34,680,0.0,5036.04,18.98,2023-01,T1-2023
VTA2023001940,2023-09-12,Córdoba,Interior,Supermercados Vea S.A.,LIMPIEZA,Limpiador Cif Crema 500g,34,512.16,420,0.0,17413.44,17.99,2023-09,T3-2023
VTA2023001941,2023-09-07,Mendoza,Interior,Distribuidora El Norte,LACTEOS,Yogur Firme La Serenísima 190g,47,152.62,120,0.0,7173.14,21.37,2023-09,T3-2023
VTA2023001942,2023-01-31,Rosario,Interior,Supermercados DIA % S.A.,ALMACEN,Sal Fina Celusal 500g,87,112.75,85,774.27,9034.98,24.61,2023-01,T1-2023
VTA2023001943,2023-05-01,Mendoza,Interior,Supermercados Changomás,LACTEOS,Manteca San Ignacio 200g,24,369.04,320,0.0,8856.96,13.29,2023-05,T2-2023
VTA2023001944,2023-11-20,GBA_Sur,GBA,Kiosco 24 Horas,LIMPIEZA,Desengrasante Grasa Relief 500ml,88,456.62,350,2498.74,37683.82,23.35,2023-11,T4-2023
VTA2023001945,2023-03-08,La_Plata,Interior,Kiosco 24 Horas,LIMPIEZA,Desengrasante Grasa Relief 500ml,57,478.11,350,2903.26,24349.01,26.8,2023-03,T1-2023
VTA2023001946,2023-08-31,CABA_Norte,CABA,Supermercado Coto S.A.,LACTEOS,Queso Cremón La Paulina 400g,18,852.89,680,0.0,15352.02,20.27,2023-08,T3-2023
VTA2023001947,2023-12-19,GBA_Oeste,GBA,Kiosco 24 Horas,LACTEOS,Queso Cremón La Paulina 400g,41,876.35,680,0.0,35930.35,22.41,2023-12,T4-2023
VTA2023001948,2023-06-19,GBA_Oeste,GBA,Supermercados Walmart Argentina,LIMPIEZA,Desengrasante Grasa Relief 500ml,39,452.57,350,0.0,17650.23,22.66,2023-06,T2-2023
VTA2023001949,2023-12-29,GBA_Oeste,GBA,Supermercados La Anónima,LACTEOS,Dulce Leche Verónica 400g,6,608.37,480,0.0,3650.22,21.1,2023-12,T4-2023
VTA2023001950,2023-09-19,CABA_Norte,CABA,Almacén San José,BEBIDAS,Fernet Branca 750ml,36,2867.3,2450,0.0,103222.8,14.55,2023-09,T3-2023
VTA2023001951,2023-08-25,La_Plata,Interior,Supermercados Jumbo S.A.,LACTEOS,Manteca San Ignacio 200g,22,430.19,320,0.0,9464.18,25.61,2023-08,T3-2023
VTA2023001952,2023-03-15,Rosario,Interior,Carrefour Argentina S.A.,LACTEOS,Yogur Firme La Serenísima 190g,5,144.7,120,0.0,723.5,17.07,2023-03,T1-2023
VTA2023001953,2023-11-14,Mendoza,Interior,Almacén El Cruce,BEBIDAS,Vino Tinto Toro 1L,36,944.63,680,0.0,34006.68,28.01,2023-11,T4-2023
VTA2023001954,2023-11-06,GBA_Oeste,GBA,Supermercados Changomás,ALMACEN,Aceite Girasol Natura 1.5L,34,1306.69,980,0.0,44427.46,25.0,2023-11,T4-2023
VTA2023001955,2023-09-26,La_Plata,Interior,Supermercados La Anónima,LACTEOS,Manteca San Ignacio 200g,5,424.05,320,0.0,2120.25,24.54,2023-09,T3-2023
VTA2023001956,2023-06-02,La_Plata,Interior,Supermercados Changomás,BEBIDAS,Vino Tinto Toro 1L,46,786.3,680,0.0,36169.8,13.52,2023-06,T2-2023
VTA2023001957,2023-08-04,CABA_Norte,CABA,Maxikiosco Luz,LACTEOS,Yogur Firme La Serenísima 190g,29,151.4,120,0.0,4390.6,20.74,2023-08,T3-2023
VTA2023001958,2023-10-12,GBA_Sur,GBA,Distribuidora Rápida,LACTEOS,Queso Cremón La Paulina 400g,22,800.32,680,0.0,17607.04,15.03,2023-10,T4-2023
VTA2023001959,2023-08-22,La_Plata,Interior,Supermercados Changomás,LACTEOS,Queso Cremón La Paulina 400g,13,809.69,680,0.0,10525.97,16.02,2023-08,T3-2023
VTA2023001960,2023-06-15,CABA_Centro,CABA,Supermercados DIA % S.A.,ALMACEN,Sal Fina Celusal 500g,57,109.49,85,400.51,5840.42,22.37,2023-06,T2-2023
VTA2023001961,2023-07-12,CABA_Centro,CABA,Distribuidora El Norte,LIMPIEZA,Suavizante Vivere 1L,88,453.91,380,5336.82,34607.26,16.28,2023-07,T3-2023
VTA2023001962,2023-01-18,La_Plata,Interior,Kiosco 24 Horas,ALMACEN,Dulce Leche San Ignacio 400g,26,605.26,520,0.0,15736.76,14.09,2023-01,T1-2023
VTA2023001963,2023-09-12,CABA_Norte,CABA,Supermercados Jumbo S.A.,BEBIDAS,Pepsi 2L,15,493.74,420,0.0,7406.1,14.93,2023-09,T3-2023
VTA2023001964,2023-05-01,CABA_Norte,CABA,Maxikiosco Luz,LIMPIEZA,Jabón Polvo Ala 800g,53,526.63,450,3491.3,24420.09,14.55,2023-05,T2-2023
VTA2023001965,2023-07-25,CABA_Centro,CABA,Mayorista Precio Bajo,LACTEOS,Manteca San Ignacio 200g,40,423.57,320,0.0,16942.8,24.45,2023-07,T3-2023
VTA2023001966,2023-02-15,GBA_Oeste,GBA,Mayorista El Economico,BEBIDAS,Coca-Cola 2.25L,21,697.16,520,0.0,14640.36,25.41,2023-02,T1-2023
VTA2023001967,2023-04-27,GBA_Oeste,GBA,Carrefour Argentina S.A.,ALMACEN,Harina 0000 Favorita 1kg,99,419.43,320,3012.62,38510.95,23.71,2023-04,T2-2023
VTA2023001968,2023-03-20,GBA_Sur,GBA,Mayorista Precio Bajo,LIMPIEZA,Jabón Polvo Ala 800g,91,561.1,450,5975.37,45084.73,19.8,2023-03,T1-2023
VTA2023001969,2023-01-10,La_Plata,Interior,Distribuidora Quick S.A.,ALMACEN,Yerba Mate Playadito 500g,15,836.88,650,0.0,12553.2,22.33,2023-01,T1-2023
VTA2023001970,2023-04-13,CABA_Centro,CABA,Supermercados Changomás,BEBIDAS,Agua Saborizada Villavicencio 500ml,49,172.77,150,0.0,8465.73,13.18,2023-04,T2-2023
VTA2023001971,2023-10-25,Rosario,Interior,Mayorista Precio Bajo,BEBIDAS,Jugo Baggio 1L,39,385.02,320,0.0,15015.78,16.89,2023-10,T4-2023
VTA2023001972,2023-01-04,La_Plata,Interior,Almacén Don Pedro,LIMPIEZA,Limpiador Cif Crema 500g,35,523.78,420,0.0,18332.3,19.81,2023-01,T1-2023
VTA2023001973,2023-11-08,La_Plata,Interior,Kiosco 24 Horas,BEBIDAS,Fernet Branca 750ml,30,3367.48,2450,0.0,101024.4,27.25,2023-11,T4-2023
VTA2023001974,2023-03-03,La_Plata,Interior,Mayorista El Economico,ALMACEN,Galletitas Oreo 117g,93,234.15,180,2551.81,19224.14,23.13,2023-03,T1-2023
VTA2023001975,2023-07-27,GBA_Oeste,GBA,Supermercados Vea S.A.,ALMACEN,Harina 0000 Favorita 1kg,23,399.0,320,0.0,9177.0,19.8,2023-07,T3-2023
VTA2023001976,2023-04-13,La_Plata,Interior,Supermercados Changomás,LIMPIEZA,Jabón Polvo Ala 800g,92,569.68,450,5902.05,46508.51,21.01,2023-04,T2-2023
VTA2023001977,2023-10-18,La_Plata,Interior,Supermercados Changomás,ALMACEN,Aceite Girasol Natura 1.5L,33,1130.03,980,0.0,37290.99,13.28,2023-10,T4-2023
VTA2023001978,2023-06-20,GBA_Oeste,GBA,Distribuidora Quick S.A.,LACTEOS,Queso Cremón La Paulina 400g,30,859.84,680,0.0,25795.2,20.92,2023-06,T2-2023
VTA2023001979,2023-11-02,La_Plata,Interior,Supermercados La Anónima,ALMACEN,Mermelada La Campagnola 454g,10,447.19,380,0.0,4471.9,15.02,2023-11,T4-2023
VTA2023001980,2023-01-16,CABA_Centro,CABA,Supermercado Coto S.A.,LIMPIEZA,Lavandina Ayudín 1L,58,343.24,280,2446.18,17461.74,18.42,2023-01,T1-2023
VTA2023001981,2023-03-23,CABA_Norte,CABA,Carrefour Argentina S.A.,LIMPIEZA,Detergente Magistral 750ml,64,419.66,320,3335.38,23522.86,23.75,2023-03,T1-2023
VTA2023001982,2023-07-10,CABA_Norte,CABA,Almacén Don Pedro,LACTEOS,Leche Entera La Serenísima 1L,7,269.36,220,0.0,1885.52,18.32,2023-07,T3-2023
VTA2023001983,2023-03-03,La_Plata,Interior,Supermercados Walmart Argentina,LIMPIEZA,Suavizante Vivere 1L,36,525.36,380,0.0,18912.96,27.67,2023-03,T1-2023
VTA2023001984,2023-03-03,CABA_Centro,CABA,Distribuidora Quick S.A.,BEBIDAS,Agua Villa del Sur 2L,20,212.07,180,0.0,4241.4,15.12,2023-03,T1-2023
VTA2023001985,2023-08-22,La_Plata,Interior,Almacén Don Pedro,ALMACEN,Mermelada La Campagnola 454g,98,482.57,380,3089.55,44202.31,21.25,2023-08,T3-2023
VTA2023001986,2023-02-03,Córdoba,Interior,Almacén San José,ALMACEN,Harina 0000 Favorita 1kg,69,407.79,320,2567.33,25570.18,21.53,2023-02,T1-2023
VTA2023001987,2023-10-23,CABA_Centro,CABA,Supermercados Jumbo S.A.,LIMPIEZA,Desengrasante Grasa Relief 500ml,71,427.14,350,2131.07,28195.87,18.06,2023-10,T4-2023
VTA2023001988,2023-05-17,CABA_Centro,CABA,Almacén Don Pedro,BEBIDAS,Cerveza Quilmes 1L,5,370.28,280,0.0,1851.4,24.38,2023-05,T2-2023
VTA2023001989,2023-11-29,CABA_Centro,CABA,Kiosco Central,LACTEOS,Dulce Leche Verónica 400g,36,666.26,480,0.0,23985.36,27.96,2023-11,T4-2023
VTA2023001990,2023-01-25,La_Plata,Interior,Maxikiosco Luz,ALMACEN,Mermelada La Campagnola 454g,70,471.89,380,3450.52,29581.78,19.47,2023-01,T1-2023
VTA2023001991,2023-07-11,Rosario,Interior,Almacén El Cruce,BEBIDAS,Fernet Branca 750ml,27,3267.81,2450,0.0,88230.87,25.03,2023-07,T3-2023
VTA2023001992,2023-07-28,GBA_Sur,GBA,Kiosco Central,LACTEOS,Queso Cremón La Paulina 400g,27,861.47,680,0.0,23259.69,21.07,2023-07,T3-2023
VTA2023001993,2023-05-30,GBA_Sur,GBA,Distribuidora Quick S.A.,LACTEOS,Queso Cremón La Paulina 400g,10,945.44,680,0.0,9454.4,28.08,2023-05,T2-2023
VTA2023001994,2023-05-10,GBA_Sur,GBA,Kiosco 24 Horas,LIMPIEZA,Desengrasante Grasa Relief 500ml,79,443.32,350,4769.33,30252.95,21.05,2023-05,T2-2023
VTA2023001995,2023-11-17,GBA_Sur,GBA,Distribuidora Rápida,LIMPIEZA,Limpiador Cif Crema 500g,30,549.43,420,0.0,16482.9,23.56,2023-11,T4-2023
VTA2023001996,2023-03-13,GBA_Oeste,GBA,Almacén San José,ALMACEN,Yerba Mate Playadito 500g,74,890.62,650,6880.55,59025.33,27.02,2023-03,T1-2023
VTA2023001997,2023-02-23,CABA_Centro,CABA,Almacén Don Pedro,BEBIDAS,Cerveza Quilmes 1L,26,369.88,280,0.0,9616.88,24.3,2023-02,T1-2023
VTA2023001998,2023-09-08,CABA_Norte,CABA,Kiosco 24 Horas,LIMPIEZA,Limpiador Cif Crema 500g,76,581.38,420,5111.71,39073.17,27.76,2023-09,T3-2023
VTA2023001999,2023-07-21,GBA_Oeste,GBA,Kiosco Central,LIMPIEZA,Desengrasante Grasa Relief 500ml,23,438.2,350,0.0,10078.6,20.13,2023-07,T3-2023
VTA2023002000,2023-04-26,Mendoza,Interior,Supermercados Walmart Argentina,BEBIDAS,Agua Villa del Sur 2L,37,247.19,180,0.0,9146.03,27.18,2023-04,T2-2023
VTA2023002001,2023-09-11,GBA_Sur,GBA,Supermercados Jumbo S.A.,LIMPIEZA,Detergente Magistral 750ml,48,428.46,320,0.0,20566.08,25.31,2023-09,T3-2023
VTA2023002002,2023-04-18,CABA_Norte,CABA,Supermercados Changomás,ALMACEN,Harina 0000 Favorita 1kg,25,370.49,320,0.0,9262.25,13.63,2023-04,T2-2023
VTA2023002003,2023-04-17,GBA_Sur,GBA,Supermercados Jumbo S.A.,ALMACEN,Aceite Girasol Natura 1.5L,25,1237.89,980,0.0,30947.25,20.83,2023-04,T2-2023
VTA2023002004,2023-07-03,Córdoba,Interior,Supermercado Coto S.A.,LIMPIEZA,Jabón Polvo Ala 800g,36,561.12,450,0.0,20200.32,19.8,2023-07,T3-2023
VTA2023002005,2023-06-05,Córdoba,Interior,Distribuidora Rápida,LACTEOS,Dulce Leche Verónica 400g,48,623.2,480,0.0,29913.6,22.98,2023-06,T2-2023
VTA2023002006,2023-01-17,Mendoza,Interior,Kiosco 24 Horas,LIMPIEZA,Lavandina Ayudín 1L,70,339.9,280,3238.64,20554.36,17.62,2023-01,T1-2023
VTA2023002007,2023-10-03,CABA_Norte,CABA,Distribuidora El Norte,LIMPIEZA,Desengrasante Grasa Relief 500ml,13,445.4,350,0.0,5790.2,21.42,2023-10,T4-2023
VTA2023002008,2023-07-14,CABA_Centro,CABA,Distribuidora Quick S.A.,ALMACEN,Galletitas Oreo 117g,21,218.35,180,0.0,4585.35,17.56,2023-07,T3-2023
VTA2023002009,2023-11-20,CABA_Norte,CABA,Mayorista El Economico,LACTEOS,Queso Cremón La Paulina 400g,35,823.03,680,0.0,28806.05,17.38,2023-11,T4-2023
VTA2023002010,2023-01-18,Rosario,Interior,Almacén El Progreso,LACTEOS,Yogur Firme La Serenísima 190g,11,156.41,120,0.0,1720.51,23.28,2023-01,T1-2023
VTA2023002011,2023-01-06,GBA_Sur,GBA,Kiosco Central,ALMACEN,Dulce Leche San Ignacio 400g,74,655.78,520,3305.87,45221.85,20.71,2023-01,T1-2023
VTA2023002012,2023-10-17,Córdoba,Interior,Almacén El Cruce,ALMACEN,Aceite Girasol Natura 1.5L,99,1270.49,980,12788.36,112990.15,22.86,2023-10,T4-2023
VTA2023002013,2023-03-31,Mendoza,Interior,Almacén El Progreso,BEBIDAS,Agua Villa del Sur 2L,26,220.06,180,0.0,5721.56,18.2,2023-03,T1-2023
VTA2023002014,2023-08-07,CABA_Norte,CABA,Supermercados Walmart Argentina,ALMACEN,Fideos Moñito Matarazzo 500g,41,279.52,220,0.0,11460.32,21.29,2023-08,T3-2023
VTA2023002015,2023-01-03,Córdoba,Interior,Supermercados Vea S.A.,LACTEOS,Leche Entera La Serenísima 1L,19,269.63,220,0.0,5122.97,18.41,2023-01,T1-2023
VTA2023002016,2023-10-26,Mendoza,Interior,Supermercados La Anónima,LACTEOS,Leche Entera La Serenísima 1L,13,258.58,220,0.0,3361.54,14.92,2023-10,T4-2023
VTA2023002017,2023-03-09,CABA_Centro,CABA,Mayorista El Economico,LACTEOS,Queso Cremón La Paulina 400g,32,917.04,680,0.0,29345.28,25.85,2023-03,T1-2023
VTA2023002018,2023-01-11,Rosario,Interior,Almacén El Cruce,ALMACEN,Yerba Mate Playadito 500g,45,824.47,650,0.0,37101.15,21.16,2023-01,T1-2023
VTA2023002019,2023-10-13,Córdoba,Interior,Supermercados Jumbo S.A.,ALMACEN,Azúcar Ledesma 1kg,95,340.39,280,2773.36,29563.69,17.74,2023-10,T4-2023
VTA2023002020,2023-07-25,GBA_Oeste,GBA,Supermercados Walmart Argentina,ALMACEN,Harina 0000 Favorita 1kg,83,380.96,320,2171.61,29448.07,16.0,2023-07,T3-2023
VTA2023002021,2023-04-11,Mendoza,Interior,Almacén El Cruce,LIMPIEZA,Limpiador Cif Crema 500g,18,510.62,420,0.0,9191.16,17.75,2023-04,T2-2023
VTA2023002022,2023-04-05,Córdoba,Interior,Supermercados DIA % S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,48,264.13,220,0.0,12678.24,16.71,2023-04,T2-2023
VTA2023002023,2023-03-10,Córdoba,Interior,Supermercado Coto S.A.,LIMPIEZA,Lavandina Ayudín 1L,11,357.71,280,0.0,3934.81,21.72,2023-03,T1-2023
VTA2023002024,2023-02-27,La_Plata,Interior,Kiosco Central,ALMACEN,Aceite Girasol Natura 1.5L,27,1342.69,980,0.0,36252.63,27.01,2023-02,T1-2023
VTA2023002025,2023-06-13,GBA_Oeste,GBA,Distribuidora Quick S.A.,BEBIDAS,Cerveza Quilmes 1L,35,368.48,280,0.0,12896.8,24.01,2023-06,T2-2023
VTA2023002026,2023-04-20,CABA_Norte,CABA,Supermercados Vea S.A.,LACTEOS,Dulce Leche Verónica 400g,39,628.01,480,0.0,24492.39,23.57,2023-04,T2-2023
VTA2023002027,2023-02-06,GBA_Sur,GBA,Supermercados Walmart Argentina,BEBIDAS,Coca-Cola 2.25L,9,660.1,520,0.0,5940.9,21.22,2023-02,T1-2023
VTA2023002028,2023-10-17,GBA_Sur,GBA,Supermercados La Anónima,LACTEOS,Queso Cremón La Paulina 400g,21,941.39,680,0.0,19769.19,27.77,2023-10,T4-2023
VTA2023002029,2023-07-28,CABA_Centro,CABA,Distribuidora El Norte,ALMACEN,Sal Fina Celusal 500g,13,114.34,85,0.0,1486.42,25.66,2023-07,T3-2023
VTA2023002030,2023-07-11,Córdoba,Interior,Mayorista El Economico,BEBIDAS,Pepsi 2L,37,533.33,420,0.0,19733.21,21.25,2023-07,T3-2023
VTA2023002031,2023-07-28,GBA_Sur,GBA,Supermercados La Anónima,LIMPIEZA,Suavizante Vivere 1L,65,510.44,380,3649.05,29529.55,25.55,2023-07,T3-2023
VTA2023002032,2023-08-02,CABA_Norte,CABA,Almacén El Cruce,ALMACEN,Arroz Largo Fino Gallo 1kg,15,604.45,450,0.0,9066.75,25.55,2023-08,T3-2023
VTA2023002033,2023-05-23,Córdoba,Interior,Almacén Don Pedro,LACTEOS,Queso Cremón La Paulina 400g,39,833.59,680,0.0,32510.01,18.43,2023-05,T2-2023
VTA2023002034,2023-11-06,Rosario,Interior,Almacén El Progreso,LACTEOS,Dulce Leche Verónica 400g,49,610.53,480,0.0,29915.97,21.38,2023-11,T4-2023
VTA2023002035,2023-12-22,GBA_Sur,GBA,Distribuidora Quick S.A.,LIMPIEZA,Lavandina Ayudín 1L,53,370.4,280,2027.39,17603.81,24.41,2023-12,T4-2023
VTA2023002036,2023-11-20,CABA_Norte,CABA,Almacén Don Pedro,LIMPIEZA,Jabón Polvo Ala 800g,86,615.91,450,5368.43,47599.83,26.94,2023-11,T4-2023
VTA2023002037,2023-06-15,GBA_Oeste,GBA,Kiosco Central,BEBIDAS,Fernet Branca 750ml,17,3413.06,2450,0.0,58022.02,28.22,2023-06,T2-2023
VTA2023002038,2023-06-21,Córdoba,Interior,Almacén Don Pedro,LIMPIEZA,Limpiador Cif Crema 500g,94,527.5,420,3413.2,46171.8,20.38,2023-06,T2-2023
VTA2023002039,2023-11-10,GBA_Sur,GBA,Almacén El Progreso,BEBIDAS,Fernet Branca 750ml,40,3253.98,2450,0.0,130159.2,24.71,2023-11,T4-2023
VTA2023002040,2023-06-14,GBA_Oeste,GBA,Mayorista El Economico,BEBIDAS,Coca-Cola 2.25L,23,692.2,520,0.0,15920.6,24.88,2023-06,T2-2023
VTA2023002041,2023-11-23,GBA_Oeste,GBA,Supermercados Changomás,LIMPIEZA,Detergente Magistral 750ml,73,438.98,320,2803.98,29241.56,27.1,2023-11,T4-2023
VTA2023002042,2023-07-20,Mendoza,Interior,Almacén Don Pedro,LACTEOS,Dulce Leche Verónica 400g,21,592.97,480,0.0,12452.37,19.05,2023-07,T3-2023
VTA2023002043,2023-11-07,CABA_Norte,CABA,Almacén Don Pedro,ALMACEN,Yerba Mate Playadito 500g,60,879.63,650,2656.13,50121.67,26.11,2023-11,T4-2023
VTA2023002044,2023-04-07,La_Plata,Interior,Distribuidora Quick S.A.,LACTEOS,Dulce Leche Verónica 400g,22,622.03,480,0.0,13684.66,22.83,2023-04,T2-2023
VTA2023002045,2023-09-19,Córdoba,Interior,Supermercados Changomás,LIMPIEZA,Lavandina Ayudín 1L,90,390.71,280,5210.22,29953.68,28.34,2023-09,T3-2023
VTA2023002046,2023-11-01,CABA_Norte,CABA,Distribuidora Quick S.A.,LACTEOS,Manteca San Ignacio 200g,13,393.05,320,0.0,5109.65,18.59,2023-11,T4-2023
VTA2023002047,2023-04-03,CABA_Norte,CABA,Maxikiosco Luz,ALMACEN,Harina 0000 Favorita 1kg,45,435.77,320,0.0,19609.65,26.57,2023-04,T2-2023
VTA2023002048,2023-10-02,La_Plata,Interior,Supermercados Walmart Argentina,ALMACEN,Yerba Mate Playadito 500g,94,780.8,650,7828.09,65567.11,16.75,2023-10,T4-2023
VTA2023002049,2023-01-06,CABA_Norte,CABA,Kiosco 24 Horas,LIMPIEZA,Jabón Polvo Ala 800g,39,565.85,450,0.0,22068.15,20.47,2023-01,T1-2023
VTA2023002050,2023-11-13,La_Plata,Interior,Almacén El Cruce,LIMPIEZA,Detergente Magistral 750ml,80,380.14,320,3296.94,27114.26,15.82,2023-11,T4-2023
VTA2023002051,2023-03-29,Córdoba,Interior,Supermercados Changomás,ALMACEN,Arroz Largo Fino Gallo 1kg,88,527.76,450,6867.38,39575.5,14.73,2023-03,T1-2023
VTA2023002052,2023-05-19,Mendoza,Interior,Supermercados DIA % S.A.,ALMACEN,Fideos Moñito Matarazzo 500g,38,299.5,220,0.0,11381.0,26.54,2023-05,T2-2023
