MovimientoID,Fecha,Sucursal,SKU,Producto,Categoria,TipoMovimiento,Cantidad,CostoUnitario,ValorMovimiento,Referencia,Usuario,Mes,Semana
MOV2024001114,2024-03-11,GBA_Sur,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,5,350,1750,VTA20248488,USER014,2024-03,2024-W10
MOV2024001115,2024-02-17,GBA_Oeste,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,COMPRA,307,350,107450,OC20247196,USER012,2024-02,2024-W06
MOV2024001116,2024-01-02,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,84,350,29400,VTA20242386,USER004,2024-01,2024-W00
MOV2024001117,2024-01-18,Mendoza,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,TRANSFERENCIA,-74,280,-20720,TRF20243298,USER020,2024-01,2024-W02
MOV2024001118,2024-02-13,GBA_Oeste,BEB-004,Vino Tinto Toro 1L,BEBIDAS,DEVOLUCION,15,850,12750,DEV20243742,USER006,2024-02,2024-W06
MOV2024001119,2024-01-15,CABA_Norte,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,69,850,58650,VTA20248770,USER018,2024-01,2024-W02
MOV2024001120,2024-02-27,CABA_Centro,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,DEVOLUCION,21,280,5880,DEV20241219,USER018,2024-02,2024-W08
MOV2024001121,2024-02-29,Mendoza,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,TRANSFERENCIA,65,420,27300,TRF20243810,USER010,2024-02,2024-W08
MOV2024001122,2024-03-07,CABA_Centro,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,279,220,61380,OC20248815,USER011,2024-03,2024-W09
MOV2024001123,2024-01-29,Rosario,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,69,850,58650,VTA20246811,USER018,2024-01,2024-W04
MOV2024001124,2024-02-28,La_Plata,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,COMPRA,266,280,74480,OC20249445,USER011,2024-02,2024-W08
MOV2024001125,2024-01-28,Córdoba,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,88,150,13200,VTA20241342,USER010,2024-01,2024-W04
MOV2024001126,2024-02-18,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,41,350,14350,VTA20249696,USER019,2024-02,2024-W07
MOV2024001127,2024-01-26,Rosario,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,316,420,132720,OC20245393,USER011,2024-01,2024-W03
MOV2024001128,2024-01-08,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,COMPRA,167,400,66800,OC20242279,USER018,2024-01,2024-W01
MOV2024001129,2024-02-27,Mendoza,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,37,350,12950,VTA20247483,USER008,2024-02,2024-W08
MOV2024001130,2024-03-11,GBA_Oeste,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,224,220,49280,OC20249365,USER018,2024-03,2024-W10
MOV2024001131,2024-03-06,Córdoba,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,59,220,12980,VTA20244219,USER001,2024-03,2024-W09
MOV2024001132,2024-02-27,CABA_Norte,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,70,1250,87500,OC20247510,USER015,2024-02,2024-W08
MOV2024001133,2024-03-15,GBA_Oeste,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,52,150,7800,VTA20244235,USER013,2024-03,2024-W10
MOV2024001134,2024-03-15,Mendoza,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,419,680,284920,OC20245194,USER015,2024-03,2024-W10
MOV2024001135,2024-01-29,Rosario,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,7,420,2940,VTA20241431,USER020,2024-01,2024-W04
MOV2024001136,2024-01-01,Rosario,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,66,850,56100,VTA20241421,USER020,2024-01,2024-W00
MOV2024001137,2024-01-21,La_Plata,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,COMPRA,72,580,41760,OC20241851,USER005,2024-01,2024-W03
MOV2024001138,2024-03-03,Mendoza,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,439,580,254620,OC20243199,USER009,2024-03,2024-W09
MOV2024001139,2024-03-07,CABA_Centro,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,27,150,4050,VTA20247365,USER008,2024-03,2024-W09
MOV2024001140,2024-02-10,La_Plata,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,54,350,18900,VTA20244980,USER006,2024-02,2024-W05
MOV2024001141,2024-01-26,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,472,680,320960,OC20248921,USER005,2024-01,2024-W03
MOV2024001142,2024-02-19,Córdoba,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,14,350,4900,VTA20241136,USER017,2024-02,2024-W07
MOV2024001143,2024-01-06,Rosario,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,32,150,4800,VTA20242606,USER011,2024-01,2024-W00
MOV2024001144,2024-01-05,CABA_Centro,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,78,1250,97500,VTA20244351,USER004,2024-01,2024-W00
MOV2024001145,2024-02-14,Córdoba,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,248,220,54560,OC20243085,USER018,2024-02,2024-W06
MOV2024001146,2024-03-01,CABA_Centro,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,89,580,51620,VTA20242232,USER015,2024-03,2024-W08
MOV2024001147,2024-02-16,Córdoba,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,82,400,32800,VTA20246428,USER015,2024-02,2024-W06
MOV2024001148,2024-02-13,Mendoza,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,74,580,42920,OC20245602,USER012,2024-02,2024-W06
MOV2024001149,2024-03-09,Córdoba,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,COMPRA,304,580,176320,OC20246473,USER002,2024-03,2024-W09
MOV2024001150,2024-01-22,GBA_Sur,LIM-002,Detergente Magistral 750ml,LIMPIEZA,COMPRA,358,400,143200,OC20242005,USER017,2024-01,2024-W03
MOV2024001151,2024-03-15,Rosario,BEB-003,Cerveza Quilmes 1L,BEBIDAS,VENTA,12,350,4200,VTA20249341,USER017,2024-03,2024-W10
MOV2024001152,2024-01-24,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,TRANSFERENCIA,81,400,32400,TRF20247324,USER019,2024-01,2024-W03
MOV2024001153,2024-02-02,Mendoza,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,41,850,34850,VTA20243612,USER019,2024-02,2024-W04
MOV2024001154,2024-01-18,Mendoza,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,11,580,6380,VTA20242521,USER018,2024-01,2024-W02
MOV2024001155,2024-02-11,GBA_Oeste,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,71,350,24850,VTA20249282,USER008,2024-02,2024-W06
MOV2024001156,2024-01-04,CABA_Norte,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,26,850,22100,VTA20245169,USER019,2024-01,2024-W00
MOV2024001157,2024-02-14,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,AJUSTE,-9,280,-2520,AJU20246000,USER017,2024-02,2024-W06
MOV2024001158,2024-02-25,La_Plata,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,47,850,39950,VTA20242650,USER010,2024-02,2024-W08
MOV2024001159,2024-01-30,GBA_Sur,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,51,280,14280,VTA20242826,USER012,2024-01,2024-W04
MOV2024001160,2024-01-24,CABA_Norte,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,477,420,200340,OC20246421,USER014,2024-01,2024-W03
MOV2024001161,2024-03-09,GBA_Sur,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,69,420,28980,VTA20249033,USER003,2024-03,2024-W09
MOV2024001162,2024-03-11,GBA_Oeste,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,130,350,45500,OC20248780,USER009,2024-03,2024-W10
MOV2024001163,2024-02-09,La_Plata,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,77,150,11550,VTA20241695,USER007,2024-02,2024-W05
MOV2024001164,2024-02-22,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,72,280,20160,VTA20249237,USER013,2024-02,2024-W07
MOV2024001165,2024-02-22,CABA_Centro,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,211,220,46420,OC20242330,USER009,2024-02,2024-W07
MOV2024001166,2024-01-09,CABA_Norte,LIM-002,Detergente Magistral 750ml,LIMPIEZA,AJUSTE,-2,400,-800,AJU20244891,USER014,2024-01,2024-W01
MOV2024001167,2024-01-12,Córdoba,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,TRANSFERENCIA,66,280,18480,TRF20243484,USER011,2024-01,2024-W01
MOV2024001168,2024-03-12,Córdoba,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,360,420,151200,OC20243406,USER014,2024-03,2024-W10
MOV2024001169,2024-02-19,CABA_Norte,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,30,850,25500,VTA20243431,USER002,2024-02,2024-W07
MOV2024001170,2024-01-18,CABA_Centro,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,15,1250,18750,VTA20241584,USER005,2024-01,2024-W02
MOV2024001171,2024-01-19,Mendoza,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,282,850,239700,OC20248744,USER004,2024-01,2024-W02
MOV2024001172,2024-02-01,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,57,580,33060,VTA20243121,USER004,2024-02,2024-W04
MOV2024001173,2024-02-15,Rosario,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,AJUSTE,-16,580,-9280,AJU20245604,USER001,2024-02,2024-W06
MOV2024001174,2024-01-12,Rosario,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,52,680,35360,VTA20248019,USER017,2024-01,2024-W01
MOV2024001175,2024-01-19,GBA_Sur,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,27,580,15660,VTA20242886,USER019,2024-01,2024-W02
MOV2024001176,2024-02-26,CABA_Norte,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,29,580,16820,VTA20246053,USER014,2024-02,2024-W08
MOV2024001177,2024-01-02,CABA_Norte,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,TRANSFERENCIA,198,280,55440,TRF20248933,USER001,2024-01,2024-W00
MOV2024001178,2024-03-06,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,58,680,39440,VTA20244429,USER002,2024-03,2024-W09
MOV2024001179,2024-01-20,CABA_Centro,BEB-001,Agua Villa del Sur 2L,BEBIDAS,TRANSFERENCIA,-190,220,-41800,TRF20249843,USER016,2024-01,2024-W02
MOV2024001180,2024-02-18,Rosario,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,53,420,22260,OC20245154,USER002,2024-02,2024-W07
MOV2024001181,2024-02-09,Mendoza,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,TRANSFERENCIA,-52,1250,-65000,TRF20247012,USER007,2024-02,2024-W05
MOV2024001182,2024-02-29,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,TRANSFERENCIA,-30,280,-8400,TRF20242712,USER008,2024-02,2024-W08
MOV2024001183,2024-03-13,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,52,580,30160,VTA20243715,USER001,2024-03,2024-W10
MOV2024001184,2024-03-11,CABA_Centro,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,19,280,5320,VTA20242186,USER010,2024-03,2024-W10
MOV2024001185,2024-02-09,Mendoza,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,50,280,14000,VTA20246450,USER006,2024-02,2024-W05
MOV2024001186,2024-01-07,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,82,580,47560,VTA20243924,USER001,2024-01,2024-W01
MOV2024001187,2024-01-15,GBA_Sur,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,AJUSTE,-11,1250,-13750,AJU20242478,USER007,2024-01,2024-W02
MOV2024001188,2024-01-04,Mendoza,ALK-002,Azúcar Ledesma 1kg,ALMACEN,VENTA,98,350,34300,VTA20246562,USER002,2024-01,2024-W00
MOV2024001189,2024-03-15,GBA_Oeste,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,TRANSFERENCIA,-156,350,-54600,TRF20249050,USER007,2024-03,2024-W10
MOV2024001190,2024-01-12,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,64,680,43520,VTA20246345,USER004,2024-01,2024-W01
MOV2024001191,2024-01-04,Rosario,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,56,400,22400,VTA20249321,USER010,2024-01,2024-W00
MOV2024001192,2024-01-21,GBA_Sur,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,251,220,55220,OC20245059,USER005,2024-01,2024-W03
MOV2024001193,2024-02-07,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,11,350,3850,VTA20246057,USER016,2024-02,2024-W05
MOV2024001194,2024-01-08,GBA_Oeste,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,80,850,68000,VTA20246524,USER013,2024-01,2024-W01
MOV2024001195,2024-01-27,Rosario,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,45,280,12600,VTA20248159,USER016,2024-01,2024-W03
MOV2024001196,2024-01-18,Rosario,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,71,350,24850,VTA20245405,USER014,2024-01,2024-W02
MOV2024001197,2024-01-13,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,52,280,14560,VTA20247185,USER008,2024-01,2024-W01
MOV2024001198,2024-02-29,Rosario,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,395,580,229100,OC20245780,USER016,2024-02,2024-W08
MOV2024001199,2024-01-29,CABA_Norte,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,15,1250,18750,VTA20242320,USER006,2024-01,2024-W04
MOV2024001200,2024-01-10,Mendoza,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,307,1250,383750,OC20244356,USER017,2024-01,2024-W01
MOV2024001201,2024-02-18,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,251,680,170680,OC20248661,USER012,2024-02,2024-W07
MOV2024001202,2024-02-07,La_Plata,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,COMPRA,281,580,162980,OC20244903,USER012,2024-02,2024-W05
MOV2024001203,2024-03-10,Mendoza,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,13,850,11050,VTA20248149,USER017,2024-03,2024-W10
MOV2024001204,2024-01-29,Rosario,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,25,280,7000,VTA20245035,USER004,2024-01,2024-W04
MOV2024001205,2024-02-06,Rosario,BEB-003,Cerveza Quilmes 1L,BEBIDAS,COMPRA,417,350,145950,OC20244050,USER019,2024-02,2024-W05
MOV2024001206,2024-02-05,CABA_Norte,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,29,280,8120,VTA20248920,USER008,2024-02,2024-W05
MOV2024001207,2024-01-02,GBA_Oeste,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,65,280,18200,VTA20244109,USER013,2024-01,2024-W00
MOV2024001208,2024-02-19,GBA_Oeste,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,36,150,5400,VTA20246353,USER012,2024-02,2024-W07
MOV2024001209,2024-02-15,Mendoza,BEB-004,Vino Tinto Toro 1L,BEBIDAS,AJUSTE,-16,850,-13600,AJU20248769,USER016,2024-02,2024-W06
MOV2024001210,2024-01-16,La_Plata,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,78,580,45240,VTA20241245,USER011,2024-01,2024-W02
MOV2024001211,2024-02-24,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,36,580,20880,VTA20241108,USER015,2024-02,2024-W07
MOV2024001212,2024-02-05,GBA_Sur,BEB-002,Coca-Cola 2.25L,BEBIDAS,DEVOLUCION,43,680,29240,DEV20247375,USER002,2024-02,2024-W05
MOV2024001213,2024-03-14,CABA_Norte,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,TRANSFERENCIA,-193,580,-111940,TRF20241575,USER020,2024-03,2024-W10
MOV2024001214,2024-02-20,CABA_Centro,ALK-002,Azúcar Ledesma 1kg,ALMACEN,COMPRA,286,350,100100,OC20245173,USER010,2024-02,2024-W07
MOV2024001215,2024-01-18,Mendoza,BEB-001,Agua Villa del Sur 2L,BEBIDAS,COMPRA,203,220,44660,OC20241020,USER018,2024-01,2024-W02
MOV2024001216,2024-02-12,CABA_Centro,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,COMPRA,143,150,21450,OC20247115,USER002,2024-02,2024-W06
MOV2024001217,2024-01-12,Rosario,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,194,850,164900,OC20247472,USER002,2024-01,2024-W01
MOV2024001218,2024-02-15,GBA_Oeste,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,67,400,26800,VTA20243178,USER012,2024-02,2024-W06
MOV2024001219,2024-03-01,GBA_Sur,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,64,150,9600,VTA20246702,USER011,2024-03,2024-W08
MOV2024001220,2024-01-24,La_Plata,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,83,150,12450,VTA20241466,USER015,2024-01,2024-W03
MOV2024001221,2024-03-08,Mendoza,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,TRANSFERENCIA,22,350,7700,TRF20248435,USER008,2024-03,2024-W09
MOV2024001222,2024-01-16,Rosario,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,TRANSFERENCIA,-194,850,-164900,TRF20244621,USER003,2024-01,2024-W02
MOV2024001223,2024-02-23,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,42,400,16800,VTA20244836,USER010,2024-02,2024-W07
MOV2024001224,2024-02-01,Córdoba,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,VENTA,89,420,37380,VTA20241822,USER004,2024-02,2024-W04
MOV2024001225,2024-03-08,Rosario,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,48,220,10560,VTA20247233,USER008,2024-03,2024-W09
MOV2024001226,2024-02-02,Córdoba,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,TRANSFERENCIA,-79,420,-33180,TRF20243179,USER016,2024-02,2024-W04
MOV2024001227,2024-02-06,GBA_Oeste,BEB-003,Cerveza Quilmes 1L,BEBIDAS,TRANSFERENCIA,57,350,19950,TRF20241762,USER018,2024-02,2024-W05
MOV2024001228,2024-02-16,CABA_Centro,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,87,580,50460,OC20242472,USER010,2024-02,2024-W06
MOV2024001229,2024-01-01,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,COMPRA,356,280,99680,OC20244436,USER005,2024-01,2024-W00
MOV2024001230,2024-01-21,CABA_Centro,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,165,280,46200,OC20243091,USER009,2024-01,2024-W03
MOV2024001231,2024-02-10,Mendoza,LIM-002,Detergente Magistral 750ml,LIMPIEZA,VENTA,57,400,22800,VTA20241177,USER007,2024-02,2024-W05
MOV2024001232,2024-03-07,La_Plata,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,51,280,14280,VTA20242808,USER008,2024-03,2024-W09
MOV2024001233,2024-01-24,CABA_Centro,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,COMPRA,414,1250,517500,OC20248985,USER015,2024-01,2024-W03
MOV2024001234,2024-02-14,GBA_Sur,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,446,420,187320,OC20246900,USER007,2024-02,2024-W06
MOV2024001235,2024-02-07,CABA_Norte,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,39,580,22620,VTA20249467,USER020,2024-02,2024-W05
MOV2024001236,2024-02-23,La_Plata,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,99,1250,123750,VTA20241251,USER003,2024-02,2024-W07
MOV2024001237,2024-02-17,La_Plata,BEB-002,Coca-Cola 2.25L,BEBIDAS,COMPRA,400,680,272000,OC20247022,USER007,2024-02,2024-W06
MOV2024001238,2024-02-17,Mendoza,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,63,850,53550,VTA20244380,USER014,2024-02,2024-W06
MOV2024001239,2024-01-31,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,DEVOLUCION,41,280,11480,DEV20246074,USER017,2024-01,2024-W04
MOV2024001240,2024-02-23,La_Plata,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,49,280,13720,VTA20245753,USER010,2024-02,2024-W07
MOV2024001241,2024-01-25,GBA_Sur,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,276,850,234600,OC20243897,USER012,2024-01,2024-W03
MOV2024001242,2024-02-20,GBA_Oeste,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,DEVOLUCION,22,280,6160,DEV20241951,USER016,2024-02,2024-W07
MOV2024001243,2024-03-10,CABA_Norte,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,VENTA,50,150,7500,VTA20244145,USER017,2024-03,2024-W10
MOV2024001244,2024-01-17,CABA_Norte,BEB-001,Agua Villa del Sur 2L,BEBIDAS,VENTA,27,220,5940,VTA20245595,USER013,2024-01,2024-W02
MOV2024001245,2024-01-12,Mendoza,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,AJUSTE,12,580,6960,AJU20241069,USER005,2024-01,2024-W01
MOV2024001246,2024-03-01,GBA_Sur,LIM-001,Lavandina Ayudín 1L,LIMPIEZA,VENTA,63,350,22050,VTA20241446,USER004,2024-03,2024-W08
MOV2024001247,2024-01-27,GBA_Oeste,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,34,850,28900,VTA20243580,USER014,2024-01,2024-W03
MOV2024001248,2024-03-03,GBA_Sur,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,45,1250,56250,VTA20246441,USER003,2024-03,2024-W09
MOV2024001249,2024-02-23,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,100,580,58000,VTA20241069,USER006,2024-02,2024-W07
MOV2024001250,2024-01-31,GBA_Oeste,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,COMPRA,107,850,90950,OC20249291,USER015,2024-01,2024-W04
MOV2024001251,2024-01-02,Córdoba,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,41,580,23780,VTA20241403,USER016,2024-01,2024-W00
MOV2024001252,2024-02-09,CABA_Norte,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,5,1250,6250,VTA20246040,USER007,2024-02,2024-W05
MOV2024001253,2024-01-09,Rosario,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,228,280,63840,OC20243074,USER004,2024-01,2024-W01
MOV2024001254,2024-03-01,GBA_Oeste,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,8,280,2240,VTA20245465,USER009,2024-03,2024-W08
MOV2024001255,2024-01-28,Córdoba,ALK-004,Fideos Moñito Matarazzo 500g,ALMACEN,VENTA,86,280,24080,VTA20242031,USER008,2024-01,2024-W04
MOV2024001256,2024-03-08,La_Plata,LAC-003,Yogur Firme La Serenísima 190g,LACTEOS,COMPRA,245,150,36750,OC20242445,USER017,2024-03,2024-W09
MOV2024001257,2024-01-03,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,87,580,50460,VTA20248105,USER001,2024-01,2024-W00
MOV2024001258,2024-02-06,GBA_Sur,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,COMPRA,213,280,59640,OC20247034,USER018,2024-02,2024-W05
MOV2024001259,2024-02-23,GBA_Sur,ALK-003,Arroz Largo Fino Gallo 1kg,ALMACEN,VENTA,46,580,26680,VTA20246917,USER009,2024-02,2024-W07
MOV2024001260,2024-01-21,Mendoza,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,DEVOLUCION,17,420,7140,DEV20245942,USER011,2024-01,2024-W03
MOV2024001261,2024-01-13,CABA_Centro,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,COMPRA,442,580,256360,OC20249984,USER017,2024-01,2024-W01
MOV2024001262,2024-01-19,La_Plata,LAC-001,Leche Entera La Serenísima 1L,LACTEOS,VENTA,82,280,22960,VTA20247823,USER012,2024-01,2024-W02
MOV2024001263,2024-03-09,Mendoza,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,VENTA,13,1250,16250,VTA20245832,USER008,2024-03,2024-W09
MOV2024001264,2024-01-17,Córdoba,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,34,850,28900,VTA20241718,USER003,2024-01,2024-W02
MOV2024001265,2024-01-17,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,AJUSTE,9,680,6120,AJU20242066,USER015,2024-01,2024-W02
MOV2024001266,2024-01-14,CABA_Centro,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,79,680,53720,VTA20243450,USER012,2024-01,2024-W02
MOV2024001267,2024-02-10,Rosario,ALK-005,Aceite Girasol Natura 1.5L,ALMACEN,TRANSFERENCIA,-55,1250,-68750,TRF20247054,USER014,2024-02,2024-W05
MOV2024001268,2024-02-17,CABA_Centro,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,62,850,52700,VTA20248795,USER018,2024-02,2024-W06
MOV2024001269,2024-01-11,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,VENTA,47,580,27260,VTA20247064,USER009,2024-01,2024-W01
MOV2024001270,2024-01-04,Córdoba,ALK-001,Harina 0000 Favorita 1kg,ALMACEN,COMPRA,293,420,123060,OC20241469,USER012,2024-01,2024-W00
MOV2024001271,2024-02-21,GBA_Oeste,LIM-003,Jabón Polvo Ala 800g,LIMPIEZA,DEVOLUCION,3,580,1740,DEV20242549,USER001,2024-02,2024-W07
MOV2024001272,2024-01-14,GBA_Oeste,LAC-002,Queso Cremón La Paulina 400g,LACTEOS,VENTA,13,850,11050,VTA20242928,USER014,2024-01,2024-W02
MOV2024001273,2024-01-07,GBA_Oeste,BEB-002,Coca-Cola 2.25L,BEBIDAS,VENTA,82,680,55760,VTA20247644,USER018,2024-01,2024-W01
MOV2024001274,2024-03-13,CABA_Norte,BEB-004,Vino Tinto Toro 1L,BEBIDAS,VENTA,14,850,11900,VTA20241862,USER019,2024-03,2024-W10
