ReservaID,FechaReserva,FechaEntrada,FechaSalida,HabitacionID,TipoHabitacion,Categoria,Plan,TarifaNoche,Noches,TotalReserva,Descuento,Estado,Mercado,Origen,Nacionalidad,CanalReserva,TipoHuesped,Adultos,Ninos,EsTemporadaAlta,Mes,Trimestre
RES2023005281,2022-12-31,2023-03-20,2023-03-25,SUI072,Suite,Lujo,Alojamiento + Desayuno,48125.0,5,209408.87,31216.13,Check-out,Argentina,Córdoba,Argentina,Despegar.com,Grupo,2,2,False,2023-03,T1-2023
RES2023005282,2023-01-06,2023-03-20,2023-03-23,STA024,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-in,Europa,Alemania,Europa,Booking.com,Pareja,1,0,False,2023-03,T1-2023
RES2023005283,2023-02-26,2023-03-20,2023-03-25,STA028,Standard,Standard,Alojamiento + Desayuno,23125.0,5,115625.0,0.0,Check-out,Europa,España,Europa,Agencia de Viajes,Familia,1,0,False,2023-03,T1-2023
RES2023005284,2023-02-16,2023-03-20,2023-03-23,SUP057,Superior,Superior,Todo Incluido,40425.0,3,121275.0,0.0,Check-in,Otros,Colombia,Otros,Directo Teléfono,Familia,3,1,False,2023-03,T1-2023
RES2023005285,2023-01-20,2023-03-20,2023-03-21,STA015,Standard,Standard,Solo Alojamiento,18500.0,1,16690.18,1809.82,Check-in,Europa,Alemania,Europa,Sitio Web Directo,Familia,1,0,False,2023-03,T1-2023
RES2023005286,2023-02-13,2023-03-20,2023-03-21,STA029,Standard,Standard,Solo Alojamiento,18500.0,1,18500.0,0.0,Check-out,Europa,Francia,Europa,Despegar.com,Pareja,2,0,False,2023-03,T1-2023
RES2023005287,2023-03-02,2023-03-20,2023-03-22,SUP041,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,Check-out,Europa,Francia,Europa,Despegar.com,Individual,2,1,False,2023-03,T1-2023
RES2023005288,2023-01-20,2023-03-20,2023-03-25,SUI070,Suite,Lujo,Media Pensión,55825.0,5,279125.0,0.0,Check-out,Europa,España,Europa,Booking.com,Individual,4,1,False,2023-03,T1-2023
RES2023005289,2023-02-11,2023-03-20,2023-03-21,FAM077,Familiar,Familiar,Solo Alojamiento,31500.0,1,26921.14,4578.86,Check-out,Brasil,São Paulo,Brasil,Booking.com,Familia,3,0,False,2023-03,T1-2023
RES2023005290,2022-12-26,2023-03-20,2023-03-22,FAM078,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,Check-out,Europa,Italia,Europa,Booking.com,Individual,2,1,False,2023-03,T1-2023
RES2023005291,2023-03-02,2023-03-20,2023-03-23,STA025,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Otros,México,Otros,Agencia de Viajes,Pareja,1,0,False,2023-03,T1-2023
RES2023005292,2023-03-18,2023-03-20,2023-03-24,SUP037,Superior,Superior,Alojamiento + Desayuno,30625.0,4,122500.0,0.0,Check-out,Brasil,São Paulo,Brasil,Directo Teléfono,Pareja,3,0,False,2023-03,T1-2023
RES2023005293,2023-02-25,2023-03-20,2023-03-21,SUI064,Suite,Lujo,Media Pensión,55825.0,1,55825.0,0.0,Check-in,Argentina,Tucumán,Argentina,Sitio Web Directo,Familia,2,0,False,2023-03,T1-2023
RES2023005294,2023-02-16,2023-03-20,2023-03-23,STA001,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-in,Argentina,Santa Fe,Argentina,Booking.com,Individual,1,0,False,2023-03,T1-2023
RES2023005295,2023-01-11,2023-03-20,2023-03-22,SUP040,Superior,Superior,Solo Alojamiento,24500.0,2,49000.0,0.0,Check-out,Otros,Uruguay,Otros,Booking.com,Pareja,3,0,False,2023-03,T1-2023
RES2023005296,2023-03-10,2023-03-20,2023-03-22,SUP053,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,Check-out,Europa,Reino Unido,Europa,Agencia de Viajes,Pareja,1,0,False,2023-03,T1-2023
RES2023005297,2023-03-18,2023-03-20,2023-03-22,SUP036,Superior,Superior,Solo Alojamiento,24500.0,2,49000.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Sitio Web Directo,Familia,2,0,False,2023-03,T1-2023
RES2023005298,2023-01-19,2023-03-20,2023-03-22,STA019,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-in,Otros,Uruguay,Otros,Booking.com,Individual,2,0,False,2023-03,T1-2023
RES2023005299,2023-01-19,2023-03-21,2023-03-23,STA017,Standard,Standard,Solo Alojamiento,18500.0,2,33896.66,3103.34,Check-out,Estados Unidos,Miami,Estados Unidos,Expedia,Grupo,1,0,False,2023-03,T1-2023
RES2023005300,2023-03-07,2023-03-21,2023-03-24,SUI062,Suite,Lujo,Solo Alojamiento,38500.0,3,101720.71,13779.29,Check-out,Argentina,Mendoza,Argentina,Booking.com,Familia,4,1,False,2023-03,T1-2023
RES2023005301,2022-12-28,2023-03-21,2023-03-22,SUI069,Suite,Lujo,Solo Alojamiento,38500.0,1,38500.0,0.0,Check-out,Europa,Italia,Europa,Sitio Web Directo,Individual,3,1,False,2023-03,T1-2023
RES2023005302,2023-01-13,2023-03-21,2023-03-26,SUP043,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,No Show,Europa,Reino Unido,Europa,Despegar.com,Familia,3,1,False,2023-03,T1-2023
RES2023005303,2023-02-19,2023-03-21,2023-03-23,SUP057,Superior,Superior,Todo Incluido,40425.0,2,75721.35,5128.65,Cancelada,Europa,Italia,Europa,Booking.com,Pareja,2,0,False,2023-03,T1-2023
RES2023005304,2022-12-22,2023-03-21,2023-03-23,STA026,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Otros,Colombia,Otros,Expedia,Pareja,2,0,False,2023-03,T1-2023
RES2023005305,2023-01-10,2023-03-21,2023-03-24,STA009,Standard,Standard,Media Pensión,26825.0,3,75785.33,4689.67,No Show,Otros,México,Otros,Sitio Web Directo,Individual,2,0,False,2023-03,T1-2023
RES2023005306,2023-02-28,2023-03-21,2023-03-23,STA004,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Otros,Uruguay,Otros,Despegar.com,Grupo,1,0,False,2023-03,T1-2023
RES2023005307,2022-12-27,2023-03-21,2023-03-26,SUI066,Suite,Lujo,Alojamiento + Desayuno,48125.0,5,240625.0,0.0,Check-in,Brasil,Rio de Janeiro,Brasil,Sitio Web Directo,Pareja,3,1,False,2023-03,T1-2023
RES2023005308,2023-01-02,2023-03-21,2023-03-23,STA015,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-out,Otros,México,Otros,Directo Teléfono,Familia,2,0,False,2023-03,T1-2023
RES2023005309,2023-02-06,2023-03-21,2023-03-24,STA012,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Check-out,Europa,Italia,Europa,Sitio Web Directo,Pareja,1,0,False,2023-03,T1-2023
RES2023005310,2023-01-13,2023-03-21,2023-03-23,STA030,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Directo Teléfono,Familia,2,0,False,2023-03,T1-2023
RES2023005311,2023-01-25,2023-03-21,2023-03-23,FAM075,Familiar,Familiar,Solo Alojamiento,31500.0,2,63000.0,0.0,Check-in,Argentina,Mendoza,Argentina,Booking.com,Grupo,2,2,False,2023-03,T1-2023
RES2023005312,2023-01-28,2023-03-21,2023-03-24,STA007,Standard,Standard,Solo Alojamiento,18500.0,3,51920.42,3579.58,Check-out,Europa,Reino Unido,Europa,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005313,2023-03-04,2023-03-21,2023-03-25,SUP059,Superior,Superior,Media Pensión,35525.0,4,142100.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Booking.com,Individual,3,0,False,2023-03,T1-2023
RES2023005314,2022-12-29,2023-03-21,2023-03-22,SUP046,Superior,Superior,Todo Incluido,40425.0,1,40425.0,0.0,Check-out,Argentina,Mendoza,Argentina,Booking.com,Individual,2,0,False,2023-03,T1-2023
RES2023005315,2023-02-18,2023-03-21,2023-03-23,SUI070,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Check-in,Otros,Chile,Otros,Booking.com,Familia,3,1,False,2023-03,T1-2023
RES2023005316,2023-01-05,2023-03-21,2023-03-25,STA029,Standard,Standard,Solo Alojamiento,18500.0,4,64846.76,9153.24,Check-out,Brasil,Brasilia,Brasil,Sitio Web Directo,Familia,1,0,False,2023-03,T1-2023
RES2023005317,2023-03-04,2023-03-21,2023-03-24,SUP040,Superior,Superior,Solo Alojamiento,24500.0,3,73500.0,0.0,Check-out,Argentina,Córdoba,Argentina,Sitio Web Directo,Grupo,3,0,False,2023-03,T1-2023
RES2023005318,2023-01-05,2023-03-21,2023-03-28,STA022,Standard,Standard,Todo Incluido,30525.0,7,213675.0,0.0,Check-out,Argentina,Tucumán,Argentina,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005319,2023-01-10,2023-03-21,2023-03-26,SUP048,Superior,Superior,Alojamiento + Desayuno,30625.0,5,153125.0,0.0,Check-out,Otros,Colombia,Otros,Sitio Web Directo,Pareja,2,0,False,2023-03,T1-2023
RES2023005320,2023-03-05,2023-03-21,2023-03-24,FAM078,Familiar,Familiar,Media Pensión,45675.0,3,137025.0,0.0,Check-out,Argentina,Tucumán,Argentina,Sitio Web Directo,Pareja,2,1,False,2023-03,T1-2023
RES2023005321,2023-02-07,2023-03-21,2023-03-24,STA002,Standard,Standard,Media Pensión,26825.0,3,80475.0,0.0,Check-in,Europa,Francia,Europa,Expedia,Familia,2,0,False,2023-03,T1-2023
RES2023005322,2023-01-02,2023-03-21,2023-03-24,SUP054,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Europa,Alemania,Europa,Booking.com,Familia,3,1,False,2023-03,T1-2023
RES2023005323,2023-02-22,2023-03-21,2023-03-25,STA023,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,Check-in,Europa,Italia,Europa,Booking.com,Grupo,2,0,False,2023-03,T1-2023
RES2023005324,2023-02-18,2023-03-21,2023-03-24,SUP047,Superior,Superior,Todo Incluido,40425.0,3,112770.66,8504.34,No Show,Brasil,Rio de Janeiro,Brasil,Booking.com,Familia,1,1,False,2023-03,T1-2023
RES2023005325,2023-02-28,2023-03-21,2023-03-24,SUP041,Superior,Superior,Media Pensión,35525.0,3,106575.0,0.0,Check-in,Europa,Francia,Europa,Expedia,Pareja,1,0,False,2023-03,T1-2023
RES2023005326,2023-01-06,2023-03-21,2023-03-23,SUI061,Suite,Lujo,Media Pensión,55825.0,2,111650.0,0.0,Check-in,Otros,México,Otros,Expedia,Pareja,1,2,False,2023-03,T1-2023
RES2023005327,2023-01-07,2023-03-21,2023-03-26,SUP058,Superior,Superior,Media Pensión,35525.0,5,153114.8,24510.2,Check-in,Argentina,Santa Fe,Argentina,Expedia,Grupo,3,1,False,2023-03,T1-2023
RES2023005328,2023-02-10,2023-03-21,2023-03-22,STA021,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Booking.com,Pareja,1,0,False,2023-03,T1-2023
RES2023005329,2023-01-03,2023-03-21,2023-03-24,SUP044,Superior,Superior,Solo Alojamiento,24500.0,3,73500.0,0.0,Check-in,Otros,Uruguay,Otros,Sitio Web Directo,Pareja,3,0,False,2023-03,T1-2023
RES2023005330,2023-01-24,2023-03-21,2023-03-22,SUI071,Suite,Lujo,Alojamiento + Desayuno,48125.0,1,48125.0,0.0,Check-out,Europa,Reino Unido,Europa,Sitio Web Directo,Pareja,3,1,False,2023-03,T1-2023
RES2023005331,2023-02-17,2023-03-21,2023-03-26,SUP038,Superior,Superior,Solo Alojamiento,24500.0,5,122500.0,0.0,Check-out,Argentina,Tucumán,Argentina,Booking.com,Pareja,3,0,False,2023-03,T1-2023
RES2023005332,2023-03-05,2023-03-21,2023-03-25,STA003,Standard,Standard,Alojamiento + Desayuno,23125.0,4,92500.0,0.0,Check-out,Argentina,Tucumán,Argentina,Despegar.com,Pareja,2,0,False,2023-03,T1-2023
RES2023005333,2023-02-11,2023-03-21,2023-03-23,FAM073,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,Check-out,Estados Unidos,Los Angeles,Estados Unidos,Expedia,Pareja,3,1,False,2023-03,T1-2023
RES2023005334,2023-02-22,2023-03-21,2023-03-23,STA016,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Individual,2,0,False,2023-03,T1-2023
RES2023005335,2023-02-25,2023-03-21,2023-03-25,SUP037,Superior,Superior,Solo Alojamiento,24500.0,4,98000.0,0.0,Check-out,Europa,Reino Unido,Europa,Expedia,Pareja,3,1,False,2023-03,T1-2023
RES2023005336,2023-03-16,2023-03-21,2023-03-27,SUP045,Superior,Superior,Todo Incluido,40425.0,6,242550.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Booking.com,Pareja,3,1,False,2023-03,T1-2023
RES2023005337,2023-01-16,2023-03-21,2023-03-22,STA011,Standard,Standard,Todo Incluido,30525.0,1,28173.41,2351.59,Check-out,Europa,Francia,Europa,Booking.com,Pareja,1,0,False,2023-03,T1-2023
RES2023005338,2023-01-02,2023-03-21,2023-03-24,SUP060,Superior,Superior,Alojamiento + Desayuno,30625.0,3,85671.85,6203.15,Check-in,Estados Unidos,Miami,Estados Unidos,Despegar.com,Familia,1,0,False,2023-03,T1-2023
RES2023005339,2023-01-23,2023-03-21,2023-03-23,SUP042,Superior,Superior,Solo Alojamiento,24500.0,2,49000.0,0.0,No Show,Brasil,Brasilia,Brasil,Sitio Web Directo,Pareja,3,0,False,2023-03,T1-2023
RES2023005340,2023-03-13,2023-03-21,2023-03-22,SUP052,Superior,Superior,Media Pensión,35525.0,1,35525.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Individual,2,0,False,2023-03,T1-2023
RES2023005341,2023-02-09,2023-03-21,2023-03-27,STA031,Standard,Standard,Media Pensión,26825.0,6,160950.0,0.0,Check-in,Europa,Reino Unido,Europa,Despegar.com,Familia,1,0,False,2023-03,T1-2023
RES2023005342,2023-02-03,2023-03-21,2023-03-26,SUI068,Suite,Lujo,Todo Incluido,63525.0,5,317625.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Booking.com,Pareja,2,0,False,2023-03,T1-2023
RES2023005343,2023-02-19,2023-03-21,2023-03-22,STA032,Standard,Standard,Todo Incluido,30525.0,1,26390.96,4134.04,Check-out,Estados Unidos,New York,Estados Unidos,Despegar.com,Individual,2,0,False,2023-03,T1-2023
RES2023005344,2022-12-29,2023-03-21,2023-03-24,STA005,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,No Show,Europa,Alemania,Europa,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005345,2023-02-16,2023-03-21,2023-03-23,STA034,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-in,Otros,Uruguay,Otros,Booking.com,Pareja,2,0,False,2023-03,T1-2023
RES2023005346,2022-12-27,2023-03-21,2023-03-24,SUP051,Superior,Superior,Alojamiento + Desayuno,30625.0,3,91875.0,0.0,Check-out,Otros,México,Otros,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005347,2023-02-15,2023-03-21,2023-03-22,FAM076,Familiar,Familiar,Alojamiento + Desayuno,39375.0,1,39375.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Directo Teléfono,Familia,4,2,False,2023-03,T1-2023
RES2023005348,2023-03-04,2023-03-21,2023-03-23,STA033,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005349,2023-01-19,2023-03-21,2023-03-23,SUP056,Superior,Superior,Todo Incluido,40425.0,2,69523.54,11326.46,Check-out,Estados Unidos,New York,Estados Unidos,Sitio Web Directo,Pareja,1,0,False,2023-03,T1-2023
RES2023005350,2023-02-28,2023-03-22,2023-03-24,SUP054,Superior,Superior,Todo Incluido,40425.0,2,71401.23,9448.77,Check-out,Brasil,Rio de Janeiro,Brasil,Expedia,Pareja,3,1,False,2023-03,T1-2023
RES2023005351,2023-01-20,2023-03-22,2023-03-25,STA033,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Europa,Alemania,Europa,Booking.com,Pareja,2,0,False,2023-03,T1-2023
RES2023005352,2023-03-18,2023-03-22,2023-03-25,FAM079,Familiar,Familiar,Solo Alojamiento,31500.0,3,94500.0,0.0,Check-out,Europa,Italia,Europa,Booking.com,Individual,5,0,False,2023-03,T1-2023
RES2023005353,2023-03-01,2023-03-22,2023-03-26,SUI062,Suite,Lujo,Solo Alojamiento,38500.0,4,154000.0,0.0,Check-out,Argentina,Mendoza,Argentina,Expedia,Individual,4,0,False,2023-03,T1-2023
RES2023005354,2023-02-21,2023-03-22,2023-03-25,FAM080,Familiar,Familiar,Media Pensión,45675.0,3,122033.91,14991.09,Check-out,Otros,Uruguay,Otros,Directo Teléfono,Pareja,3,0,False,2023-03,T1-2023
RES2023005355,2022-12-29,2023-03-22,2023-03-24,STA027,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Sitio Web Directo,Individual,1,0,False,2023-03,T1-2023
RES2023005356,2023-02-21,2023-03-22,2023-03-25,SUI061,Suite,Lujo,Todo Incluido,63525.0,3,190575.0,0.0,Check-in,Brasil,Brasilia,Brasil,Agencia de Viajes,Individual,1,1,False,2023-03,T1-2023
RES2023005357,2023-02-12,2023-03-22,2023-03-25,STA032,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Expedia,Grupo,2,0,False,2023-03,T1-2023
RES2023005358,2023-01-06,2023-03-22,2023-03-28,STA020,Standard,Standard,Todo Incluido,30525.0,6,183150.0,0.0,Check-out,Europa,España,Europa,Booking.com,Grupo,1,0,False,2023-03,T1-2023
RES2023005359,2023-02-21,2023-03-22,2023-03-27,SUP041,Superior,Superior,Todo Incluido,40425.0,5,189986.65,12138.35,Check-out,Brasil,Rio de Janeiro,Brasil,Directo Teléfono,Pareja,3,1,False,2023-03,T1-2023
RES2023005360,2023-01-16,2023-03-22,2023-03-24,STA024,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-out,Otros,México,Otros,Booking.com,Individual,1,0,False,2023-03,T1-2023
RES2023005361,2023-02-27,2023-03-22,2023-03-25,SUI064,Suite,Lujo,Media Pensión,55825.0,3,153601.34,13873.66,Check-out,Brasil,Rio de Janeiro,Brasil,Directo Teléfono,Pareja,2,2,False,2023-03,T1-2023
RES2023005362,2023-01-05,2023-03-22,2023-03-25,SUI072,Suite,Lujo,Solo Alojamiento,38500.0,3,115500.0,0.0,Check-out,Europa,España,Europa,Sitio Web Directo,Familia,2,2,False,2023-03,T1-2023
RES2023005363,2023-02-22,2023-03-22,2023-03-24,STA017,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Europa,Italia,Europa,Directo Teléfono,Familia,1,0,False,2023-03,T1-2023
RES2023005364,2023-02-16,2023-03-22,2023-03-24,STA005,Standard,Standard,Todo Incluido,30525.0,2,52785.32,8264.68,Check-out,Brasil,São Paulo,Brasil,Expedia,Grupo,1,0,False,2023-03,T1-2023
RES2023005365,2023-03-17,2023-03-22,2023-03-29,FAM076,Familiar,Familiar,Solo Alojamiento,31500.0,7,220500.0,0.0,Check-out,Brasil,São Paulo,Brasil,Booking.com,Individual,2,0,False,2023-03,T1-2023
RES2023005366,2023-02-02,2023-03-22,2023-03-26,STA002,Standard,Standard,Solo Alojamiento,18500.0,4,74000.0,0.0,Check-out,Otros,Uruguay,Otros,Sitio Web Directo,Individual,1,0,False,2023-03,T1-2023
RES2023005367,2022-12-31,2023-03-22,2023-03-25,STA001,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Despegar.com,Grupo,2,0,False,2023-03,T1-2023
RES2023005368,2023-01-08,2023-03-22,2023-03-23,STA035,Standard,Standard,Todo Incluido,30525.0,1,30525.0,0.0,Check-out,Otros,México,Otros,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005369,2023-03-04,2023-03-22,2023-03-24,SUI070,Suite,Lujo,Alojamiento + Desayuno,48125.0,2,96250.0,0.0,Check-out,Brasil,Brasilia,Brasil,Booking.com,Pareja,4,1,False,2023-03,T1-2023
RES2023005370,2023-03-06,2023-03-22,2023-03-27,SUP060,Superior,Superior,Media Pensión,35525.0,5,177625.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Booking.com,Grupo,1,0,False,2023-03,T1-2023
RES2023005371,2022-12-26,2023-03-22,2023-03-24,STA034,Standard,Standard,Solo Alojamiento,18500.0,2,37000.0,0.0,Check-in,Europa,Francia,Europa,Sitio Web Directo,Pareja,1,0,False,2023-03,T1-2023
RES2023005372,2023-01-06,2023-03-22,2023-03-25,SUI067,Suite,Lujo,Solo Alojamiento,38500.0,3,115500.0,0.0,Check-out,Europa,Alemania,Europa,Sitio Web Directo,Pareja,4,1,False,2023-03,T1-2023
RES2023005373,2023-01-04,2023-03-22,2023-03-24,STA025,Standard,Standard,Media Pensión,26825.0,2,53650.0,0.0,Check-in,Brasil,São Paulo,Brasil,Sitio Web Directo,Individual,2,0,False,2023-03,T1-2023
RES2023005374,2023-03-21,2023-03-22,2023-03-28,SUI068,Suite,Lujo,Todo Incluido,63525.0,6,381150.0,0.0,Check-in,Europa,Francia,Europa,Directo Teléfono,Pareja,3,2,False,2023-03,T1-2023
RES2023005375,2023-01-12,2023-03-22,2023-03-27,STA008,Standard,Standard,Alojamiento + Desayuno,23125.0,5,115625.0,0.0,Check-out,Brasil,Brasilia,Brasil,Expedia,Pareja,1,0,False,2023-03,T1-2023
RES2023005376,2023-03-15,2023-03-22,2023-03-25,SUI065,Suite,Lujo,Todo Incluido,63525.0,3,190575.0,0.0,Check-out,Argentina,Buenos Aires,Argentina,Expedia,Familia,3,2,False,2023-03,T1-2023
RES2023005377,2023-01-04,2023-03-22,2023-03-26,STA023,Standard,Standard,Solo Alojamiento,18500.0,4,74000.0,0.0,Check-out,Otros,Uruguay,Otros,Expedia,Pareja,1,0,False,2023-03,T1-2023
RES2023005378,2023-01-23,2023-03-22,2023-03-25,STA030,Standard,Standard,Solo Alojamiento,18500.0,3,55500.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Booking.com,Familia,1,0,False,2023-03,T1-2023
RES2023005379,2023-03-07,2023-03-22,2023-03-24,FAM073,Familiar,Familiar,Alojamiento + Desayuno,39375.0,2,78750.0,0.0,Check-in,Otros,Colombia,Otros,Sitio Web Directo,Grupo,3,1,False,2023-03,T1-2023
RES2023005380,2023-03-17,2023-03-22,2023-03-28,SUP036,Superior,Superior,Solo Alojamiento,24500.0,6,147000.0,0.0,Check-in,Estados Unidos,Los Angeles,Estados Unidos,Expedia,Individual,1,0,False,2023-03,T1-2023
RES2023005381,2023-03-10,2023-03-22,2023-03-24,STA014,Standard,Standard,Todo Incluido,30525.0,2,61050.0,0.0,Check-out,Europa,Francia,Europa,Booking.com,Pareja,1,0,False,2023-03,T1-2023
RES2023005382,2022-12-29,2023-03-22,2023-03-24,SUP044,Superior,Superior,Alojamiento + Desayuno,30625.0,2,61250.0,0.0,Cancelada,Brasil,Rio de Janeiro,Brasil,Expedia,Familia,3,1,False,2023-03,T1-2023
RES2023005383,2023-01-08,2023-03-22,2023-03-24,STA021,Standard,Standard,Alojamiento + Desayuno,23125.0,2,46250.0,0.0,Check-out,Estados Unidos,Miami,Estados Unidos,Sitio Web Directo,Grupo,2,0,False,2023-03,T1-2023
RES2023005384,2023-01-27,2023-03-22,2023-03-27,SUP042,Superior,Superior,Media Pensión,35525.0,5,177625.0,0.0,Check-out,Otros,México,Otros,Booking.com,Individual,3,1,False,2023-03,T1-2023
RES2023005385,2023-01-23,2023-03-22,2023-03-24,SUP053,Superior,Superior,Media Pensión,35525.0,2,71050.0,0.0,Check-in,Estados Unidos,Miami,Estados Unidos,Booking.com,Familia,2,0,False,2023-03,T1-2023
RES2023005386,2023-02-23,2023-03-22,2023-03-25,STA016,Standard,Standard,Alojamiento + Desayuno,23125.0,3,69375.0,0.0,Check-out,Brasil,Rio de Janeiro,Brasil,Sitio Web Directo,Grupo,1,0,False,2023-03,T1-2023
RES2023005387,2023-01-23,2023-03-22,2023-03-26,SUP043,Superior,Superior,Todo Incluido,40425.0,4,161700.0,0.0,Check-out,Otros,Colombia,Otros,Booking.com,Pareja,1,0,False,2023-03,T1-2023
RES2023005388,2023-01-11,2023-03-22,2023-03-25,STA007,Standard,Standard,Todo Incluido,30525.0,3,91575.0,0.0,Cancelada,Otros,Colombia,Otros,Agencia de Viajes,Familia,2,0,False,2023-03,T1-2023
RES2023005389,2023-02-27,2023-03-22,2023-03-27,SUP055,Superior,Superior,Solo Alojamiento,24500.0,5,122500.0,0.0,Check-out,Europa,Italia,Europa,Sitio Web Directo,Individual,1,0,False,2023-03,T1-2023
RES2023005390,2023-02-22,2023-03-22,2023-03-26,STA026,Standard,Standard,Solo Alojamiento,18500.0,4,74000.0,0.0,Check-out,Argentina,Santa Fe,Argentina,Agencia de Viajes,Pareja,1,0,False,2023-03,T1-2023
RES2023005391,2023-01-02,2023-03-22,2023-03-23,SUP040,Superior,Superior,Media Pensión,35525.0,1,35525.0,0.0,Check-out,Otros,México,Otros,Directo Teléfono,Familia,1,1,False,2023-03,T1-2023
RES2023005392,2023-01-09,2023-03-22,2023-03-26,STA013,Standard,Standard,Todo Incluido,30525.0,4,122100.0,0.0,No Show,Argentina,Mendoza,Argentina,Expedia,Individual,2,0,False,2023-03,T1-2023
